SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.5
0,1,1,0,1,0,1,0,1,0,0,1,1,1,18014
1,0,0,1,0,0,0,1,0,1,1,0,0,1,19078
1,1,0,1,0,0,1,1,1,0,1,0,0,0,19202
0,1,1,0,0,1,0,0,1,1,0,0,0,0,17068
1,1,0,1,0,1,0,1,1,0,1,1,1,0,16172
1,0,0,0,0,1,1,0,1,1,1,0,1,0,16922
1,1,0,1,0,0,1,1,1,0,1,1,0,1,16084
1,1,1,1,0,1,0,0,0,0,1,0,0,0,17401
1,1,0,1,0,0,0,1,1,1,1,0,0,1,16998
1,0,1,1,1,0,0,1,1,0,0,0,0,0,17495
0,1,0,0,1,0,1,1,0,1,1,1,1,0,16766
0,0,0,1,0,0,0,1,1,0,1,1,0,1,16435
0,0,0,1,0,0,0,1,1,1,0,1,0,1,16394
1,0,1,1,0,0,1,0,1,1,1,0,1,0,17428
1,1,1,1,1,1,1,0,1,0,0,0,1,0,17610
0,1,0,1,1,1,1,0,1,0,1,1,1,0,16848
0,1,1,1,1,1,0,1,0,1,0,1,1,1,16540
0,1,1,1,0,0,1,1,1,1,0,0,1,0,17372
0,1,0,1,0,0,0,0,1,0,1,0,1,1,17504
1,0,1,0,0,1,0,0,1,1,0,0,1,0,17535
1,0,0,0,0,0,0,0,1,0,1,1,0,0,16717
1,1,1,0,1,1,0,0,1,0,0,1,0,0,16648
0,1,1,0,0,1,1,0,0,1,0,0,0,1,18023
0,1,1,1,1,1,1,0,0,1,0,0,0,0,17786
0,0,1,0,1,1,0,0,1,1,1,1,0,0,16735
0,0,1,0,1,1,0,0,1,0,1,1,0,0,16987
1,0,1,0,1,1,0,1,1,0,0,0,1,0,17601
1,0,0,1,0,1,1,1,1,1,1,1,1,1,17163
1,0,1,1,1,1,1,1,1,1,1,1,1,0,17089
0,1,0,1,0,0,1,0,0,0,0,1,0,0,17258
1,0,1,1,1,1,0,0,0,0,1,0,0,0,17855
1,1,0,0,1,1,0,0,0,0,1,1,0,0,17392
0,1,0,1,1,0,0,0,0,0,0,0,1,1,17895
1,0,1,1,1,1,1,0,0,1,0,0,1,0,17825
0,0,1,1,0,1,0,0,0,0,1,0,0,0,17834
1,1,0,0,1,0,1,0,1,1,1,0,1,1,17875
1,1,1,0,1,1,1,0,1,1,0,1,0,1,17052
0,0,0,0,1,0,0,1,1,0,0,0,0,1,18036
1,1,1,1,1,0,0,0,0,1,0,1,0,0,17036
0,0,0,0,1,0,0,0,0,1,0,1,1,0,17345
0,0,0,0,1,0,1,1,0,1,1,1,1,0,17568
0,0,1,1,0,0,1,0,1,1,1,1,1,0,17243
1,1,0,1,0,0,0,0,1,1,1,1,1,0,17485
1,1,1,1,0,0,0,1,1,1,0,0,1,0,18072
1,0,0,0,0,0,0,0,0,0,0,0,1,0,18062
0,0,0,1,0,1,0,1,1,1,0,1,0,1,17131
0,0,1,0,1,0,0,1,0,1,1,1,0,1,17323
1,0,0,0,1,0,1,1,0,0,1,1,0,1,17148
0,1,1,1,1,0,0,0,1,1,1,1,1,0,17775
1,0,0,1,0,0,0,0,1,0,1,0,0,0,18786
0,0,0,1,1,0,0,1,1,1,1,0,0,1,16817
0,0,0,0,0,0,0,0,0,1,0,1,0,1,16211
1,0,0,0,0,0,1,0,0,1,0,1,0,0,16259
1,0,1,0,1,1,0,1,1,1,0,1,1,1,16633
0,1,1,0,0,1,1,1,0,1,1,0,1,1,17408
1,0,1,0,0,0,0,0,1,0,1,1,1,0,16592
0,0,1,0,0,1,1,0,0,1,1,0,1,0,17708
1,1,1,0,0,0,0,1,1,0,1,0,1,1,17146
0,1,0,0,1,1,1,1,1,0,0,1,1,0,16425
1,0,1,0,1,1,1,0,1,1,0,0,0,1,17207
0,0,1,0,1,0,0,1,0,1,0,0,1,1,17512
0,0,1,0,0,1,1,1,0,1,0,1,0,1,16620
0,0,0,0,1,0,0,1,1,1,1,0,1,0,18154
0,0,0,1,0,1,0,1,1,1,1,1,0,1,16517
0,0,1,0,1,0,0,0,1,0,1,1,1,0,16709
0,1,0,0,1,0,0,0,1,1,0,1,0,0,16537
1,1,1,0,1,1,0,1,1,0,1,0,1,1,17718
1,1,1,0,0,0,1,1,1,0,0,0,0,1,17633
0,1,0,1,0,1,1,0,0,1,0,0,0,1,17706
0,0,1,1,0,1,0,0,1,0,1,0,0,1,17512
0,1,1,0,1,1,1,1,0,0,1,1,0,1,16984
0,0,0,0,1,0,1,1,0,0,0,1,1,1,16643
0,0,0,0,1,1,0,0,1,0,0,1,0,1,16684
0,0,1,0,0,1,1,1,1,1,0,1,0,0,16962
1,1,0,1,1,0,0,0,1,0,1,1,0,1,16959
0,0,0,1,0,0,1,0,0,0,1,0,1,1,17864
0,0,0,0,0,0,0,1,1,1,0,0,1,1,19600
0,0,1,1,0,0,0,1,1,1,1,1,1,1,19129
0,0,0,1,0,1,1,0,0,0,1,1,1,0,19199
0,0,1,0,1,1,1,1,1,0,1,1,0,0,18965
0,1,0,0,1,1,1,0,0,1,1,0,0,1,19844
1,0,0,1,1,0,0,1,0,0,0,0,0,1,20079
1,1,0,1,1,1,1,1,1,1,0,1,1,0,18760
1,1,0,1,1,0,0,0,0,0,1,1,0,1,18948
1,1,1,0,0,1,0,1,1,0,1,0,0,1,20213
0,0,1,1,0,0,0,0,0,0,1,0,1,1,20172
1,1,1,1,1,0,1,1,1,0,1,0,1,0,20092
1,1,1,0,0,0,0,0,0,0,1,0,1,1,20044
0,0,1,0,0,1,0,0,0,1,0,1,1,1,19093
0,1,0,0,0,0,1,1,0,1,0,0,1,0,20114
0,1,0,0,0,0,0,0,0,1,0,0,0,1,20227
1,1,0,0,0,0,1,1,0,1,1,1,0,1,19064
0,1,0,0,0,0,0,0,0,0,0,0,1,0,20235
1,0,0,1,0,0,1,0,1,1,0,1,1,1,18141
0,0,1,1,1,0,0,1,1,0,0,1,1,1,18444
1,0,1,0,0,1,1,0,1,0,0,1,0,0,18426
0,0,1,0,1,0,1,1,0,0,0,1,0,1,18078
1,1,0,1,1,1,1,1,1,1,0,0,0,0,19302
1,1,1,1,1,0,0,0,0,1,1,0,0,0,19104
1,0,1,1,1,1,1,1,0,0,0,1,1,0,16157
0,0,0,0,1,0,0,1,0,1,1,0,1,1,17331
0,1,0,0,0,1,1,0,0,1,1,0,1,1,16868
1,0,0,1,0,1,0,1,1,0,1,0,1,1,17236
1,1,1,1,0,1,1,1,0,1,1,1,1,0,16179
1,1,0,1,1,0,1,0,1,0,0,0,0,1,17291
0,0,1,1,1,0,1,0,1,0,1,1,0,1,16367
0,1,1,1,0,0,0,0,1,1,0,0,1,0,17220
1,1,0,0,1,1,0,1,1,0,0,1,1,0,16666
1,1,1,0,0,0,1,1,0,1,1,1,1,0,16843
0,1,1,1,1,0,1,0,0,0,1,1,1,0,16315
0,0,0,1,0,1,1,1,0,1,1,0,1,1,17790
0,0,0,1,0,0,0,1,0,0,0,0,1,0,17276
0,0,0,1,0,1,1,0,1,0,0,1,1,0,16669
1,0,0,1,1,0,1,0,1,0,1,0,0,1,17459
0,1,0,0,0,0,0,0,0,1,0,0,0,1,17352
1,0,0,1,0,1,1,0,0,1,1,0,1,1,17405
0,1,1,1,1,0,0,1,0,0,1,1,0,0,16605
0,1,1,0,0,1,0,1,1,0,0,0,0,1,17626
0,0,0,0,0,1,1,1,0,0,1,0,0,0,17530
0,1,0,0,1,1,0,1,0,1,1,1,1,1,17020
0,0,1,1,1,0,1,1,1,0,0,1,0,0,16700
0,1,1,0,1,0,1,1,1,0,1,0,0,0,18079
0,1,0,1,0,0,0,0,1,0,1,1,1,0,16884
1,1,1,1,1,1,0,0,1,1,1,1,0,0,16931
0,0,1,0,1,0,1,1,1,1,1,0,1,1,17670
0,0,1,0,0,1,0,1,1,1,1,1,0,1,17026
1,0,0,0,0,0,1,0,0,0,0,0,1,1,17812
1,0,1,0,1,0,0,0,0,1,0,0,1,1,17759
