SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,11.15
1,0,0,0,1,1,1,0,1,1,1,0,1,1,10.882
0,0,1,1,1,0,1,1,0,0,0,0,1,1,10.823
0,0,1,1,1,0,1,1,1,0,0,1,1,0,13.606
1,0,0,0,1,0,0,1,1,0,1,1,0,0,13.809
0,1,0,1,1,0,1,1,1,1,1,0,1,1,10.844
0,0,1,1,0,1,0,1,0,1,1,1,1,0,13.828
0,0,1,1,0,0,1,0,0,0,0,0,0,0,10.665
0,0,0,0,0,0,1,1,0,1,1,0,0,1,11.328
0,0,1,0,0,1,0,1,1,0,0,1,1,0,13.825
1,0,1,1,0,1,0,1,0,1,0,0,1,0,10.92
1,1,1,1,1,1,0,1,1,0,0,0,0,1,10.824
1,1,1,1,0,0,1,0,1,1,0,1,1,0,14.107
1,0,0,0,1,1,0,0,1,1,0,1,1,0,13.803
1,1,0,1,1,1,1,0,1,1,1,1,1,0,13.713
0,0,0,0,1,0,0,0,0,1,0,1,0,0,14.061
1,1,1,0,0,1,0,0,0,0,1,1,1,0,13.555
1,1,0,0,0,0,1,1,1,1,1,1,1,0,13.886
1,1,0,0,0,1,0,1,0,0,0,1,1,1,13.575
1,1,1,1,1,0,1,0,1,1,0,1,0,1,14.17
0,1,0,1,0,1,1,1,0,0,0,0,1,1,10.504
1,0,0,0,0,1,1,0,1,0,1,1,1,1,13.757
1,0,0,1,0,0,1,1,0,1,0,1,1,1,13.971
0,1,0,1,0,0,0,0,1,1,1,0,1,1,10.591
0,1,0,0,0,1,0,1,0,1,0,0,1,0,10.575
1,1,0,1,1,0,1,1,0,1,0,1,1,0,13.755
0,1,0,1,0,1,0,0,1,0,1,0,1,1,10.705
0,1,1,0,1,0,1,0,1,0,0,1,1,1,13.935
1,0,0,1,0,0,0,1,0,1,1,0,0,1,10.785
1,1,0,1,0,0,1,1,1,0,1,0,0,0,10.773
0,1,1,0,0,1,0,0,1,1,0,0,0,0,11.043
1,1,0,1,0,1,0,1,1,0,1,1,1,0,13.699
1,0,0,0,0,1,1,0,1,1,1,0,1,0,10.546
1,1,0,1,0,0,1,1,1,0,1,1,0,1,13.746
1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.627
1,1,0,1,0,0,0,1,1,1,1,0,0,1,10.772
1,0,1,1,1,0,0,1,1,0,0,0,0,0,10.754
0,1,0,0,1,0,1,1,0,1,1,1,1,0,13.834
0,0,0,1,0,0,0,1,1,0,1,1,0,1,13.657
0,0,0,1,0,0,0,1,1,1,0,1,0,1,13.772
1,0,1,1,0,0,1,0,1,1,1,0,1,0,10.753
1,1,1,1,1,1,1,0,1,0,0,0,1,0,10.822
0,1,0,1,1,1,1,0,1,0,1,1,1,0,13.859
0,1,1,1,1,1,0,1,0,1,0,1,1,1,13.576
0,1,1,1,0,0,1,1,1,1,0,0,1,0,10.584
0,1,0,1,0,0,0,0,1,0,1,0,1,1,10.959
1,0,1,0,0,1,0,0,1,1,0,0,1,0,10.761
1,0,0,0,0,0,0,0,1,0,1,1,0,0,13.745
1,1,1,0,1,1,0,0,1,0,0,1,0,0,13.657
0,1,1,0,0,1,1,0,0,1,0,0,0,1,10.718
0,1,1,1,1,1,1,0,0,1,0,0,0,0,11.081
0,0,1,0,1,1,0,0,1,1,1,1,0,0,13.791
0,0,1,0,1,1,0,0,1,0,1,1,0,0,13.849
1,0,1,0,1,1,0,1,1,0,0,0,1,0,10.549
1,0,0,1,0,1,1,1,1,1,1,1,1,1,13.843
1,0,1,1,1,1,1,1,1,1,1,1,1,0,13.779
0,1,0,1,0,0,1,0,0,0,0,1,0,0,13.554
1,0,1,1,1,1,0,0,0,0,1,0,0,0,11.017
1,1,0,0,1,1,0,0,0,0,1,1,0,0,13.786
0,1,0,1,1,0,0,0,0,0,0,0,1,1,10.582
1,0,1,1,1,1,1,0,0,1,0,0,1,0,10.695
0,0,1,1,0,1,0,0,0,0,1,0,0,0,10.547
1,1,0,0,1,0,1,0,1,1,1,0,1,1,10.634
1,1,1,0,1,1,1,0,1,1,0,1,0,1,13.883
0,0,0,0,1,0,0,1,1,0,0,0,0,1,10.8
1,1,1,1,1,0,0,0,0,1,0,1,0,0,13.789
0,0,0,0,1,0,0,0,0,1,0,1,1,0,13.704
0,0,0,0,1,0,1,1,0,1,1,1,1,0,13.549
0,0,1,1,0,0,1,0,1,1,1,1,1,0,13.549
1,1,0,1,0,0,0,0,1,1,1,1,1,0,13.697
1,1,1,1,0,0,0,1,1,1,0,0,1,0,10.641
1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.763
0,0,0,1,0,1,0,1,1,1,0,1,0,1,13.955
0,0,1,0,1,0,0,1,0,1,1,1,0,1,14.082
1,0,0,0,1,0,1,1,0,0,1,1,0,1,14.069
0,1,1,1,1,0,0,0,1,1,1,1,1,0,14.734
1,0,0,1,0,0,0,0,1,0,1,0,0,0,10.627
0,0,0,1,1,0,0,1,1,1,1,0,0,1,10.702
0,0,0,0,0,0,0,0,0,1,0,1,0,1,14.074
1,0,0,0,0,0,1,0,0,1,0,1,0,0,14.074
1,0,1,0,1,1,0,1,1,1,0,1,1,1,13.645
0,1,1,0,0,1,1,1,0,1,1,0,1,1,10.556
1,0,1,0,0,0,0,0,1,0,1,1,1,0,13.681
0,0,1,0,0,1,1,0,0,1,1,0,1,0,10.918
1,1,1,0,0,0,0,1,1,0,1,0,1,1,10.573
0,1,0,0,1,1,1,1,1,0,0,1,1,0,13.697
1,0,1,0,1,1,1,0,1,1,0,0,0,1,11.026
0,0,1,0,1,0,0,1,0,1,0,0,1,1,10.774
0,0,1,0,0,1,1,1,0,1,0,1,0,1,13.694
0,0,0,0,1,0,0,1,1,1,1,0,1,0,10.489
0,0,0,1,0,1,0,1,1,1,1,1,0,1,13.702
0,0,1,0,1,0,0,0,1,0,1,1,1,0,13.74
0,1,0,0,1,0,0,0,1,1,0,1,0,0,13.974
1,1,1,0,1,1,0,1,1,0,1,0,1,1,10.57
1,1,1,0,0,0,1,1,1,0,0,0,0,1,10.715
0,1,0,1,0,1,1,0,0,1,0,0,0,1,10.945
0,0,1,1,0,1,0,0,1,0,1,0,0,1,10.748
0,1,1,0,1,1,1,1,0,0,1,1,0,1,13.673
0,0,0,0,1,0,1,1,0,0,0,1,1,1,13.406
0,0,0,0,1,1,0,0,1,0,0,1,0,1,14.285
0,0,1,0,0,1,1,1,1,1,0,1,0,0,13.655
1,1,0,1,1,0,0,0,1,0,1,1,0,1,13.811
0,0,0,1,0,0,1,0,0,0,1,0,1,1,10.484
0,0,0,0,0,0,0,1,1,1,0,0,1,1,10.415
0,0,1,1,0,0,0,1,1,1,1,1,1,1,13.839
0,0,0,1,0,1,1,0,0,0,1,1,1,0,13.702
0,0,1,0,1,1,1,1,1,0,1,1,0,0,13.791
0,1,0,0,1,1,1,0,0,1,1,0,0,1,10.947
1,0,0,1,1,0,0,1,0,0,0,0,0,1,10.899
1,1,0,1,1,1,1,1,1,1,0,1,1,0,14.348
1,1,0,1,1,0,0,0,0,0,1,1,0,1,13.788
1,1,1,0,0,1,0,1,1,0,1,0,0,1,11.006
0,0,1,1,0,0,0,0,0,0,1,0,1,1,10.579
1,1,1,1,1,0,1,1,1,0,1,0,1,0,10.574
1,1,1,0,0,0,0,0,0,0,1,0,1,1,11.032
0,0,1,0,0,1,0,0,0,1,0,1,1,1,13.628
0,1,0,0,0,0,1,1,0,1,0,0,1,0,11.242
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.849
1,1,0,0,0,0,1,1,0,1,1,1,0,1,14.357
0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.49
1,0,0,1,0,0,1,0,1,1,0,1,1,1,13.764
0,0,1,1,1,0,0,1,1,0,0,1,1,1,13.598
1,0,1,0,0,1,1,0,1,0,0,1,0,0,13.927
0,0,1,0,1,0,1,1,0,0,0,1,0,1,13.91
1,1,0,1,1,1,1,1,1,1,0,0,0,0,11.102
1,1,1,1,1,0,0,0,0,1,1,0,0,0,10.892
1,0,1,1,1,1,1,1,0,0,0,1,1,0,13.858
0,0,0,0,1,0,0,1,0,1,1,0,1,1,10.78
0,1,0,0,0,1,1,0,0,1,1,0,1,1,10.529
1,0,0,1,0,1,0,1,1,0,1,0,1,1,10.418
1,1,1,1,0,1,1,1,0,1,1,1,1,0,13.702
1,1,0,1,1,0,1,0,1,0,0,0,0,1,10.839
0,0,1,1,1,0,1,0,1,0,1,1,0,1,14.074
0,1,1,1,0,0,0,0,1,1,0,0,1,0,10.571
1,1,0,0,1,1,0,1,1,0,0,1,1,0,13.684
1,1,1,0,0,0,1,1,0,1,1,1,1,0,13.739
0,1,1,1,1,0,1,0,0,0,1,1,1,0,13.569
0,0,0,1,0,1,1,1,0,1,1,0,1,1,10.676
0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.198
0,0,0,1,0,1,1,0,1,0,0,1,1,0,14.051
1,0,0,1,1,0,1,0,1,0,1,0,0,1,10.916
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.778
1,0,0,1,0,1,1,0,0,1,1,0,1,1,10.616
0,1,1,1,1,0,0,1,0,0,1,1,0,0,13.989
0,1,1,0,0,1,0,1,1,0,0,0,0,1,10.668
0,0,0,0,0,1,1,1,0,0,1,0,0,0,11.134
0,1,0,0,1,1,0,1,0,1,1,1,1,1,13.625
0,0,1,1,1,0,1,1,1,0,0,1,0,0,13.67
0,1,1,0,1,0,1,1,1,0,1,0,0,0,10.78
0,1,0,1,0,0,0,0,1,0,1,1,1,0,13.703
1,1,1,1,1,1,0,0,1,1,1,1,0,0,13.98
0,0,1,0,1,0,1,1,1,1,1,0,1,1,10.637
0,0,1,0,0,1,0,1,1,1,1,1,0,1,13.729
1,0,0,0,0,0,1,0,0,0,0,0,1,1,10.686
1,0,1,0,1,0,0,0,0,1,0,0,1,1,10.817
