SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.2
1,1,0,0,1,0,0,1,1,0,0,0,1,0,204.55
1,0,0,0,1,1,1,0,1,1,1,0,1,1,201.98
0,0,1,1,1,0,1,1,0,0,0,0,1,1,197.34
0,0,1,1,1,0,1,1,1,0,0,1,1,0,204.86
1,0,0,0,1,0,0,1,1,0,1,1,0,0,206.01
0,1,0,1,1,0,1,1,1,1,1,0,1,1,199.63
0,0,1,1,0,1,0,1,0,1,1,1,1,0,203.94
0,0,1,1,0,0,1,0,0,0,0,0,0,0,200.23
0,0,0,0,0,0,1,1,0,1,1,0,0,1,199.68
0,0,1,0,0,1,0,1,1,0,0,1,1,0,203.97
1,0,1,1,0,1,0,1,0,1,0,0,1,0,200.47
1,1,1,1,1,1,0,1,1,0,0,0,0,1,200.41
1,1,1,1,0,0,1,0,1,1,0,1,1,0,208.4
1,0,0,0,1,1,0,0,1,1,0,1,1,0,205.72
1,1,0,1,1,1,1,0,1,1,1,1,1,0,210.46
0,0,0,0,1,0,0,0,0,1,0,1,0,0,203.14
1,1,1,0,0,1,0,0,0,0,1,1,1,0,204.78
1,1,0,0,0,0,1,1,1,1,1,1,1,0,207.26
1,1,0,0,0,1,0,1,0,0,0,1,1,1,208.02
1,1,1,1,1,0,1,0,1,1,0,1,0,1,207.18
0,1,0,1,0,1,1,1,0,0,0,0,1,1,200.0
1,0,0,0,0,1,1,0,1,0,1,1,1,1,205.46
1,0,0,1,0,0,1,1,0,1,0,1,1,1,206.51
0,1,0,1,0,0,0,0,1,1,1,0,1,1,199.74
0,1,0,0,0,1,0,1,0,1,0,0,1,0,199.99
1,1,0,1,1,0,1,1,0,1,0,1,1,0,207.3
0,1,0,1,0,1,0,0,1,0,1,0,1,1,196.18
0,1,1,0,1,0,1,0,1,0,0,1,1,1,208.06
1,0,0,1,0,0,0,1,0,1,1,0,0,1,198.16
1,1,0,1,0,0,1,1,1,0,1,0,0,0,202.08
0,1,1,0,0,1,0,0,1,1,0,0,0,0,196.98
1,1,0,1,0,1,0,1,1,0,1,1,1,0,206.41
1,0,0,0,0,1,1,0,1,1,1,0,1,0,199.16
1,1,0,1,0,0,1,1,1,0,1,1,0,1,205.04
1,1,1,1,0,1,0,0,0,0,1,0,0,0,199.89
1,1,0,1,0,0,0,1,1,1,1,0,0,1,198.93
1,0,1,1,1,0,0,1,1,0,0,0,0,0,205.19
0,1,0,0,1,0,1,1,0,1,1,1,1,0,206.0
0,0,0,1,0,0,0,1,1,0,1,1,0,1,208.57
0,0,0,1,0,0,0,1,1,1,0,1,0,1,205.24
1,0,1,1,0,0,1,0,1,1,1,0,1,0,201.95
1,1,1,1,1,1,1,0,1,0,0,0,1,0,199.52
0,1,0,1,1,1,1,0,1,0,1,1,1,0,202.53
0,1,1,1,1,1,0,1,0,1,0,1,1,1,205.13
0,1,1,1,0,0,1,1,1,1,0,0,1,0,198.23
0,1,0,1,0,0,0,0,1,0,1,0,1,1,200.09
1,0,1,0,0,1,0,0,1,1,0,0,1,0,199.83
1,0,0,0,0,0,0,0,1,0,1,1,0,0,204.8
1,1,1,0,1,1,0,0,1,0,0,1,0,0,207.18
0,1,1,0,0,1,1,0,0,1,0,0,0,1,200.37
0,1,1,1,1,1,1,0,0,1,0,0,0,0,196.01
0,0,1,0,1,1,0,0,1,1,1,1,0,0,204.98
0,0,1,0,1,1,0,0,1,0,1,1,0,0,204.2
1,0,1,0,1,1,0,1,1,0,0,0,1,0,199.53
1,0,0,1,0,1,1,1,1,1,1,1,1,1,207.65
1,0,1,1,1,1,1,1,1,1,1,1,1,0,206.36
0,1,0,1,0,0,1,0,0,0,0,1,0,0,206.64
1,0,1,1,1,1,0,0,0,0,1,0,0,0,201.64
1,1,0,0,1,1,0,0,0,0,1,1,0,0,205.61
0,1,0,1,1,0,0,0,0,0,0,0,1,1,198.07
1,0,1,1,1,1,1,0,0,1,0,0,1,0,198.91
0,0,1,1,0,1,0,0,0,0,1,0,0,0,198.66
1,1,0,0,1,0,1,0,1,1,1,0,1,1,202.18
1,1,1,0,1,1,1,0,1,1,0,1,0,1,206.44
0,0,0,0,1,0,0,1,1,0,0,0,0,1,197.33
1,1,1,1,1,0,0,0,0,1,0,1,0,0,206.11
0,0,0,0,1,0,0,0,0,1,0,1,1,0,206.73
0,0,0,0,1,0,1,1,0,1,1,1,1,0,208.06
0,0,1,1,0,0,1,0,1,1,1,1,1,0,206.53
1,1,0,1,0,0,0,0,1,1,1,1,1,0,206.56
1,1,1,1,0,0,0,1,1,1,0,0,1,0,199.38
1,0,0,0,0,0,0,0,0,0,0,0,1,0,201.4
0,0,0,1,0,1,0,1,1,1,0,1,0,1,204.71
0,0,1,0,1,0,0,1,0,1,1,1,0,1,205.5
1,0,0,0,1,0,1,1,0,0,1,1,0,1,209.24
0,1,1,1,1,0,0,0,1,1,1,1,1,0,206.56
1,0,0,1,0,0,0,0,1,0,1,0,0,0,200.53
0,0,0,1,1,0,0,1,1,1,1,0,0,1,200.52
0,0,0,0,0,0,0,0,0,1,0,1,0,1,204.39
1,0,0,0,0,0,1,0,0,1,0,1,0,0,206.85
1,0,1,0,1,1,0,1,1,1,0,1,1,1,208.24
0,1,1,0,0,1,1,1,0,1,1,0,1,1,197.85
1,0,1,0,0,0,0,0,1,0,1,1,1,0,205.65
0,0,1,0,0,1,1,0,0,1,1,0,1,0,198.24
1,1,1,0,0,0,0,1,1,0,1,0,1,1,199.2
0,1,0,0,1,1,1,1,1,0,0,1,1,0,205.96
1,0,1,0,1,1,1,0,1,1,0,0,0,1,200.14
0,0,1,0,1,0,0,1,0,1,0,0,1,1,196.55
0,0,1,0,0,1,1,1,0,1,0,1,0,1,207.25
0,0,0,0,1,0,0,1,1,1,1,0,1,0,197.5
0,0,0,1,0,1,0,1,1,1,1,1,0,1,205.74
0,0,1,0,1,0,0,0,1,0,1,1,1,0,206.37
0,1,0,0,1,0,0,0,1,1,0,1,0,0,207.09
1,1,1,0,1,1,0,1,1,0,1,0,1,1,204.76
1,1,1,0,0,0,1,1,1,0,0,0,0,1,199.2
0,1,0,1,0,1,1,0,0,1,0,0,0,1,199.73
0,0,1,1,0,1,0,0,1,0,1,0,0,1,200.03
0,1,1,0,1,1,1,1,0,0,1,1,0,1,208.81
0,0,0,0,1,0,1,1,0,0,0,1,1,1,204.3
0,0,0,0,1,1,0,0,1,0,0,1,0,1,203.54
0,0,1,0,0,1,1,1,1,1,0,1,0,0,212.12
1,1,0,1,1,0,0,0,1,0,1,1,0,1,210.67
0,0,0,1,0,0,1,0,0,0,1,0,1,1,200.21
0,0,0,0,0,0,0,1,1,1,0,0,1,1,199.99
0,0,1,1,0,0,0,1,1,1,1,1,1,1,207.06
0,0,0,1,0,1,1,0,0,0,1,1,1,0,205.1
0,0,1,0,1,1,1,1,1,0,1,1,0,0,203.62
0,1,0,0,1,1,1,0,0,1,1,0,0,1,196.6
1,0,0,1,1,0,0,1,0,0,0,0,0,1,198.3
1,1,0,1,1,1,1,1,1,1,0,1,1,0,207.62
1,1,0,1,1,0,0,0,0,0,1,1,0,1,203.81
1,1,1,0,0,1,0,1,1,0,1,0,0,1,200.55
0,0,1,1,0,0,0,0,0,0,1,0,1,1,201.36
1,1,1,1,1,0,1,1,1,0,1,0,1,0,199.58
1,1,1,0,0,0,0,0,0,0,1,0,1,1,199.54
0,0,1,0,0,1,0,0,0,1,0,1,1,1,210.32
0,1,0,0,0,0,1,1,0,1,0,0,1,0,198.33
0,1,0,0,0,0,0,0,0,1,0,0,0,1,198.96
1,1,0,0,0,0,1,1,0,1,1,1,0,1,207.57
0,1,0,0,0,0,0,0,0,0,0,0,1,0,196.01
1,0,0,1,0,0,1,0,1,1,0,1,1,1,207.43
0,0,1,1,1,0,0,1,1,0,0,1,1,1,203.51
1,0,1,0,0,1,1,0,1,0,0,1,0,0,208.72
0,0,1,0,1,0,1,1,0,0,0,1,0,1,202.78
1,1,0,1,1,1,1,1,1,1,0,0,0,0,202.33
1,1,1,1,1,0,0,0,0,1,1,0,0,0,205.73
1,0,1,1,1,1,1,1,0,0,0,1,1,0,207.75
0,0,0,0,1,0,0,1,0,1,1,0,1,1,197.33
0,1,0,0,0,1,1,0,0,1,1,0,1,1,198.99
1,0,0,1,0,1,0,1,1,0,1,0,1,1,201.74
1,1,1,1,0,1,1,1,0,1,1,1,1,0,208.57
1,1,0,1,1,0,1,0,1,0,0,0,0,1,205.66
0,0,1,1,1,0,1,0,1,0,1,1,0,1,206.05
0,1,1,1,0,0,0,0,1,1,0,0,1,0,198.16
1,1,0,0,1,1,0,1,1,0,0,1,1,0,206.58
1,1,1,0,0,0,1,1,0,1,1,1,1,0,206.89
0,1,1,1,1,0,1,0,0,0,1,1,1,0,203.02
0,0,0,1,0,1,1,1,0,1,1,0,1,1,199.71
0,0,0,1,0,0,0,1,0,0,0,0,1,0,197.8
0,0,0,1,0,1,1,0,1,0,0,1,1,0,205.69
1,0,0,1,1,0,1,0,1,0,1,0,0,1,201.7
0,1,0,0,0,0,0,0,0,1,0,0,0,1,200.36
1,0,0,1,0,1,1,0,0,1,1,0,1,1,199.28
0,1,1,1,1,0,0,1,0,0,1,1,0,0,205.26
0,1,1,0,0,1,0,1,1,0,0,0,0,1,198.14
0,0,0,0,0,1,1,1,0,0,1,0,0,0,201.06
0,1,0,0,1,1,0,1,0,1,1,1,1,1,206.35
0,0,1,1,1,0,1,1,1,0,0,1,0,0,204.75
0,1,1,0,1,0,1,1,1,0,1,0,0,0,199.42
0,1,0,1,0,0,0,0,1,0,1,1,1,0,203.35
1,1,1,1,1,1,0,0,1,1,1,1,0,0,204.49
0,0,1,0,1,0,1,1,1,1,1,0,1,1,197.41
0,0,1,0,0,1,0,1,1,1,1,1,0,1,202.97
1,0,0,0,0,0,1,0,0,0,0,0,1,1,199.28
1,0,1,0,1,0,0,0,0,1,0,0,1,1,201.33
