SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,68.589
1,0,0,0,1,1,1,0,1,1,1,0,1,1,68.734
0,0,1,1,1,0,1,1,0,0,0,0,1,1,71.265
0,0,1,1,1,0,1,1,1,0,0,1,1,0,69.05
1,0,0,0,1,0,0,1,1,0,1,1,0,0,70.924
0,1,0,1,1,0,1,1,1,1,1,0,1,1,69.542
0,0,1,1,0,1,0,1,0,1,1,1,1,0,69.638
0,0,1,1,0,0,1,0,0,0,0,0,0,0,69.168
0,0,0,0,0,0,1,1,0,1,1,0,0,1,69.735
0,0,1,0,0,1,0,1,1,0,0,1,1,0,69.341
1,0,1,1,0,1,0,1,0,1,0,0,1,0,69.142
1,1,1,1,1,1,0,1,1,0,0,0,0,1,68.781
1,1,1,1,0,0,1,0,1,1,0,1,1,0,71.237
1,0,0,0,1,1,0,0,1,1,0,1,1,0,69.244
1,1,0,1,1,1,1,0,1,1,1,1,1,0,70.741
0,0,0,0,1,0,0,0,0,1,0,1,0,0,69.562
1,1,1,0,0,1,0,0,0,0,1,1,1,0,68.267
1,1,0,0,0,0,1,1,1,1,1,1,1,0,69.172
1,1,0,0,0,1,0,1,0,0,0,1,1,1,74.409
1,1,1,1,1,0,1,0,1,1,0,1,0,1,71.256
0,1,0,1,0,1,1,1,0,0,0,0,1,1,68.933
1,0,0,0,0,1,1,0,1,0,1,1,1,1,69.074
1,0,0,1,0,0,1,1,0,1,0,1,1,1,69.424
0,1,0,1,0,0,0,0,1,1,1,0,1,1,68.444
0,1,0,0,0,1,0,1,0,1,0,0,1,0,69.952
1,1,0,1,1,0,1,1,0,1,0,1,1,0,68.593
0,1,0,1,0,1,0,0,1,0,1,0,1,1,68.739
0,1,1,0,1,0,1,0,1,0,0,1,1,1,71.049
1,0,0,1,0,0,0,1,0,1,1,0,0,1,69.519
1,1,0,1,0,0,1,1,1,0,1,0,0,0,69.343
0,1,1,0,0,1,0,0,1,1,0,0,0,0,69.031
1,1,0,1,0,1,0,1,1,0,1,1,1,0,68.45
1,0,0,0,0,1,1,0,1,1,1,0,1,0,68.71
1,1,0,1,0,0,1,1,1,0,1,1,0,1,68.654
1,1,1,1,0,1,0,0,0,0,1,0,0,0,68.562
1,1,0,1,0,0,0,1,1,1,1,0,0,1,69.22
1,0,1,1,1,0,0,1,1,0,0,0,0,0,71.155
0,1,0,0,1,0,1,1,0,1,1,1,1,0,69.63
0,0,0,1,0,0,0,1,1,0,1,1,0,1,69.518
0,0,0,1,0,0,0,1,1,1,0,1,0,1,69.882
1,0,1,1,0,0,1,0,1,1,1,0,1,0,69.0
1,1,1,1,1,1,1,0,1,0,0,0,1,0,71.289
0,1,0,1,1,1,1,0,1,0,1,1,1,0,68.601
0,1,1,1,1,1,0,1,0,1,0,1,1,1,70.672
0,1,1,1,0,0,1,1,1,1,0,0,1,0,68.682
0,1,0,1,0,0,0,0,1,0,1,0,1,1,68.006
1,0,1,0,0,1,0,0,1,1,0,0,1,0,69.544
1,0,0,0,0,0,0,0,1,0,1,1,0,0,68.521
1,1,1,0,1,1,0,0,1,0,0,1,0,0,68.889
0,1,1,0,0,1,1,0,0,1,0,0,0,1,69.351
0,1,1,1,1,1,1,0,0,1,0,0,0,0,69.11
0,0,1,0,1,1,0,0,1,1,1,1,0,0,68.563
0,0,1,0,1,1,0,0,1,0,1,1,0,0,69.024
1,0,1,0,1,1,0,1,1,0,0,0,1,0,70.258
1,0,0,1,0,1,1,1,1,1,1,1,1,1,69.435
1,0,1,1,1,1,1,1,1,1,1,1,1,0,68.894
0,1,0,1,0,0,1,0,0,0,0,1,0,0,70.651
1,0,1,1,1,1,0,0,0,0,1,0,0,0,69.194
1,1,0,0,1,1,0,0,0,0,1,1,0,0,68.515
0,1,0,1,1,0,0,0,0,0,0,0,1,1,68.103
1,0,1,1,1,1,1,0,0,1,0,0,1,0,70.745
0,0,1,1,0,1,0,0,0,0,1,0,0,0,68.89
1,1,0,0,1,0,1,0,1,1,1,0,1,1,71.484
1,1,1,0,1,1,1,0,1,1,0,1,0,1,68.815
0,0,0,0,1,0,0,1,1,0,0,0,0,1,68.607
1,1,1,1,1,0,0,0,0,1,0,1,0,0,69.769
0,0,0,0,1,0,0,0,0,1,0,1,1,0,71.491
0,0,0,0,1,0,1,1,0,1,1,1,1,0,71.554
0,0,1,1,0,0,1,0,1,1,1,1,1,0,71.483
1,1,0,1,0,0,0,0,1,1,1,1,1,0,71.226
1,1,1,1,0,0,0,1,1,1,0,0,1,0,71.571
1,0,0,0,0,0,0,0,0,0,0,0,1,0,68.888
0,0,0,1,0,1,0,1,1,1,0,1,0,1,69.434
0,0,1,0,1,0,0,1,0,1,1,1,0,1,69.049
1,0,0,0,1,0,1,1,0,0,1,1,0,1,68.707
0,1,1,1,1,0,0,0,1,1,1,1,1,0,68.747
1,0,0,1,0,0,0,0,1,0,1,0,0,0,70.514
0,0,0,1,1,0,0,1,1,1,1,0,0,1,69.273
0,0,0,0,0,0,0,0,0,1,0,1,0,1,71.305
1,0,0,0,0,0,1,0,0,1,0,1,0,0,69.867
1,0,1,0,1,1,0,1,1,1,0,1,1,1,68.939
0,1,1,0,0,1,1,1,0,1,1,0,1,1,69.076
1,0,1,0,0,0,0,0,1,0,1,1,1,0,70.514
0,0,1,0,0,1,1,0,0,1,1,0,1,0,71.514
1,1,1,0,0,0,0,1,1,0,1,0,1,1,71.678
0,1,0,0,1,1,1,1,1,0,0,1,1,0,68.814
1,0,1,0,1,1,1,0,1,1,0,0,0,1,69.148
0,0,1,0,1,0,0,1,0,1,0,0,1,1,69.25
0,0,1,0,0,1,1,1,0,1,0,1,0,1,68.542
0,0,0,0,1,0,0,1,1,1,1,0,1,0,70.801
0,0,0,1,0,1,0,1,1,1,1,1,0,1,68.519
0,0,1,0,1,0,0,0,1,0,1,1,1,0,68.448
0,1,0,0,1,0,0,0,1,1,0,1,0,0,68.798
1,1,1,0,1,1,0,1,1,0,1,0,1,1,70.264
1,1,1,0,0,0,1,1,1,0,0,0,0,1,68.821
0,1,0,1,0,1,1,0,0,1,0,0,0,1,71.552
0,0,1,1,0,1,0,0,1,0,1,0,0,1,70.754
0,1,1,0,1,1,1,1,0,0,1,1,0,1,69.104
0,0,0,0,1,0,1,1,0,0,0,1,1,1,68.884
0,0,0,0,1,1,0,0,1,0,0,1,0,1,68.556
0,0,1,0,0,1,1,1,1,1,0,1,0,0,70.494
1,1,0,1,1,0,0,0,1,0,1,1,0,1,68.597
0,0,0,1,0,0,1,0,0,0,1,0,1,1,68.122
0,0,0,0,0,0,0,1,1,1,0,0,1,1,68.955
0,0,1,1,0,0,0,1,1,1,1,1,1,1,70.659
0,0,0,1,0,1,1,0,0,0,1,1,1,0,68.217
0,0,1,0,1,1,1,1,1,0,1,1,0,0,69.325
0,1,0,0,1,1,1,0,0,1,1,0,0,1,71.181
1,0,0,1,1,0,0,1,0,0,0,0,0,1,68.881
1,1,0,1,1,1,1,1,1,1,0,1,1,0,68.562
1,1,0,1,1,0,0,0,0,0,1,1,0,1,68.975
1,1,1,0,0,1,0,1,1,0,1,0,0,1,70.683
0,0,1,1,0,0,0,0,0,0,1,0,1,1,69.002
1,1,1,1,1,0,1,1,1,0,1,0,1,0,71.636
1,1,1,0,0,0,0,0,0,0,1,0,1,1,68.529
0,0,1,0,0,1,0,0,0,1,0,1,1,1,69.259
0,1,0,0,0,0,1,1,0,1,0,0,1,0,68.71
0,1,0,0,0,0,0,0,0,1,0,0,0,1,68.66
1,1,0,0,0,0,1,1,0,1,1,1,0,1,68.824
0,1,0,0,0,0,0,0,0,0,0,0,1,0,72.676
1,0,0,1,0,0,1,0,1,1,0,1,1,1,69.238
0,0,1,1,1,0,0,1,1,0,0,1,1,1,71.622
1,0,1,0,0,1,1,0,1,0,0,1,0,0,68.676
0,0,1,0,1,0,1,1,0,0,0,1,0,1,69.154
1,1,0,1,1,1,1,1,1,1,0,0,0,0,68.696
1,1,1,1,1,0,0,0,0,1,1,0,0,0,69.936
1,0,1,1,1,1,1,1,0,0,0,1,1,0,71.078
0,0,0,0,1,0,0,1,0,1,1,0,1,1,68.579
0,1,0,0,0,1,1,0,0,1,1,0,1,1,68.44
1,0,0,1,0,1,0,1,1,0,1,0,1,1,68.701
1,1,1,1,0,1,1,1,0,1,1,1,1,0,71.447
1,1,0,1,1,0,1,0,1,0,0,0,0,1,68.739
0,0,1,1,1,0,1,0,1,0,1,1,0,1,68.784
0,1,1,1,0,0,0,0,1,1,0,0,1,0,69.461
1,1,0,0,1,1,0,1,1,0,0,1,1,0,69.356
1,1,1,0,0,0,1,1,0,1,1,1,1,0,71.201
0,1,1,1,1,0,1,0,0,0,1,1,1,0,68.796
0,0,0,1,0,1,1,1,0,1,1,0,1,1,68.965
0,0,0,1,0,0,0,1,0,0,0,0,1,0,71.098
0,0,0,1,0,1,1,0,1,0,0,1,1,0,68.651
1,0,0,1,1,0,1,0,1,0,1,0,0,1,71.247
0,1,0,0,0,0,0,0,0,1,0,0,0,1,73.166
1,0,0,1,0,1,1,0,0,1,1,0,1,1,69.144
0,1,1,1,1,0,0,1,0,0,1,1,0,0,69.554
0,1,1,0,0,1,0,1,1,0,0,0,0,1,69.175
0,0,0,0,0,1,1,1,0,0,1,0,0,0,71.484
0,1,0,0,1,1,0,1,0,1,1,1,1,1,68.502
0,0,1,1,1,0,1,1,1,0,0,1,0,0,70.632
0,1,1,0,1,0,1,1,1,0,1,0,0,0,68.603
0,1,0,1,0,0,0,0,1,0,1,1,1,0,68.377
1,1,1,1,1,1,0,0,1,1,1,1,0,0,69.628
0,0,1,0,1,0,1,1,1,1,1,0,1,1,68.321
0,0,1,0,0,1,0,1,1,1,1,1,0,1,69.237
1,0,0,0,0,0,1,0,0,0,0,0,1,1,71.31
1,0,1,0,1,0,0,0,0,1,0,0,1,1,68.823
