SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.1
1,1,0,0,1,0,0,1,1,0,0,0,1,0,21.298
1,0,0,0,1,1,1,0,1,1,1,0,1,1,21.415
0,0,1,1,1,0,1,1,0,0,0,0,1,1,21.162
0,0,1,1,1,0,1,1,1,0,0,1,1,0,24.31
1,0,0,0,1,0,0,1,1,0,1,1,0,0,24.649
0,1,0,1,1,0,1,1,1,1,1,0,1,1,21.667
0,0,1,1,0,1,0,1,0,1,1,1,1,0,25.224
0,0,1,1,0,0,1,0,0,0,0,0,0,0,21.26
0,0,0,0,0,0,1,1,0,1,1,0,0,1,21.098
0,0,1,0,0,1,0,1,1,0,0,1,1,0,24.369
1,0,1,1,0,1,0,1,0,1,0,0,1,0,21.612
1,1,1,1,1,1,0,1,1,0,0,0,0,1,21.391
1,1,1,1,0,0,1,0,1,1,0,1,1,0,25.168
1,0,0,0,1,1,0,0,1,1,0,1,1,0,24.584
1,1,0,1,1,1,1,0,1,1,1,1,1,0,25.107
0,0,0,0,1,0,0,0,0,1,0,1,0,0,25.035
1,1,1,0,0,1,0,0,0,0,1,1,1,0,24.702
1,1,0,0,0,0,1,1,1,1,1,1,1,0,25.278
1,1,0,0,0,1,0,1,0,0,0,1,1,1,24.899
1,1,1,1,1,0,1,0,1,1,0,1,0,1,25.011
0,1,0,1,0,1,1,1,0,0,0,0,1,1,21.386
1,0,0,0,0,1,1,0,1,0,1,1,1,1,25.009
1,0,0,1,0,0,1,1,0,1,0,1,1,1,24.656
0,1,0,1,0,0,0,0,1,1,1,0,1,1,21.489
0,1,0,0,0,1,0,1,0,1,0,0,1,0,22.222
1,1,0,1,1,0,1,1,0,1,0,1,1,0,25.011
0,1,0,1,0,1,0,0,1,0,1,0,1,1,21.542
0,1,1,0,1,0,1,0,1,0,0,1,1,1,24.604
1,0,0,1,0,0,0,1,0,1,1,0,0,1,21.939
1,1,0,1,0,0,1,1,1,0,1,0,0,0,21.586
0,1,1,0,0,1,0,0,1,1,0,0,0,0,21.467
1,1,0,1,0,1,0,1,1,0,1,1,1,0,24.509
1,0,0,0,0,1,1,0,1,1,1,0,1,0,21.649
1,1,0,1,0,0,1,1,1,0,1,1,0,1,25.363
1,1,1,1,0,1,0,0,0,0,1,0,0,0,21.784
1,1,0,1,0,0,0,1,1,1,1,0,0,1,22.204
1,0,1,1,1,0,0,1,1,0,0,0,0,0,21.703
0,1,0,0,1,0,1,1,0,1,1,1,1,0,24.697
0,0,0,1,0,0,0,1,1,0,1,1,0,1,24.437
0,0,0,1,0,0,0,1,1,1,0,1,0,1,24.909
1,0,1,1,0,0,1,0,1,1,1,0,1,0,21.408
1,1,1,1,1,1,1,0,1,0,0,0,1,0,21.341
0,1,0,1,1,1,1,0,1,0,1,1,1,0,24.581
0,1,1,1,1,1,0,1,0,1,0,1,1,1,24.849
0,1,1,1,0,0,1,1,1,1,0,0,1,0,21.603
0,1,0,1,0,0,0,0,1,0,1,0,1,1,21.427
1,0,1,0,0,1,0,0,1,1,0,0,1,0,21.663
1,0,0,0,0,0,0,0,1,0,1,1,0,0,24.536
1,1,1,0,1,1,0,0,1,0,0,1,0,0,25.351
0,1,1,0,0,1,1,0,0,1,0,0,0,1,21.791
0,1,1,1,1,1,1,0,0,1,0,0,0,0,21.656
0,0,1,0,1,1,0,0,1,1,1,1,0,0,24.554
0,0,1,0,1,1,0,0,1,0,1,1,0,0,25.198
1,0,1,0,1,1,0,1,1,0,0,0,1,0,21.862
1,0,0,1,0,1,1,1,1,1,1,1,1,1,24.932
1,0,1,1,1,1,1,1,1,1,1,1,1,0,25.349
0,1,0,1,0,0,1,0,0,0,0,1,0,0,24.37
1,0,1,1,1,1,0,0,0,0,1,0,0,0,21.279
1,1,0,0,1,1,0,0,0,0,1,1,0,0,25.336
0,1,0,1,1,0,0,0,0,0,0,0,1,1,21.263
1,0,1,1,1,1,1,0,0,1,0,0,1,0,21.518
0,0,1,1,0,1,0,0,0,0,1,0,0,0,21.911
1,1,0,0,1,0,1,0,1,1,1,0,1,1,21.91
1,1,1,0,1,1,1,0,1,1,0,1,0,1,24.92
0,0,0,0,1,0,0,1,1,0,0,0,0,1,21.417
1,1,1,1,1,0,0,0,0,1,0,1,0,0,25.107
0,0,0,0,1,0,0,0,0,1,0,1,1,0,25.191
0,0,0,0,1,0,1,1,0,1,1,1,1,0,24.332
0,0,1,1,0,0,1,0,1,1,1,1,1,0,24.987
1,1,0,1,0,0,0,0,1,1,1,1,1,0,24.611
1,1,1,1,0,0,0,1,1,1,0,0,1,0,21.962
1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.675
0,0,0,1,0,1,0,1,1,1,0,1,0,1,25.038
0,0,1,0,1,0,0,1,0,1,1,1,0,1,25.686
1,0,0,0,1,0,1,1,0,0,1,1,0,1,24.745
0,1,1,1,1,0,0,0,1,1,1,1,1,0,24.825
1,0,0,1,0,0,0,0,1,0,1,0,0,0,21.999
0,0,0,1,1,0,0,1,1,1,1,0,0,1,21.433
0,0,0,0,0,0,0,0,0,1,0,1,0,1,24.702
1,0,0,0,0,0,1,0,0,1,0,1,0,0,24.658
1,0,1,0,1,1,0,1,1,1,0,1,1,1,25.064
0,1,1,0,0,1,1,1,0,1,1,0,1,1,21.291
1,0,1,0,0,0,0,0,1,0,1,1,1,0,24.865
0,0,1,0,0,1,1,0,0,1,1,0,1,0,21.398
1,1,1,0,0,0,0,1,1,0,1,0,1,1,21.153
0,1,0,0,1,1,1,1,1,0,0,1,1,0,24.41
1,0,1,0,1,1,1,0,1,1,0,0,0,1,21.788
0,0,1,0,1,0,0,1,0,1,0,0,1,1,21.454
0,0,1,0,0,1,1,1,0,1,0,1,0,1,24.572
0,0,0,0,1,0,0,1,1,1,1,0,1,0,21.436
0,0,0,1,0,1,0,1,1,1,1,1,0,1,25.447
0,0,1,0,1,0,0,0,1,0,1,1,1,0,24.976
0,1,0,0,1,0,0,0,1,1,0,1,0,0,26.338
1,1,1,0,1,1,0,1,1,0,1,0,1,1,21.421
1,1,1,0,0,0,1,1,1,0,0,0,0,1,21.783
0,1,0,1,0,1,1,0,0,1,0,0,0,1,22.047
0,0,1,1,0,1,0,0,1,0,1,0,0,1,22.28
0,1,1,0,1,1,1,1,0,0,1,1,0,1,24.686
0,0,0,0,1,0,1,1,0,0,0,1,1,1,24.659
0,0,0,0,1,1,0,0,1,0,0,1,0,1,25.01
0,0,1,0,0,1,1,1,1,1,0,1,0,0,24.967
1,1,0,1,1,0,0,0,1,0,1,1,0,1,25.273
0,0,0,1,0,0,1,0,0,0,1,0,1,1,21.347
0,0,0,0,0,0,0,1,1,1,0,0,1,1,21.228
0,0,1,1,0,0,0,1,1,1,1,1,1,1,24.595
0,0,0,1,0,1,1,0,0,0,1,1,1,0,24.428
0,0,1,0,1,1,1,1,1,0,1,1,0,0,24.952
0,1,0,0,1,1,1,0,0,1,1,0,0,1,21.932
1,0,0,1,1,0,0,1,0,0,0,0,0,1,21.543
1,1,0,1,1,1,1,1,1,1,0,1,1,0,24.64
1,1,0,1,1,0,0,0,0,0,1,1,0,1,25.221
1,1,1,0,0,1,0,1,1,0,1,0,0,1,21.882
0,0,1,1,0,0,0,0,0,0,1,0,1,1,21.343
1,1,1,1,1,0,1,1,1,0,1,0,1,0,21.591
1,1,1,0,0,0,0,0,0,0,1,0,1,1,21.448
0,0,1,0,0,1,0,0,0,1,0,1,1,1,24.571
0,1,0,0,0,0,1,1,0,1,0,0,1,0,21.455
0,1,0,0,0,0,0,0,0,1,0,0,0,1,21.726
1,1,0,0,0,0,1,1,0,1,1,1,0,1,24.808
0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.761
1,0,0,1,0,0,1,0,1,1,0,1,1,1,24.672
0,0,1,1,1,0,0,1,1,0,0,1,1,1,24.741
1,0,1,0,0,1,1,0,1,0,0,1,0,0,24.521
0,0,1,0,1,0,1,1,0,0,0,1,0,1,24.692
1,1,0,1,1,1,1,1,1,1,0,0,0,0,21.791
1,1,1,1,1,0,0,0,0,1,1,0,0,0,21.872
1,0,1,1,1,1,1,1,0,0,0,1,1,0,24.828
0,0,0,0,1,0,0,1,0,1,1,0,1,1,22.086
0,1,0,0,0,1,1,0,0,1,1,0,1,1,21.362
1,0,0,1,0,1,0,1,1,0,1,0,1,1,21.469
1,1,1,1,0,1,1,1,0,1,1,1,1,0,25.031
1,1,0,1,1,0,1,0,1,0,0,0,0,1,22.044
0,0,1,1,1,0,1,0,1,0,1,1,0,1,24.558
0,1,1,1,0,0,0,0,1,1,0,0,1,0,21.941
1,1,0,0,1,1,0,1,1,0,0,1,1,0,25.826
1,1,1,0,0,0,1,1,0,1,1,1,1,0,24.668
0,1,1,1,1,0,1,0,0,0,1,1,1,0,24.167
0,0,0,1,0,1,1,1,0,1,1,0,1,1,21.649
0,0,0,1,0,0,0,1,0,0,0,0,1,0,21.678
0,0,0,1,0,1,1,0,1,0,0,1,1,0,24.801
1,0,0,1,1,0,1,0,1,0,1,0,0,1,21.686
0,1,0,0,0,0,0,0,0,1,0,0,0,1,21.738
1,0,0,1,0,1,1,0,0,1,1,0,1,1,21.471
0,1,1,1,1,0,0,1,0,0,1,1,0,0,24.772
0,1,1,0,0,1,0,1,1,0,0,0,0,1,21.951
0,0,0,0,0,1,1,1,0,0,1,0,0,0,21.248
0,1,0,0,1,1,0,1,0,1,1,1,1,1,24.898
0,0,1,1,1,0,1,1,1,0,0,1,0,0,24.785
0,1,1,0,1,0,1,1,1,0,1,0,0,0,21.629
0,1,0,1,0,0,0,0,1,0,1,1,1,0,24.62
1,1,1,1,1,1,0,0,1,1,1,1,0,0,25.566
0,0,1,0,1,0,1,1,1,1,1,0,1,1,21.496
0,0,1,0,0,1,0,1,1,1,1,1,0,1,25.253
1,0,0,0,0,0,1,0,0,0,0,0,1,1,22.54
1,0,1,0,1,0,0,0,0,1,0,0,1,1,21.422
