SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq.5
1,1,0,0,1,0,0,1,1,0,0,0,1,0,17.617
1,0,0,0,1,1,1,0,1,1,1,0,1,1,18.472
0,0,1,1,1,0,1,1,0,0,0,0,1,1,17.146
0,0,1,1,1,0,1,1,1,0,0,1,1,0,20.107
1,0,0,0,1,0,0,1,1,0,1,1,0,0,20.411
0,1,0,1,1,0,1,1,1,1,1,0,1,1,18.058
0,0,1,1,0,1,0,1,0,1,1,1,1,0,21.054
0,0,1,1,0,0,1,0,0,0,0,0,0,0,17.529
0,0,0,0,0,0,1,1,0,1,1,0,0,1,18.533
0,0,1,0,0,1,0,1,1,0,0,1,1,0,20.208
1,0,1,1,0,1,0,1,0,1,0,0,1,0,18.124
1,1,1,1,1,1,0,1,1,0,0,0,0,1,17.54
1,1,1,1,0,0,1,0,1,1,0,1,1,0,21.397
1,0,0,0,1,1,0,0,1,1,0,1,1,0,20.758
1,1,0,1,1,1,1,0,1,1,1,1,1,0,21.123
0,0,0,0,1,0,0,0,0,1,0,1,0,0,21.231
1,1,1,0,0,1,0,0,0,0,1,1,1,0,20.179
1,1,0,0,0,0,1,1,1,1,1,1,1,0,21.297
1,1,0,0,0,1,0,1,0,0,0,1,1,1,20.191
1,1,1,1,1,0,1,0,1,1,0,1,0,1,21.365
0,1,0,1,0,1,1,1,0,0,0,0,1,1,17.344
1,0,0,0,0,1,1,0,1,0,1,1,1,1,20.171
1,0,0,1,0,0,1,1,0,1,0,1,1,1,21.419
0,1,0,1,0,0,0,0,1,1,1,0,1,1,18.245
0,1,0,0,0,1,0,1,0,1,0,0,1,0,18.457
1,1,0,1,1,0,1,1,0,1,0,1,1,0,21.147
0,1,0,1,0,1,0,0,1,0,1,0,1,1,17.358
0,1,1,0,1,0,1,0,1,0,0,1,1,1,20.308
1,0,0,1,0,0,0,1,0,1,1,0,0,1,18.46
1,1,0,1,0,0,1,1,1,0,1,0,0,0,17.771
0,1,1,0,0,1,0,0,1,1,0,0,0,0,18.664
1,1,0,1,0,1,0,1,1,0,1,1,1,0,19.828
1,0,0,0,0,1,1,0,1,1,1,0,1,0,18.563
1,1,0,1,0,0,1,1,1,0,1,1,0,1,20.381
1,1,1,1,0,1,0,0,0,0,1,0,0,0,17.587
1,1,0,1,0,0,0,1,1,1,1,0,0,1,18.667
1,0,1,1,1,0,0,1,1,0,0,0,0,0,17.565
0,1,0,0,1,0,1,1,0,1,1,1,1,0,21.498
0,0,0,1,0,0,0,1,1,0,1,1,0,1,20.237
0,0,0,1,0,0,0,1,1,1,0,1,0,1,21.312
1,0,1,1,0,0,1,0,1,1,1,0,1,0,18.229
1,1,1,1,1,1,1,0,1,0,0,0,1,0,17.452
0,1,0,1,1,1,1,0,1,0,1,1,1,0,20.049
0,1,1,1,1,1,0,1,0,1,0,1,1,1,21.054
0,1,1,1,0,0,1,1,1,1,0,0,1,0,18.352
0,1,0,1,0,0,0,0,1,0,1,0,1,1,17.466
1,0,1,0,0,1,0,0,1,1,0,0,1,0,18.27
1,0,0,0,0,0,0,0,1,0,1,1,0,0,20.069
1,1,1,0,1,1,0,0,1,0,0,1,0,0,20.404
0,1,1,0,0,1,1,0,0,1,0,0,0,1,18.524
0,1,1,1,1,1,1,0,0,1,0,0,0,0,18.414
0,0,1,0,1,1,0,0,1,1,1,1,0,0,21.221
0,0,1,0,1,1,0,0,1,0,1,1,0,0,20.242
1,0,1,0,1,1,0,1,1,0,0,0,1,0,17.435
1,0,0,1,0,1,1,1,1,1,1,1,1,1,21.093
1,0,1,1,1,1,1,1,1,1,1,1,1,0,20.816
0,1,0,1,0,0,1,0,0,0,0,1,0,0,20.512
1,0,1,1,1,1,0,0,0,0,1,0,0,0,17.475
1,1,0,0,1,1,0,0,0,0,1,1,0,0,20.418
0,1,0,1,1,0,0,0,0,0,0,0,1,1,17.634
1,0,1,1,1,1,1,0,0,1,0,0,1,0,18.639
0,0,1,1,0,1,0,0,0,0,1,0,0,0,17.42
1,1,0,0,1,0,1,0,1,1,1,0,1,1,18.231
1,1,1,0,1,1,1,0,1,1,0,1,0,1,21.313
0,0,0,0,1,0,0,1,1,0,0,0,0,1,17.624
1,1,1,1,1,0,0,0,0,1,0,1,0,0,21.248
0,0,0,0,1,0,0,0,0,1,0,1,1,0,21.321
0,0,0,0,1,0,1,1,0,1,1,1,1,0,21.17
0,0,1,1,0,0,1,0,1,1,1,1,1,0,21.281
1,1,0,1,0,0,0,0,1,1,1,1,1,0,21.559
1,1,1,1,0,0,0,1,1,1,0,0,1,0,18.246
1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.427
0,0,0,1,0,1,0,1,1,1,0,1,0,1,21.09
0,0,1,0,1,0,0,1,0,1,1,1,0,1,21.035
1,0,0,0,1,0,1,1,0,0,1,1,0,1,20.236
0,1,1,1,1,0,0,0,1,1,1,1,1,0,21.458
1,0,0,1,0,0,0,0,1,0,1,0,0,0,17.467
0,0,0,1,1,0,0,1,1,1,1,0,0,1,18.538
0,0,0,0,0,0,0,0,0,1,0,1,0,1,20.919
1,0,0,0,0,0,1,0,0,1,0,1,0,0,21.216
1,0,1,0,1,1,0,1,1,1,0,1,1,1,20.772
0,1,1,0,0,1,1,1,0,1,1,0,1,1,18.282
1,0,1,0,0,0,0,0,1,0,1,1,1,0,20.043
0,0,1,0,0,1,1,0,0,1,1,0,1,0,18.395
1,1,1,0,0,0,0,1,1,0,1,0,1,1,17.188
0,1,0,0,1,1,1,1,1,0,0,1,1,0,19.868
1,0,1,0,1,1,1,0,1,1,0,0,0,1,18.59
0,0,1,0,1,0,0,1,0,1,0,0,1,1,18.022
0,0,1,0,0,1,1,1,0,1,0,1,0,1,21.081
0,0,0,0,1,0,0,1,1,1,1,0,1,0,18.201
0,0,0,1,0,1,0,1,1,1,1,1,0,1,21.042
0,0,1,0,1,0,0,0,1,0,1,1,1,0,19.981
0,1,0,0,1,0,0,0,1,1,0,1,0,0,21.297
1,1,1,0,1,1,0,1,1,0,1,0,1,1,17.447
1,1,1,0,0,0,1,1,1,0,0,0,0,1,17.535
0,1,0,1,0,1,1,0,0,1,0,0,0,1,18.494
0,0,1,1,0,1,0,0,1,0,1,0,0,1,17.567
0,1,1,0,1,1,1,1,0,0,1,1,0,1,20.389
0,0,0,0,1,0,1,1,0,0,0,1,1,1,19.948
0,0,0,0,1,1,0,0,1,0,0,1,0,1,20.077
0,0,1,0,0,1,1,1,1,1,0,1,0,0,21.251
1,1,0,1,1,0,0,0,1,0,1,1,0,1,20.508
0,0,0,1,0,0,1,0,0,0,1,0,1,1,17.354
0,0,0,0,0,0,0,1,1,1,0,0,1,1,18.341
0,0,1,1,0,0,0,1,1,1,1,1,1,1,21.171
0,0,0,1,0,1,1,0,0,0,1,1,1,0,19.897
0,0,1,0,1,1,1,1,1,0,1,1,0,0,20.384
0,1,0,0,1,1,1,0,0,1,1,0,0,1,18.603
1,0,0,1,1,0,0,1,0,0,0,0,0,1,17.442
1,1,0,1,1,1,1,1,1,1,0,1,1,0,21.107
1,1,0,1,1,0,0,0,0,0,1,1,0,1,20.454
1,1,1,0,0,1,0,1,1,0,1,0,0,1,17.691
0,0,1,1,0,0,0,0,0,0,1,0,1,1,17.357
1,1,1,1,1,0,1,1,1,0,1,0,1,0,17.401
1,1,1,0,0,0,0,0,0,0,1,0,1,1,17.474
0,0,1,0,0,1,0,0,0,1,0,1,1,1,21.119
0,1,0,0,0,0,1,1,0,1,0,0,1,0,18.402
0,1,0,0,0,0,0,0,0,1,0,0,0,1,18.551
1,1,0,0,0,0,1,1,0,1,1,1,0,1,21.149
0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.415
1,0,0,1,0,0,1,0,1,1,0,1,1,1,21.254
0,0,1,1,1,0,0,1,1,0,0,1,1,1,20.035
1,0,1,0,0,1,1,0,1,0,0,1,0,0,20.283
0,0,1,0,1,0,1,1,0,0,0,1,0,1,20.279
1,1,0,1,1,1,1,1,1,1,0,0,0,0,18.607
1,1,1,1,1,0,0,0,0,1,1,0,0,0,18.694
1,0,1,1,1,1,1,1,0,0,0,1,1,0,20.052
0,0,0,0,1,0,0,1,0,1,1,0,1,1,18.595
0,1,0,0,0,1,1,0,0,1,1,0,1,1,18.295
1,0,0,1,0,1,0,1,1,0,1,0,1,1,17.602
1,1,1,1,0,1,1,1,0,1,1,1,1,0,21.276
1,1,0,1,1,0,1,0,1,0,0,0,0,1,17.678
0,0,1,1,1,0,1,0,1,0,1,1,0,1,20.368
0,1,1,1,0,0,0,0,1,1,0,0,1,0,18.455
1,1,0,0,1,1,0,1,1,0,0,1,1,0,20.06
1,1,1,0,0,0,1,1,0,1,1,1,1,0,21.53
0,1,1,1,1,0,1,0,0,0,1,1,1,0,19.972
0,0,0,1,0,1,1,1,0,1,1,0,1,1,18.343
0,0,0,1,0,0,0,1,0,0,0,0,1,0,17.494
0,0,0,1,0,1,1,0,1,0,0,1,1,0,19.93
1,0,0,1,1,0,1,0,1,0,1,0,0,1,17.549
0,1,0,0,0,0,0,0,0,1,0,0,0,1,18.633
1,0,0,1,0,1,1,0,0,1,1,0,1,1,18.346
0,1,1,1,1,0,0,1,0,0,1,1,0,0,20.744
0,1,1,0,0,1,0,1,1,0,0,0,0,1,17.581
0,0,0,0,0,1,1,1,0,0,1,0,0,0,17.604
0,1,0,0,1,1,0,1,0,1,1,1,1,1,20.735
0,0,1,1,1,0,1,1,1,0,0,1,0,0,20.661
0,1,1,0,1,0,1,1,1,0,1,0,0,0,17.794
0,1,0,1,0,0,0,0,1,0,1,1,1,0,20.218
1,1,1,1,1,1,0,0,1,1,1,1,0,0,21.221
0,0,1,0,1,0,1,1,1,1,1,0,1,1,18.432
0,0,1,0,0,1,0,1,1,1,1,1,0,1,21.001
1,0,0,0,0,0,1,0,0,0,0,0,1,1,17.621
1,0,1,0,1,0,0,0,0,1,0,0,1,1,18.225
