SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.5
0,1,1,0,1,0,1,0,1,0,0,1,1,1,17896
1,0,0,1,0,0,0,1,0,1,1,0,0,1,19462
1,1,0,1,0,0,1,1,1,0,1,0,0,0,19216
0,1,1,0,0,1,0,0,1,1,0,0,0,0,17172
1,1,0,1,0,1,0,1,1,0,1,1,1,0,15660
1,0,0,0,0,1,1,0,1,1,1,0,1,0,16934
1,1,0,1,0,0,1,1,1,0,1,1,0,1,16035
1,1,1,1,0,1,0,0,0,0,1,0,0,0,16990
1,1,0,1,0,0,0,1,1,1,1,0,0,1,16945
1,0,1,1,1,0,0,1,1,0,0,0,0,0,17318
0,1,0,0,1,0,1,1,0,1,1,1,1,0,16229
0,0,0,1,0,0,0,1,1,0,1,1,0,1,16104
0,0,0,1,0,0,0,1,1,1,0,1,0,1,16309
1,0,1,1,0,0,1,0,1,1,1,0,1,0,17208
1,1,1,1,1,1,1,0,1,0,0,0,1,0,17322
0,1,0,1,1,1,1,0,1,0,1,1,1,0,16700
0,1,1,1,1,1,0,1,0,1,0,1,1,1,16746
0,1,1,1,0,0,1,1,1,1,0,0,1,0,16842
0,1,0,1,0,0,0,0,1,0,1,0,1,1,17433
1,0,1,0,0,1,0,0,1,1,0,0,1,0,17491
1,0,0,0,0,0,0,0,1,0,1,1,0,0,16853
1,1,1,0,1,1,0,0,1,0,0,1,0,0,16350
0,1,1,0,0,1,1,0,0,1,0,0,0,1,17942
0,1,1,1,1,1,1,0,0,1,0,0,0,0,17544
0,0,1,0,1,1,0,0,1,1,1,1,0,0,16702
0,0,1,0,1,1,0,0,1,0,1,1,0,0,16782
1,0,1,0,1,1,0,1,1,0,0,0,1,0,17681
1,0,0,1,0,1,1,1,1,1,1,1,1,1,16807
1,0,1,1,1,1,1,1,1,1,1,1,1,0,16385
0,1,0,1,0,0,1,0,0,0,0,1,0,0,16445
1,0,1,1,1,1,0,0,0,0,1,0,0,0,17415
1,1,0,0,1,1,0,0,0,0,1,1,0,0,16870
0,1,0,1,1,0,0,0,0,0,0,0,1,1,17252
1,0,1,1,1,1,1,0,0,1,0,0,1,0,17285
0,0,1,1,0,1,0,0,0,0,1,0,0,0,17592
1,1,0,0,1,0,1,0,1,1,1,0,1,1,18144
1,1,1,0,1,1,1,0,1,1,0,1,0,1,17248
0,0,0,0,1,0,0,1,1,0,0,0,0,1,18023
1,1,1,1,1,0,0,0,0,1,0,1,0,0,17383
0,0,0,0,1,0,0,0,0,1,0,1,1,0,17235
0,0,0,0,1,0,1,1,0,1,1,1,1,0,17002
0,0,1,1,0,0,1,0,1,1,1,1,1,0,17104
1,1,0,1,0,0,0,0,1,1,1,1,1,0,16981
1,1,1,1,0,0,0,1,1,1,0,0,1,0,17998
1,0,0,0,0,0,0,0,0,0,0,0,1,0,18257
0,0,0,1,0,1,0,1,1,1,0,1,0,1,17308
0,0,1,0,1,0,0,1,0,1,1,1,0,1,16735
1,0,0,0,1,0,1,1,0,0,1,1,0,1,17293
0,1,1,1,1,0,0,0,1,1,1,1,1,0,17146
1,0,0,1,0,0,0,0,1,0,1,0,0,0,17978
0,0,0,1,1,0,0,1,1,1,1,0,0,1,16642
0,0,0,0,0,0,0,0,0,1,0,1,0,1,15864
1,0,0,0,0,0,1,0,0,1,0,1,0,0,16133
1,0,1,0,1,1,0,1,1,1,0,1,1,1,16106
0,1,1,0,0,1,1,1,0,1,1,0,1,1,17134
1,0,1,0,0,0,0,0,1,0,1,1,1,0,16280
0,0,1,0,0,1,1,0,0,1,1,0,1,0,17038
1,1,1,0,0,0,0,1,1,0,1,0,1,1,17115
0,1,0,0,1,1,1,1,1,0,0,1,1,0,16240
1,0,1,0,1,1,1,0,1,1,0,0,0,1,17019
0,0,1,0,1,0,0,1,0,1,0,0,1,1,17191
0,0,1,0,0,1,1,1,0,1,0,1,0,1,16818
0,0,0,0,1,0,0,1,1,1,1,0,1,0,17157
0,0,0,1,0,1,0,1,1,1,1,1,0,1,16496
0,0,1,0,1,0,0,0,1,0,1,1,1,0,17012
0,1,0,0,1,0,0,0,1,1,0,1,0,0,16418
1,1,1,0,1,1,0,1,1,0,1,0,1,1,17547
1,1,1,0,0,0,1,1,1,0,0,0,0,1,16953
0,1,0,1,0,1,1,0,0,1,0,0,0,1,17690
0,0,1,1,0,1,0,0,1,0,1,0,0,1,17798
0,1,1,0,1,1,1,1,0,0,1,1,0,1,16928
0,0,0,0,1,0,1,1,0,0,0,1,1,1,16631
0,0,0,0,1,1,0,0,1,0,0,1,0,1,16286
0,0,1,0,0,1,1,1,1,1,0,1,0,0,16626
1,1,0,1,1,0,0,0,1,0,1,1,0,1,16386
0,0,0,1,0,0,1,0,0,0,1,0,1,1,17088
0,0,0,0,0,0,0,1,1,1,0,0,1,1,19114
0,0,1,1,0,0,0,1,1,1,1,1,1,1,18398
0,0,0,1,0,1,1,0,0,0,1,1,1,0,18816
0,0,1,0,1,1,1,1,1,0,1,1,0,0,18872
0,1,0,0,1,1,1,0,0,1,1,0,0,1,19949
1,0,0,1,1,0,0,1,0,0,0,0,0,1,20212
1,1,0,1,1,1,1,1,1,1,0,1,1,0,18169
1,1,0,1,1,0,0,0,0,0,1,1,0,1,18448
1,1,1,0,0,1,0,1,1,0,1,0,0,1,20166
0,0,1,1,0,0,0,0,0,0,1,0,1,1,20008
1,1,1,1,1,0,1,1,1,0,1,0,1,0,19632
1,1,1,0,0,0,0,0,0,0,1,0,1,1,20434
0,0,1,0,0,1,0,0,0,1,0,1,1,1,18963
0,1,0,0,0,0,1,1,0,1,0,0,1,0,19440
0,1,0,0,0,0,0,0,0,1,0,0,0,1,19995
1,1,0,0,0,0,1,1,0,1,1,1,0,1,18381
0,1,0,0,0,0,0,0,0,0,0,0,1,0,19481
1,0,0,1,0,0,1,0,1,1,0,1,1,1,17828
0,0,1,1,1,0,0,1,1,0,0,1,1,1,18268
1,0,1,0,0,1,1,0,1,0,0,1,0,0,17951
0,0,1,0,1,0,1,1,0,0,0,1,0,1,17628
1,1,0,1,1,1,1,1,1,1,0,0,0,0,19243
1,1,1,1,1,0,0,0,0,1,1,0,0,0,19167
1,0,1,1,1,1,1,1,0,0,0,1,1,0,16161
0,0,0,0,1,0,0,1,0,1,1,0,1,1,17151
0,1,0,0,0,1,1,0,0,1,1,0,1,1,17082
1,0,0,1,0,1,0,1,1,0,1,0,1,1,17070
1,1,1,1,0,1,1,1,0,1,1,1,1,0,15832
1,1,0,1,1,0,1,0,1,0,0,0,0,1,16908
0,0,1,1,1,0,1,0,1,0,1,1,0,1,16199
0,1,1,1,0,0,0,0,1,1,0,0,1,0,17397
1,1,0,0,1,1,0,1,1,0,0,1,1,0,16256
1,1,1,0,0,0,1,1,0,1,1,1,1,0,15957
0,1,1,1,1,0,1,0,0,0,1,1,1,0,16607
0,0,0,1,0,1,1,1,0,1,1,0,1,1,17426
0,0,0,1,0,0,0,1,0,0,0,0,1,0,17332
0,0,0,1,0,1,1,0,1,0,0,1,1,0,16948
1,0,0,1,1,0,1,0,1,0,1,0,0,1,17577
0,1,0,0,0,0,0,0,0,1,0,0,0,1,17384
1,0,0,1,0,1,1,0,0,1,1,0,1,1,17217
0,1,1,1,1,0,0,1,0,0,1,1,0,0,16919
0,1,1,0,0,1,0,1,1,0,0,0,0,1,17266
0,0,0,0,0,1,1,1,0,0,1,0,0,0,17448
0,1,0,0,1,1,0,1,0,1,1,1,1,1,16607
0,0,1,1,1,0,1,1,1,0,0,1,0,0,16407
0,1,1,0,1,0,1,1,1,0,1,0,0,0,17320
0,1,0,1,0,0,0,0,1,0,1,1,1,0,16941
1,1,1,1,1,1,0,0,1,1,1,1,0,0,16477
0,0,1,0,1,0,1,1,1,1,1,0,1,1,17818
0,0,1,0,0,1,0,1,1,1,1,1,0,1,16964
1,0,0,0,0,0,1,0,0,0,0,0,1,1,17744
1,0,1,0,1,0,0,0,0,1,0,0,1,1,17929
