SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.534074074074
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.320740740741
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.556296296296
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.305925925926
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.437777777778
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.338518518519
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.46962962963
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.471111111111
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.568148148148
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.482222222222
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.485185185185
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.471851851852
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.471851851852
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.414814814815
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.431851851852
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.372592592593
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.552592592593
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.505185185185
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.38962962963
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.556296296296
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.368888888889
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.466666666667
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.476296296296
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.564444444444
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.313333333333
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.441481481481
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.562222222222
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.503703703704
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.451111111111
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.478518518519
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.51037037037
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.52962962963
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.42962962963
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.527407407407
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.387407407407
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.393333333333
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.331111111111
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.422222222222
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.562222222222
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.432592592593
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.461481481481
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.554074074074
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.418518518519
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.505925925926
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.531111111111
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.397777777778
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.377037037037
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.393333333333
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.55037037037
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.482962962963
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.486666666667
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.417777777778
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.294814814815
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.467407407407
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.392592592593
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.568148148148
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.392592592593
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.317037037037
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.539259259259
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.48
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.584444444444
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.478518518519
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.335555555556
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.482222222222
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.501481481481
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.508148148148
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.497777777778
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.437037037037
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.388148148148
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.535555555556
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.368148148148
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.476296296296
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.268148148148
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.460740740741
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.364444444444
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.664444444444
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.446666666667
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.540740740741
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.294814814815
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.54962962963
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.262222222222
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.554074074074
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.559259259259
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.368148148148
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.588888888889
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.541481481481
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.388148148148
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.333333333333
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.537037037037
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.423703703704
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.337777777778
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.474074074074
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.524444444444
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.416296296296
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.399259259259
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.462222222222
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.294814814815
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.532592592593
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.494814814815
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.515555555556
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.463703703704
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.395555555556
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.428148148148
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.523703703704
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.347407407407
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.446666666667
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.365185185185
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.386666666667
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.445925925926
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.462962962963
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.285185185185
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.279259259259
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.36962962963
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.474814814815
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.282962962963
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.447407407407
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.36
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.607407407407
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.534814814815
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.325925925926
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.392592592593
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.477037037037
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.352592592593
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.416296296296
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.538518518519
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.392592592593
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.305925925926
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.393333333333
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.391851851852
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.316296296296
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.311111111111
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.402222222222
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.44962962963
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.477777777778
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.523703703704
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.438518518519
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.595555555556
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.448148148148
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.394814814815
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.302222222222
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.301481481481
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.542222222222
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.43037037037
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.628888888889
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.405925925926
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.420740740741
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.554814814815
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.551111111111
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.41037037037
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.475555555556
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.397777777778
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.457037037037
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.365925925926
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.453333333333
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.481481481481
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.245925925926
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.372592592593
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.398518518519
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.281481481481
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.36
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.365185185185
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.517777777778
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.322222222222
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.263703703704
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.391851851852
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.393333333333
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.396296296296
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.482222222222
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.444444444444
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.380740740741
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.52962962963
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.26962962963
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.412592592593
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.42962962963
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.462962962963
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.359259259259
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.308148148148
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.417037037037
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.474814814815
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.454814814815
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.47037037037
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.42
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.254814814815
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.255555555556
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.415555555556
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.528888888889
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.400740740741
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.417777777778
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.348148148148
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.46962962963
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.4
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.525925925926
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.394814814815
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.34962962963
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.591851851852
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.57037037037
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.408888888889
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.388148148148
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.301481481481
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.499259259259
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.524444444444
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.485185185185
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.214074074074
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.480740740741
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.274074074074
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.46
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.312592592593
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.291111111111
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.44
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.383703703704
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.222962962963
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.448148148148
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.462962962963
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.308888888889
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.237037037037
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.388888888889
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.387407407407
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.188888888889
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.406666666667
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.494814814815
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.442962962963
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.495555555556
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.403703703704
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.338518518519
