SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.1
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.405643738977
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.116402116402
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.460905349794
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.158142269253
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.131687242798
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.570252792475
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.0975896531452
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.630217519106
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0517342739565
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0693709582598
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.116402116402
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.714285714286
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.26278659612
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.532039976484
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.592004703116
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.13874191652
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.0646678424456
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.624926513815
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.505584950029
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.456790123457
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.122868900647
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.12051734274
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0617283950617
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.121693121693
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.428571428571
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0793650793651
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.593180482069
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.61316872428
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.111699000588
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.114638447972
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.129335684891
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.463844797178
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0999412110523
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.227513227513
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.425631981188
1,0,0,0,1,0,1,0,1,0,0,1,0,1,1.0
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.112874779541
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.15873015873
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.522045855379
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.111699000588
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.559670781893
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.192827748383
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.252204585538
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.556143445032
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.208700764256
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.355673133451
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.581422692534
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.479717813051
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.523221634333
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.552616108172
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.184597295708
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.119341563786
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0417401528513
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.145796590241
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.161081716637
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.522045855379
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.459729570841
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.149323927102
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.603762492651
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.589065255732
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.112874779541
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.0470311581423
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.51087595532
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.529100529101
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.35214579659
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.50734861846
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.169900058789
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.148148148148
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.602586713698
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0787771898883
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.601410934744
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.574368018812
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.676072898295
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.0864197530864
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.534391534392
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0599647266314
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.129335684891
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0505584950029
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.460317460317
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.451499118166
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.111699000588
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.582598471487
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.08759553204
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.0758377425044
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.429747207525
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.134626690182
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.0840681951793
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.567313345091
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.537918871252
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.596119929453
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.621987066432
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.422104644327
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.52380952381
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.465608465608
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.673721340388
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0487948265726
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.63139329806
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.617871840094
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.0617283950617
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.166960611405
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.601410934744
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0652557319224
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.4050558495
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.211052322163
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.103468547913
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.148148148148
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.446796002352
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.154614932393
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.566137566138
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.132863021752
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.121105232216
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.176366843034
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.450911228689
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.480893592005
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.570252792475
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.118165784832
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0617283950617
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.416813639036
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.54379776602
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.116990005879
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.00881834215167
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.17342739565
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.492063492063
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.657848324515
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.218694885362
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.172251616696
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.543209876543
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.612580834803
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.102880658436
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.601410934744
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.579659024103
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.436801881246
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.117577895356
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.467960023516
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.066431510876
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.191064079953
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.118165784832
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.300999412111
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.627865961199
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.131687242798
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.627278071723
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.610229276896
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.526161081717
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.506760728983
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.462669018225
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.202821869489
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0834803057025
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.593180482069
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.687242798354
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.465608465608
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.493239271017
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.194591416814
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.08759553204
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.611405055849
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.599059376837
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.5620223398
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0529100529101
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.562610229277
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.0964138741917
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.157554379777
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.448559670782
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.169900058789
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.098177542622
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.516166960611
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.121105232216
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.66607877719
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.479717813051
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.835390946502
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0546737213404
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.132275132275
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.28277483833
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.165784832451
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.358612580835
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.407407407407
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.561434450323
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.616696061141
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.617283950617
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0646678424456
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0599647266314
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.552028218695
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.482657260435
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.537330981775
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.171663727219
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.114638447972
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.574955908289
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.497942386831
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.165784832451
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.109935332158
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.102292768959
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.149323927102
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.501469723692
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.145796590241
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.168724279835
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.636684303351
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.170487948266
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.573192239859
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.534979423868
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.460905349794
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.487360376249
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.163433274544
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.20811287478
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.625514403292
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.196355085244
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0958259847149
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.102292768959
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.450323339212
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.180482069371
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.424456202234
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.146384479718
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.587301587302
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.487360376249
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.364491475603
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.172251616696
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.098177542622
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.478542034098
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0993533215755
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.211052322163
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.128747795414
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.422692533804
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.17695473251
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0705467372134
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.586713697825
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.45443856555
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.114050558495
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.455614344503
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.800705467372
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.0658436213992
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.727219282775
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.206937095826
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.116990005879
