SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.6
1,1,0,0,1,0,0,1,1,0,0,0,1,0,909.4
1,0,0,0,1,1,1,0,1,1,1,0,1,1,797.52
0,0,1,1,1,0,1,1,0,0,0,0,1,1,826.73
0,0,1,1,1,0,1,1,1,0,0,1,1,0,879.0
1,0,0,0,1,0,0,1,1,0,1,1,0,0,957.86
0,1,0,1,1,0,1,1,1,1,1,0,1,1,867.14
0,0,1,1,0,1,0,1,0,1,1,1,1,0,866.99
0,0,1,1,0,0,1,0,0,0,0,0,0,0,954.08
0,0,0,0,0,0,1,1,0,1,1,0,0,1,1010.6
0,0,1,0,0,1,0,1,1,0,0,1,1,0,853.66
1,0,1,1,0,1,0,1,0,1,0,0,1,0,875.44
1,1,1,1,1,1,0,1,1,0,0,0,0,1,814.25
1,1,1,1,0,0,1,0,1,1,0,1,1,0,855.33
1,0,0,0,1,1,0,0,1,1,0,1,1,0,821.8
1,1,0,1,1,1,1,0,1,1,1,1,1,0,877.34
0,0,0,0,1,0,0,0,0,1,0,1,0,0,898.56
1,1,1,0,0,1,0,0,0,0,1,1,1,0,878.35
1,1,0,0,0,0,1,1,1,1,1,1,1,0,823.74
1,1,0,0,0,1,0,1,0,0,0,1,1,1,880.82
1,1,1,1,1,0,1,0,1,1,0,1,0,1,851.89
0,1,0,1,0,1,1,1,0,0,0,0,1,1,879.16
1,0,0,0,0,1,1,0,1,0,1,1,1,1,852.8
1,0,0,1,0,0,1,1,0,1,0,1,1,1,827.9
0,1,0,1,0,0,0,0,1,1,1,0,1,1,38.538
0,1,0,0,0,1,0,1,0,1,0,0,1,0,37.705
1,1,0,1,1,0,1,1,0,1,0,1,1,0,36.745
0,1,0,1,0,1,0,0,1,0,1,0,1,1,37.264
0,1,1,0,1,0,1,0,1,0,0,1,1,1,37.096
1,0,0,1,0,0,0,1,0,1,1,0,0,1,190.21
1,1,0,1,0,0,1,1,1,0,1,0,0,0,243.04
0,1,1,0,0,1,0,0,1,1,0,0,0,0,251.22
1,1,0,1,0,1,0,1,1,0,1,1,1,0,254.77
1,0,0,0,0,1,1,0,1,1,1,0,1,0,244.71
1,1,0,1,0,0,1,1,1,0,1,1,0,1,252.55
1,1,1,1,0,1,0,0,0,0,1,0,0,0,921.57
1,1,0,1,0,0,0,1,1,1,1,0,0,1,922.39
1,0,1,1,1,0,0,1,1,0,0,0,0,0,906.63
0,1,0,0,1,0,1,1,0,1,1,1,1,0,926.21
0,0,0,1,0,0,0,1,1,0,1,1,0,1,972.23
0,0,0,1,0,0,0,1,1,1,0,1,0,1,864.13
1,0,1,1,0,0,1,0,1,1,1,0,1,0,855.14
1,1,1,1,1,1,1,0,1,0,0,0,1,0,859.24
0,1,0,1,1,1,1,0,1,0,1,1,1,0,951.64
0,1,1,1,1,1,0,1,0,1,0,1,1,1,820.9
0,1,1,1,0,0,1,1,1,1,0,0,1,0,847.54
0,1,0,1,0,0,0,0,1,0,1,0,1,1,836.09
1,0,1,0,0,1,0,0,1,1,0,0,1,0,847.16
1,0,0,0,0,0,0,0,1,0,1,1,0,0,868.09
1,1,1,0,1,1,0,0,1,0,0,1,0,0,890.11
0,1,1,0,0,1,1,0,0,1,0,0,0,1,875.66
0,1,1,1,1,1,1,0,0,1,0,0,0,0,853.86
0,0,1,0,1,1,0,0,1,1,1,1,0,0,889.89
0,0,1,0,1,1,0,0,1,0,1,1,0,0,844.91
1,0,1,0,1,1,0,1,1,0,0,0,1,0,836.54
1,0,0,1,0,1,1,1,1,1,1,1,1,1,909.54
1,0,1,1,1,1,1,1,1,1,1,1,1,0,859.96
0,1,0,1,0,0,1,0,0,0,0,1,0,0,874.24
1,0,1,1,1,1,0,0,0,0,1,0,0,0,928.05
1,1,0,0,1,1,0,0,0,0,1,1,0,0,862.88
0,1,0,1,1,0,0,0,0,0,0,0,1,1,867.09
1,0,1,1,1,1,1,0,0,1,0,0,1,0,886.53
0,0,1,1,0,1,0,0,0,0,1,0,0,0,904.36
1,1,0,0,1,0,1,0,1,1,1,0,1,1,881.52
1,1,1,0,1,1,1,0,1,1,0,1,0,1,886.58
0,0,0,0,1,0,0,1,1,0,0,0,0,1,869.0
1,1,1,1,1,0,0,0,0,1,0,1,0,0,891.78
0,0,0,0,1,0,0,0,0,1,0,1,1,0,873.53
0,0,0,0,1,0,1,1,0,1,1,1,1,0,834.3
0,0,1,1,0,0,1,0,1,1,1,1,1,0,881.11
1,1,0,1,0,0,0,0,1,1,1,1,1,0,938.88
1,1,1,1,0,0,0,1,1,1,0,0,1,0,883.29
1,0,0,0,0,0,0,0,0,0,0,0,1,0,941.33
0,0,0,1,0,1,0,1,1,1,0,1,0,1,865.05
0,0,1,0,1,0,0,1,0,1,1,1,0,1,864.04
1,0,0,0,1,0,1,1,0,0,1,1,0,1,886.11
0,1,1,1,1,0,0,0,1,1,1,1,1,0,813.17
1,0,0,1,0,0,0,0,1,0,1,0,0,0,881.2
0,0,0,1,1,0,0,1,1,1,1,0,0,1,902.87
0,0,0,0,0,0,0,0,0,1,0,1,0,1,883.04
1,0,0,0,0,0,1,0,0,1,0,1,0,0,885.13
1,0,1,0,1,1,0,1,1,1,0,1,1,1,821.22
0,1,1,0,0,1,1,1,0,1,1,0,1,1,908.62
1,0,1,0,0,0,0,0,1,0,1,1,1,0,869.38
0,0,1,0,0,1,1,0,0,1,1,0,1,0,818.05
1,1,1,0,0,0,0,1,1,0,1,0,1,1,951.14
0,1,0,0,1,1,1,1,1,0,0,1,1,0,933.69
1,0,1,0,1,1,1,0,1,1,0,0,0,1,781.55
0,0,1,0,1,0,0,1,0,1,0,0,1,1,881.89
0,0,1,0,0,1,1,1,0,1,0,1,0,1,894.38
0,0,0,0,1,0,0,1,1,1,1,0,1,0,841.64
0,0,0,1,0,1,0,1,1,1,1,1,0,1,969.36
0,0,1,0,1,0,0,0,1,0,1,1,1,0,879.84
0,1,0,0,1,0,0,0,1,1,0,1,0,0,878.96
1,1,1,0,1,1,0,1,1,0,1,0,1,1,887.04
1,1,1,0,0,0,1,1,1,0,0,0,0,1,855.97
0,1,0,1,0,1,1,0,0,1,0,0,0,1,828.31
0,0,1,1,0,1,0,0,1,0,1,0,0,1,874.9
0,1,1,0,1,1,1,1,0,0,1,1,0,1,828.71
0,0,0,0,1,0,1,1,0,0,0,1,1,1,963.02
0,0,0,0,1,1,0,0,1,0,0,1,0,1,995.49
0,0,1,0,0,1,1,1,1,1,0,1,0,0,798.48
1,1,0,1,1,0,0,0,1,0,1,1,0,1,867.04
0,0,0,1,0,0,1,0,0,0,1,0,1,1,892.56
0,0,0,0,0,0,0,1,1,1,0,0,1,1,907.26
0,0,1,1,0,0,0,1,1,1,1,1,1,1,939.14
0,0,0,1,0,1,1,0,0,0,1,1,1,0,833.09
0,0,1,0,1,1,1,1,1,0,1,1,0,0,856.15
0,1,0,0,1,1,1,0,0,1,1,0,0,1,845.36
1,0,0,1,1,0,0,1,0,0,0,0,0,1,894.32
1,1,0,1,1,1,1,1,1,1,0,1,1,0,836.44
1,1,0,1,1,0,0,0,0,0,1,1,0,1,811.42
1,1,1,0,0,1,0,1,1,0,1,0,0,1,923.53
0,0,1,1,0,0,0,0,0,0,1,0,1,1,933.32
1,1,1,1,1,0,1,1,1,0,1,0,1,0,843.45
1,1,1,0,0,0,0,0,0,0,1,0,1,1,896.83
0,0,1,0,0,1,0,0,0,1,0,1,1,1,874.08
0,1,0,0,0,0,1,1,0,1,0,0,1,0,858.32
0,1,0,0,0,0,0,0,0,1,0,0,0,1,830.3
1,1,0,0,0,0,1,1,0,1,1,1,0,1,895.38
0,1,0,0,0,0,0,0,0,0,0,0,1,0,929.25
1,0,0,1,0,0,1,0,1,1,0,1,1,1,902.04
0,0,1,1,1,0,0,1,1,0,0,1,1,1,850.19
1,0,1,0,0,1,1,0,1,0,0,1,0,0,942.1
0,0,1,0,1,0,1,1,0,0,0,1,0,1,808.96
1,1,0,1,1,1,1,1,1,1,0,0,0,0,904.06
1,1,1,1,1,0,0,0,0,1,1,0,0,0,906.99
1,0,1,1,1,1,1,1,0,0,0,1,1,0,835.96
0,0,0,0,1,0,0,1,0,1,1,0,1,1,852.29
0,1,0,0,0,1,1,0,0,1,1,0,1,1,942.09
1,0,0,1,0,1,0,1,1,0,1,0,1,1,926.82
1,1,1,1,0,1,1,1,0,1,1,1,1,0,954.69
1,1,0,1,1,0,1,0,1,0,0,0,0,1,899.96
0,0,1,1,1,0,1,0,1,0,1,1,0,1,865.59
0,1,1,1,0,0,0,0,1,1,0,0,1,0,913.01
1,1,0,0,1,1,0,1,1,0,0,1,1,0,821.49
1,1,1,0,0,0,1,1,0,1,1,1,1,0,914.28
0,1,1,1,1,0,1,0,0,0,1,1,1,0,846.81
0,0,0,1,0,1,1,1,0,1,1,0,1,1,858.44
0,0,0,1,0,0,0,1,0,0,0,0,1,0,879.68
0,0,0,1,0,1,1,0,1,0,0,1,1,0,964.1
1,0,0,1,1,0,1,0,1,0,1,0,0,1,878.77
0,1,0,0,0,0,0,0,0,1,0,0,0,1,931.06
1,0,0,1,0,1,1,0,0,1,1,0,1,1,901.28
0,1,1,1,1,0,0,1,0,0,1,1,0,0,967.15
0,1,1,0,0,1,0,1,1,0,0,0,0,1,926.67
0,0,0,0,0,1,1,1,0,0,1,0,0,0,1008.1
0,1,0,0,1,1,0,1,0,1,1,1,1,1,949.24
0,0,1,1,1,0,1,1,1,0,0,1,0,0,1023.0
0,1,1,0,1,0,1,1,1,0,1,0,0,0,880.69
0,1,0,1,0,0,0,0,1,0,1,1,1,0,818.8
1,1,1,1,1,1,0,0,1,1,1,1,0,0,857.24
0,0,1,0,1,0,1,1,1,1,1,0,1,1,928.85
0,0,1,0,0,1,0,1,1,1,1,1,0,1,904.86
1,0,0,0,0,0,1,0,0,0,0,0,1,1,965.02
1,0,1,0,1,0,0,0,0,1,0,0,1,1,944.0
