SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.6
0,1,1,1,0,1,1,0,0,1,0,0,1,0,12457.0
1,1,1,0,1,1,1,1,0,0,0,0,1,1,12436.0
0,1,0,0,0,1,0,0,0,0,0,0,1,1,12366.0
0,0,1,0,0,0,1,1,1,1,1,0,0,1,12458.0
1,1,0,1,1,1,1,0,0,1,1,0,0,0,12524.0
0,1,0,1,0,1,1,1,0,0,0,1,0,0,11843.0
1,0,1,1,0,0,1,1,1,0,1,1,0,0,11840.0
1,0,0,1,0,0,0,0,0,0,1,0,0,1,12307.0
1,1,0,1,0,0,1,1,1,0,0,1,0,0,11855.0
1,0,1,1,0,0,0,1,1,0,0,1,0,0,11929.0
0,1,0,1,1,1,0,1,0,1,1,0,0,1,12362.0
1,1,0,1,1,1,0,1,1,0,0,0,1,0,12351.0
1,1,1,1,1,1,0,0,1,0,0,1,1,0,11849.0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,11953.0
0,0,0,1,1,0,0,1,0,0,0,1,1,1,11840.0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,11942.0
1,0,1,1,0,1,0,0,0,1,0,0,0,0,12513.0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,12532.0
1,0,0,1,0,0,0,0,0,1,1,1,0,0,11935.0
1,1,1,0,1,0,1,1,0,1,1,0,1,0,12298.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,11841.0
1,0,1,1,0,1,1,1,0,1,1,1,0,1,11938.0
1,0,0,0,0,0,0,1,0,1,0,1,0,1,11853.0
0,0,1,1,1,0,1,1,0,1,0,0,1,1,12299.0
0,0,1,1,1,1,0,1,0,1,1,1,0,0,11839.0
1,1,0,0,1,0,0,1,1,0,0,0,1,0,12311.0
1,0,0,0,1,1,1,0,1,1,1,0,1,1,12342.0
0,0,1,1,1,0,1,1,0,0,0,0,1,1,12496.0
0,0,1,1,1,0,1,1,1,0,0,1,1,0,11840.0
1,0,0,0,1,0,0,1,1,0,1,1,0,0,11908.0
0,1,0,1,1,0,1,1,1,1,1,0,1,1,12358.0
0,0,1,1,0,1,0,1,0,1,1,1,1,0,11841.0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,12302.0
0,0,0,0,0,0,1,1,0,1,1,0,0,1,12300.0
0,0,1,0,0,1,0,1,1,0,0,1,1,0,11840.0
1,0,1,1,0,1,0,1,0,1,0,0,1,0,12329.0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,12396.0
1,1,1,1,0,0,1,0,1,1,0,1,1,0,12001.0
1,0,0,0,1,1,0,0,1,1,0,1,1,0,12021.0
1,1,0,1,1,1,1,0,1,1,1,1,1,0,11874.0
0,0,0,0,1,0,0,0,0,1,0,1,0,0,11883.0
1,1,1,0,0,1,0,0,0,0,1,1,1,0,11955.0
1,1,0,0,0,0,1,1,1,1,1,1,1,0,11838.0
1,1,0,0,0,1,0,1,0,0,0,1,1,1,11854.0
1,1,1,1,1,0,1,0,1,1,0,1,0,1,11923.0
0,1,0,1,0,1,1,1,0,0,0,0,1,1,12492.0
1,0,0,0,0,1,1,0,1,0,1,1,1,1,11839.0
1,0,0,1,0,0,1,1,0,1,0,1,1,1,11914.0
0,1,0,1,0,0,0,0,1,1,1,0,1,1,968.0
0,1,0,0,0,1,0,1,0,1,0,0,1,0,942.42
1,1,0,1,1,0,1,1,0,1,0,1,1,0,958.93
0,1,0,1,0,1,0,0,1,0,1,0,1,1,971.07
0,1,1,0,1,0,1,0,1,0,0,1,1,1,977.98
1,0,0,1,0,0,0,1,0,1,1,0,0,1,958.48
1,1,0,1,0,0,1,1,1,0,1,0,0,0,1082.1
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1075.9
1,1,0,1,0,1,0,1,1,0,1,1,1,0,1028.6
1,0,0,0,0,1,1,0,1,1,1,0,1,0,1044.3
1,1,0,1,0,0,1,1,1,0,1,1,0,1,1036.0
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1037.1
1,1,0,1,0,0,0,1,1,1,1,0,0,1,12298.0
1,0,1,1,1,0,0,1,1,0,0,0,0,0,12297.0
0,1,0,0,1,0,1,1,0,1,1,1,1,0,11900.0
0,0,0,1,0,0,0,1,1,0,1,1,0,1,11847.0
0,0,0,1,0,0,0,1,1,1,0,1,0,1,11884.0
1,0,1,1,0,0,1,0,1,1,1,0,1,0,12371.0
1,1,1,1,1,1,1,0,1,0,0,0,1,0,12350.0
0,1,0,1,1,1,1,0,1,0,1,1,1,0,11939.0
0,1,1,1,1,1,0,1,0,1,0,1,1,1,11949.0
0,1,1,1,0,0,1,1,1,1,0,0,1,0,12312.0
0,1,0,1,0,0,0,0,1,0,1,0,1,1,12379.0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,12449.0
1,0,0,0,0,0,0,0,1,0,1,1,0,0,11880.0
1,1,1,0,1,1,0,0,1,0,0,1,0,0,12078.0
0,1,1,0,0,1,1,0,0,1,0,0,0,1,12298.0
0,1,1,1,1,1,1,0,0,1,0,0,0,0,12320.0
0,0,1,0,1,1,0,0,1,1,1,1,0,0,11895.0
0,0,1,0,1,1,0,0,1,0,1,1,0,0,11841.0
1,0,1,0,1,1,0,1,1,0,0,0,1,0,12297.0
1,0,0,1,0,1,1,1,1,1,1,1,1,1,11841.0
1,0,1,1,1,1,1,1,1,1,1,1,1,0,11847.0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,11868.0
1,0,1,1,1,1,0,0,0,0,1,0,0,0,12357.0
1,1,0,0,1,1,0,0,0,0,1,1,0,0,11852.0
0,1,0,1,1,0,0,0,0,0,0,0,1,1,12549.0
1,0,1,1,1,1,1,0,0,1,0,0,1,0,12298.0
0,0,1,1,0,1,0,0,0,0,1,0,0,0,12296.0
1,1,0,0,1,0,1,0,1,1,1,0,1,1,12297.0
1,1,1,0,1,1,1,0,1,1,0,1,0,1,11874.0
0,0,0,0,1,0,0,1,1,0,0,0,0,1,12307.0
1,1,1,1,1,0,0,0,0,1,0,1,0,0,11980.0
0,0,0,0,1,0,0,0,0,1,0,1,1,0,11864.0
0,0,0,0,1,0,1,1,0,1,1,1,1,0,11963.0
0,0,1,1,0,0,1,0,1,1,1,1,1,0,11899.0
1,1,0,1,0,0,0,0,1,1,1,1,1,0,11843.0
1,1,1,1,0,0,0,1,1,1,0,0,1,0,12372.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,12356.0
0,0,0,1,0,1,0,1,1,1,0,1,0,1,11860.0
0,0,1,0,1,0,0,1,0,1,1,1,0,1,12124.0
1,0,0,0,1,0,1,1,0,0,1,1,0,1,11879.0
0,1,1,1,1,0,0,0,1,1,1,1,1,0,11994.0
1,0,0,1,0,0,0,0,1,0,1,0,0,0,12309.0
0,0,0,1,1,0,0,1,1,1,1,0,0,1,12296.0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,11983.0
1,0,0,0,0,0,1,0,0,1,0,1,0,0,11851.0
1,0,1,0,1,1,0,1,1,1,0,1,1,1,11850.0
0,1,1,0,0,1,1,1,0,1,1,0,1,1,12553.0
1,0,1,0,0,0,0,0,1,0,1,1,1,0,11845.0
0,0,1,0,0,1,1,0,0,1,1,0,1,0,12310.0
1,1,1,0,0,0,0,1,1,0,1,0,1,1,12324.0
0,1,0,0,1,1,1,1,1,0,0,1,1,0,12022.0
1,0,1,0,1,1,1,0,1,1,0,0,0,1,12391.0
0,0,1,0,1,0,0,1,0,1,0,0,1,1,12301.0
0,0,1,0,0,1,1,1,0,1,0,1,0,1,11916.0
0,0,0,0,1,0,0,1,1,1,1,0,1,0,12322.0
0,0,0,1,0,1,0,1,1,1,1,1,0,1,11865.0
0,0,1,0,1,0,0,0,1,0,1,1,1,0,11844.0
0,1,0,0,1,0,0,0,1,1,0,1,0,0,11888.0
1,1,1,0,1,1,0,1,1,0,1,0,1,1,12416.0
1,1,1,0,0,0,1,1,1,0,0,0,0,1,12439.0
0,1,0,1,0,1,1,0,0,1,0,0,0,1,12407.0
0,0,1,1,0,1,0,0,1,0,1,0,0,1,12405.0
0,1,1,0,1,1,1,1,0,0,1,1,0,1,11851.0
0,0,0,0,1,0,1,1,0,0,0,1,1,1,11841.0
0,0,0,0,1,1,0,0,1,0,0,1,0,1,11876.0
0,0,1,0,0,1,1,1,1,1,0,1,0,0,11836.0
1,1,0,1,1,0,0,0,1,0,1,1,0,1,11907.0
0,0,0,1,0,0,1,0,0,0,1,0,1,1,12297.0
0,0,0,0,0,0,0,1,1,1,0,0,1,1,12426.0
0,0,1,1,0,0,0,1,1,1,1,1,1,1,11840.0
0,0,0,1,0,1,1,0,0,0,1,1,1,0,11867.0
0,0,1,0,1,1,1,1,1,0,1,1,0,0,11904.0
0,1,0,0,1,1,1,0,0,1,1,0,0,1,12410.0
1,0,0,1,1,0,0,1,0,0,0,0,0,1,12455.0
1,1,0,1,1,1,1,1,1,1,0,1,1,0,11886.0
1,1,0,1,1,0,0,0,0,0,1,1,0,1,11850.0
1,1,1,0,0,1,0,1,1,0,1,0,0,1,12308.0
0,0,1,1,0,0,0,0,0,0,1,0,1,1,12313.0
1,1,1,1,1,0,1,1,1,0,1,0,1,0,12306.0
1,1,1,0,0,0,0,0,0,0,1,0,1,1,12308.0
0,0,1,0,0,1,0,0,0,1,0,1,1,1,11975.0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,12386.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,12366.0
1,1,0,0,0,0,1,1,0,1,1,1,0,1,11838.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,12299.0
1,0,0,1,0,0,1,0,1,1,0,1,1,1,11836.0
0,0,1,1,1,0,0,1,1,0,0,1,1,1,11868.0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,11892.0
0,0,1,0,1,0,1,1,0,0,0,1,0,1,11844.0
1,1,0,1,1,1,1,1,1,1,0,0,0,0,12307.0
1,1,1,1,1,0,0,0,0,1,1,0,0,0,12316.0
1,0,1,1,1,1,1,1,0,0,0,1,1,0,11857.0
0,0,0,0,1,0,0,1,0,1,1,0,1,1,12319.0
0,1,0,0,0,1,1,0,0,1,1,0,1,1,12478.0
1,0,0,1,0,1,0,1,1,0,1,0,1,1,12422.0
1,1,1,1,0,1,1,1,0,1,1,1,1,0,11838.0
1,1,0,1,1,0,1,0,1,0,0,0,0,1,12301.0
0,0,1,1,1,0,1,0,1,0,1,1,0,1,11839.0
0,1,1,1,0,0,0,0,1,1,0,0,1,0,12866.0
1,1,0,0,1,1,0,1,1,0,0,1,1,0,11881.0
1,1,1,0,0,0,1,1,0,1,1,1,1,0,11855.0
0,1,1,1,1,0,1,0,0,0,1,1,1,0,11850.0
0,0,0,1,0,1,1,1,0,1,1,0,1,1,12310.0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,12396.0
0,0,0,1,0,1,1,0,1,0,0,1,1,0,11883.0
1,0,0,1,1,0,1,0,1,0,1,0,0,1,12360.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,12475.0
1,0,0,1,0,1,1,0,0,1,1,0,1,1,12298.0
0,1,1,1,1,0,0,1,0,0,1,1,0,0,11853.0
0,1,1,0,0,1,0,1,1,0,0,0,0,1,12399.0
0,0,0,0,0,1,1,1,0,0,1,0,0,0,12348.0
0,1,0,0,1,1,0,1,0,1,1,1,1,1,11840.0
0,0,1,1,1,0,1,1,1,0,0,1,0,0,11895.0
0,1,1,0,1,0,1,1,1,0,1,0,0,0,12397.0
0,1,0,1,0,0,0,0,1,0,1,1,1,0,11837.0
1,1,1,1,1,1,0,0,1,1,1,1,0,0,11968.0
0,0,1,0,1,0,1,1,1,1,1,0,1,1,12334.0
0,0,1,0,0,1,0,1,1,1,1,1,0,1,11870.0
1,0,0,0,0,0,1,0,0,0,0,0,1,1,12336.0
1,0,1,0,1,0,0,0,0,1,0,0,1,1,12312.0
