SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.5
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.136999068034
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.369058713886
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.128145386766
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0745573159366
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.440820130475
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.517707362535
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.838769804287
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.181733457596
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.273066169618
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.0414725069897
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.866728797763
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.581081081081
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.890959925443
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.494408201305
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.559179869525
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.150512581547
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.945945945946
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.519105312209
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.781919850885
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.494874184529
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.561975768872
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.249767008388
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.148182665424
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.446877912395
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.16495806151
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.425442684063
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.972972972973
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.102050326188
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.166821994408
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.136533084809
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.411463187325
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.146318732526
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.572227399814
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.449673811743
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.596458527493
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.247437092265
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.520969245107
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.380708294501
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0834109972041
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.781919850885
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.120689655172
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0824790307549
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.734389561976
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.455731593663
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.468313140727
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.887232059646
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.578285181733
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.474836905871
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.585274930103
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.434296365331
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0796831314073
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.164492078285
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.520969245107
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.680801491146
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.495806150979
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.527027027027
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.134669151911
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.588536812675
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.456663560112
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.559645852749
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.116961789376
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.427772600186
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.472041006524
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.406803355079
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.456197576887
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.443616029823
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0857409133271
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.916589002796
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.557315936626
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.84109972041
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.796831314073
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.839701770736
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.47064305685
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.856943150047
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.139328984157
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.496738117428
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0643056849953
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.367660764212
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.559179869525
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.439888164026
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.813140726934
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0335507921715
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.45852749301
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.37045666356
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.421714818267
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.13560111836
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.828518173346
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.838769804287
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.910065237651
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.879776328052
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.466449207829
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.916589002796
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.502795899348
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.978098788444
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0754892823858
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.519105312209
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.886766076421
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.530288909599
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.492544268406
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.789841565704
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.164026095061
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.358807082945
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.506989748369
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.174277726002
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.533550792171
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.397949673812
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.494408201305
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.437558247903
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.143988816403
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.595060577819
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.113233923579
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.862534948742
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.449207828518
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.848089468779
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.443616029823
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.381174277726
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.814072693383
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.408667287978
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.022367194781
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.420782851817
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.453867660764
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.537278657968
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.462255358807
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.524697110904
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.774464119292
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.424510717614
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.147250698975
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.902143522833
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.832246039143
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.440354147251
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.159366262815
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.469711090401
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.00279589934762
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.548462255359
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.147250698975
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.527027027027
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.899347623486
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0419384902144
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.883970177074
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.855545200373
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.718546132339
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.767008387698
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.956197576887
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.503261882572
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.103914259087
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.695246971109
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.834109972041
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.402143522833
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.867660764212
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0181733457596
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.587138863001
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.787977632805
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.918918918919
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.820596458527
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.57082945014
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.434296365331
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.418452935694
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.0475302889096
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.368126747437
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.551724137931
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.414259086673
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.743243243243
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.462721342032
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.701304753029
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.419384902144
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.887232059646
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0838769804287
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.159832246039
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.462255358807
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.0815470643057
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.434762348555
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.392823858341
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.407735321528
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.829450139795
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.521435228332
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0866728797763
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.4412861137
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.790773532153
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.431500465983
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.527493010252
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.568033550792
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.116961789376
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.886766076421
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.544268406337
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.217148182665
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.130941286114
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0899347623486
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.118359739049
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.91798695247
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.499068033551
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.539608574091
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.879776328052
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0675675675676
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.85834109972
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.4412861137
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.534948741845
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.561043802423
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.57595526561
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.647250698975
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.547996272134
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.568499534017
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.534482758621
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.142124883504
1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.0
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.185927306617
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.491612301957
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.512581547064
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.492078285182
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.946411929171
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.51118359739
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.554054054054
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.119757688723
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.381174277726
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.235321528425
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.45246971109
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.558247903075
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.575023299161
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.116961789376
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.140260950606
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.726933830382
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.525163094129
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.197576887232
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.354147250699
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.838769804287
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.491146318733
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.744175209692
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.125349487418
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.479962721342
