topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,251.02500000000001
2,10,2,1000000,1,0,1,1000,512,10000,2,0,1.0999999999999999
2,1,4,10,10,0,1,1000,512,10000,2,0,1.9083333333333334
4,10,2,10,10,1,1000,10,1024,100,2,29,3822.3833333333337
4,1,4,1000000,10,1,1,1000,512,10000,5,0,4.333333333333333
2,1,4,1000000,10,1,1000,10,1024,100,5,0,1747.7916666666667
4,1,4,10,1,0,1000,10,512,100,5,0,239.85000000000002
2,10,4,1000000,1,0,1,10,1024,100,5,29,1.1333333333333331
2,10,2,10,10,1,1,1000,512,10000,5,0,2.2666666666666662
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,1.1249999999999998
2,1,4,1000000,10,1,1,10,512,100,2,0,1.916666666666667
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,110.81666666666666
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,1487.0250000000003
4,1,4,10,1,0,1,10,1024,100,5,0,1.283333333333333
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,1.1166666666666665
2,1,4,10,1,0,1000,10,512,100,5,29,124.41666666666667
4,10,4,10,1,0,1000,1000,1024,10000,5,29,230.16666666666671
2,10,2,10,1,0,1,1000,512,10000,2,0,1.1166666666666665
2,1,4,1000000,10,1,1,10,1024,100,2,0,1.8583333333333334
4,1,2,1000000,1,1,1000,10,512,100,5,0,177.69166666666669
2,10,4,10,1,1,1000,1000,1024,10000,2,29,119.71666666666665
4,10,2,10,1,0,1000,10,1024,100,2,0,173.57500000000002
4,10,4,10,1,1,1000,10,512,100,5,29,226.54999999999998
4,1,4,10,10,0,1000,1000,1024,10000,5,29,5654.0166666666664
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,247.60000000000002
2,1,4,10,10,0,1,10,1024,100,2,0,1.916666666666667
2,1,2,1000000,1,0,1,1000,512,10000,5,0,1.1083333333333332
4,1,4,1000000,1,1,1,1000,512,10000,2,29,1.2499999999999998
2,10,4,10,1,0,1000,10,512,100,5,0,122.78333333333335
4,1,2,10,10,0,1,1000,1024,10000,2,29,3.1166666666666667
4,10,4,10,10,0,1000,10,512,100,5,29,5554.8000000000002
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,1.2499999999999998
4,10,4,10,1,0,1,10,512,100,2,29,1.2583333333333331
4,10,4,1000000,1,1,1,10,1024,100,2,0,1.2666666666666664
4,10,4,1000000,1,0,1000,10,512,100,5,29,264.03333333333336
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,220.17499999999998
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,202.08333333333334
4,10,4,10,1,0,1000,1000,1024,10000,5,0,251.39166666666668
2,1,4,10,1,0,1,10,1024,100,5,29,1.1083333333333332
2,10,4,10,1,0,1,10,1024,100,5,0,1.1249999999999998
2,1,4,10,10,1,1,1000,512,10000,2,29,1.9916666666666669
4,1,2,10,1,0,1,1000,1024,10000,2,0,1.2666666666666664
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,96.716666666666654
2,1,4,1000000,1,0,1,10,1024,100,5,0,1.1166666666666665
4,10,2,1000000,10,1,1,1000,512,10000,2,0,3.2333333333333329
4,10,4,10,10,0,1,10,1024,100,5,29,4.1833333333333336
4,10,4,10,10,0,1000,1000,512,10000,5,29,5482.5083333333341
4,10,4,10,1,0,1000,10,1024,100,5,0,211.13333333333333
4,1,4,10,1,1,1,10,1024,100,5,29,1.2666666666666664
4,1,2,10,1,0,1,1000,512,10000,5,29,1.283333333333333
4,10,4,10,10,0,1,10,512,100,5,0,4.2333333333333325
4,1,2,10,1,1,1000,10,1024,100,5,29,184.60833333333332
2,10,2,10,1,0,1,10,1024,100,2,0,1.1166666666666665
4,10,4,10,10,1,1,10,1024,100,5,29,4.3833333333333337
4,10,4,1000000,10,1,1,10,512,100,5,29,4.2583333333333329
2,1,2,10,1,1,1000,1000,1024,10000,5,29,102.92500000000001
4,1,4,1000000,10,1,1,10,512,100,5,0,4.0750000000000002
4,1,4,10,1,1,1000,1000,512,10000,2,0,209.35833333333332
2,10,2,1000000,1,1,1,1000,512,10000,2,0,1.1083333333333332
4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,4556.3166666666666
4,10,4,10,10,1,1000,10,1024,100,5,29,5885.3583333333327
2,10,4,10,10,1,1000,1000,1024,10000,2,29,1705.2499999999998
4,1,2,10,10,0,1,10,1024,100,2,29,3.3249999999999993
4,10,4,1000000,1,0,1,1000,512,10000,2,0,0.75
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,1.1249999999999998
2,10,2,1000000,10,1,1000,10,1024,100,5,0,1502.6500000000003
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,3.3083333333333322
4,1,4,10,1,1,1000,1000,1024,10000,2,29,283.51666666666671
2,10,2,1000000,1,0,1000,10,1024,100,5,0,104.69166666666668
2,1,4,10,1,1,1,1000,1024,10000,2,29,1.1083333333333332
2,10,4,1000000,10,0,1000,10,1024,100,5,0,1824.6666666666667
2,1,4,1000000,10,0,1000,1000,1024,10000,2,0,1681.2500000000002
4,1,2,10,10,0,1000,10,512,100,5,0,4943.6750000000002
4,1,2,1000000,1,0,1,10,1024,100,2,0,1.2833333333333332
4,1,4,10,10,1,1,1000,1024,10000,2,0,6.0583333333333336
4,1,2,1000000,1,1,1,10,1024,100,5,29,1.2333333333333332
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,1.2666666666666664
2,10,4,1000000,1,1,1,1000,512,10000,2,29,1.1166666666666665
2,1,2,1000000,10,1,1000,10,512,100,5,0,1458.4333333333334
4,1,4,10,10,1,1000,1000,1024,10000,2,29,4282.5749999999998
2,1,2,10,10,1,1,10,1024,100,5,29,1.7749999999999997
4,10,4,10,1,0,1,10,1024,100,5,29,1.2499999999999998
4,1,4,10,1,1,1000,1000,512,10000,2,29,245.08333333333337
2,10,2,10,10,0,1,10,1024,100,5,0,1.825
2,10,2,1000000,10,0,1000,10,512,100,5,29,1560.0
2,1,4,10,10,1,1000,1000,512,10000,5,0,1743.8416666666669
4,1,4,10,10,0,1000,1000,1024,10000,2,0,4331.2250000000004
4,1,2,10,1,1,1,1000,512,10000,2,29,1.2583333333333331
4,1,2,1000000,10,0,1,1000,512,10000,2,29,3.1750000000000003
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,5108.9250000000002
4,1,2,10,1,0,1,1000,1024,10000,5,0,1.2416666666666665
2,10,2,1000000,1,1,1,10,1024,100,2,0,1.1166666666666665
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,1.1083333333333332
4,10,2,1000000,10,1,1000,10,512,100,5,0,4108.3083333333334
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,106.64999999999999
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,1472.7583333333332
4,10,4,10,10,1,1000,1000,1024,10000,5,0,5045.5083333333341
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,4697.3916666666664
4,1,4,10,1,0,1,1000,1024,10000,2,29,1.2666666666666664
2,1,2,10,1,1,1,10,1024,100,2,29,1.1166666666666665
4,10,4,1000000,1,0,1000,10,512,100,2,0,238.70000000000002
4,10,4,10,10,0,1000,1000,1024,10000,5,29,5218.7750000000005
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,1615.4583333333333
2,1,2,10,10,0,1,10,512,100,2,29,1.7916666666666663
4,1,2,10,1,0,1000,1000,512,10000,5,29,188.29166666666666
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,4225.6666666666661
2,1,4,10,1,0,1000,1000,1024,10000,2,29,107.26666666666667
4,1,4,10,1,1,1,10,512,100,2,29,1.2416666666666665
4,10,2,10,10,1,1000,10,512,100,2,0,4842.5749999999998
2,1,4,10,1,1,1,1000,1024,10000,5,29,1.0999999999999999
4,1,4,10,1,1,1000,10,1024,100,2,29,232.95833333333334
4,10,2,1000000,1,1,1,10,512,100,2,29,1.2666666666666664
2,1,4,10,10,0,1000,1000,512,10000,2,0,1695.6916666666666
4,1,4,1000000,10,0,1,10,1024,100,2,0,4.5166666666666675
4,1,2,10,1,0,1000,10,512,100,5,0,198.46666666666667
2,1,4,1000000,10,0,1,1000,1024,10000,2,29,1.875
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,5439.75
4,1,4,10,10,0,1,10,1024,100,5,0,4.1749999999999998
2,10,4,1000000,1,0,1,10,1024,100,2,0,1.1166666666666665
2,1,4,10,1,1,1,10,1024,100,5,29,1.1249999999999998
4,1,4,10,10,1,1000,1000,512,10000,2,29,5034.458333333333
2,10,4,10,1,0,1000,1000,512,10000,2,29,127.63333333333334
2,1,2,10,1,1,1,1000,512,10000,2,29,3.1333333333333333
4,1,4,10,1,1,1000,1000,1024,10000,5,0,235.69166666666669
4,1,2,1000000,1,1,1,10,1024,100,2,0,1.2499999999999998
4,1,4,10,1,0,1,1000,1024,10000,5,0,1.2666666666666664
2,1,2,1000000,1,0,1,10,1024,100,2,0,1.1166666666666665
4,10,4,10,10,0,1000,1000,1024,10000,2,29,5124.541666666667
2,10,2,1000000,10,0,1,1000,512,10000,2,29,1.825
2,1,2,10,10,0,1000,10,1024,100,5,29,1526.9000000000003
4,10,2,1000000,10,1,1,10,512,100,2,29,3.1666666666666665
2,10,4,10,1,0,1,10,512,100,2,29,1.1166666666666665
4,10,2,10,1,1,1,10,512,100,5,29,1.2999999999999998
2,1,2,10,1,1,1,1000,512,10000,2,0,1.1166666666666665
2,1,2,10,10,1,1,1000,512,10000,2,0,1.8166666666666664
4,1,2,1000000,10,0,1000,1000,1024,10000,2,29,3591.6666666666661
2,10,2,10,1,0,1000,1000,512,10000,2,0,107.94166666666666
4,10,4,1000000,1,0,1000,10,1024,100,5,0,250.34999999999999
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,260.49166666666667
4,10,2,1000000,10,1,1,10,512,100,2,0,3.375
2,1,2,10,1,0,1,10,1024,100,2,0,1.0999999999999999
4,1,2,10,10,1,1,10,512,100,5,0,3.3666666666666667
4,1,4,1000000,1,0,1000,10,512,100,2,0,236.50833333333333
2,10,4,1000000,10,1,1000,10,512,100,2,29,1773.9833333333333
4,10,4,1000000,10,0,1000,1000,1024,10000,5,29,4243.5500000000002
2,10,4,1000000,10,1,1000,10,1024,100,2,0,1744.8
4,1,2,10,10,0,1000,10,1024,100,2,0,3546.8416666666658
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,1.2666666666666664
4,1,2,10,1,1,1,10,512,100,2,0,1.2749999999999997
2,10,2,10,1,1,1000,1000,512,10000,5,0,101.05833333333334
4,10,4,10,10,1,1,10,512,100,2,0,4.1916666666666673
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,1.1166666666666665
4,10,4,1000000,1,0,1,1000,512,10000,2,29,1.2666666666666664
4,10,4,1000000,1,0,1,10,512,100,2,29,1.2583333333333331
2,10,4,10,10,0,1,10,1024,100,5,0,1.9583333333333333
4,1,4,10,1,0,1000,1000,1024,10000,2,29,245.25
2,10,4,1000000,1,0,1000,10,1024,100,5,29,126.22500000000001
2,10,4,1000000,10,0,1,10,512,100,2,0,1.916666666666667
2,10,2,1000000,1,1,1000,1000,512,10000,5,29,112.35833333333335
2,1,4,1000000,1,1,1,10,1024,100,5,0,1.1249999999999998
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,1704.8083333333332
4,10,4,10,1,1,1,10,1024,100,2,29,1.2666666666666664
4,10,2,10,10,0,1,1000,512,10000,5,0,3.4583333333333326
4,1,4,10,1,1,1000,10,1024,100,5,0,238.77500000000001
2,1,2,1000000,1,0,1,10,1024,100,5,0,1.1083333333333332
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,133.39166666666668
2,10,2,1000000,1,0,1000,1000,512,10000,2,29,101.41666666666667
4,1,4,1000000,10,1,1,10,1024,100,5,0,4.1499999999999995
2,1,4,10,10,1,1,10,512,100,2,29,1.8916666666666668
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,1.1166666666666665
4,10,2,10,10,1,1000,1000,1024,10000,5,29,5164.0416666666661
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,1608.1000000000001
2,10,2,10,10,1,1000,1000,1024,10000,2,0,1476.0166666666664
4,1,2,1000000,1,1,1000,10,1024,100,5,0,191.625
4,10,4,1000000,10,0,1000,1000,1024,10000,5,0,3821.8500000000004
4,10,4,10,1,0,1000,10,512,100,5,0,246.56666666666661
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,5501.2749999999987
4,10,2,10,10,1,1000,10,1024,100,5,0,4578.1416666666664
4,1,4,10,10,1,1000,10,1024,100,5,29,6058.1916666666666
2,1,4,10,1,0,1000,10,1024,100,2,29,113.68333333333335
2,1,4,1000000,10,1,1,10,1024,100,5,29,1.9500000000000002
4,1,2,1000000,1,1,1,1000,512,10000,2,29,1.2749999999999997
4,1,4,1000000,10,0,1,10,512,100,2,0,4.5499999999999998
2,1,4,1000000,10,1,1,1000,512,10000,5,0,2.4000000000000004
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,101.89166666666667
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,4744.8666666666668
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,222.875
2,1,2,1000000,1,0,1000,10,1024,100,5,0,97.991666666666674
4,10,2,1000000,1,0,1000,10,512,100,5,29,192.09999999999999
4,1,4,1000000,10,0,1000,10,512,100,5,0,4886.1249999999991
4,1,4,1000000,10,0,1000,10,1024,100,2,0,4980.6000000000004
2,10,2,10,10,0,1000,1000,1024,10000,2,29,1472.9749999999997
4,1,4,1000000,10,1,1,10,1024,100,2,29,4.1333333333333337
2,10,4,10,1,0,1000,10,1024,100,5,29,117.05833333333334
2,1,4,1000000,1,0,1,1000,512,10000,2,29,1.1166666666666665
2,1,2,1000000,1,0,1,10,512,100,5,29,1.1083333333333332
2,10,4,10,1,1,1,10,1024,100,2,0,1.1416666666666666
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,4941.0333333333338
2,10,4,10,1,1,1,10,1024,100,2,29,1.1249999999999998
4,1,4,10,1,0,1000,10,1024,100,5,0,226.71666666666667
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,1514.6333333333332
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,1711.2500000000002
2,1,4,10,10,1,1000,1000,1024,10000,2,0,2103.9666666666667
2,10,2,1000000,10,1,1000,10,1024,100,2,0,1562.2499999999998
2,1,2,1000000,10,1,1000,10,512,100,2,29,1512.3166666666666
4,1,2,1000000,10,1,1,10,512,100,5,29,3.3083333333333322
2,10,4,10,1,1,1000,1000,1024,10000,5,29,109.94166666666666
4,1,2,10,1,1,1,1000,512,10000,5,29,1.2416666666666665
2,1,4,10,10,1,1,1000,1024,10000,5,0,1.9500000000000002
2,10,2,1000000,1,1,1000,10,1024,100,2,0,97.47499999999998
2,1,4,10,10,0,1,1000,1024,10000,5,0,2.0416666666666665
4,10,2,10,1,0,1,1000,512,10000,2,29,1.2416666666666665
4,10,4,10,1,0,1,1000,1024,10000,5,0,1.2749999999999997
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,1443.2750000000003
4,10,4,10,10,0,1,10,1024,100,5,0,4.2999999999999998
4,10,4,10,1,0,1,1000,1024,10000,5,29,1.2416666666666665
4,10,2,10,10,1,1,10,512,100,2,29,4.2999999999999998
4,1,4,10,1,1,1,1000,1024,10000,5,29,1.2666666666666664
4,10,2,10,1,0,1000,10,1024,100,5,0,179.85000000000002
2,1,2,10,1,0,1000,1000,512,10000,2,29,107.625
4,10,4,10,10,1,1,10,512,100,5,29,4.2499999999999991
2,10,2,1000000,10,1,1000,1000,1024,10000,5,29,1567.1833333333332
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,1422.6000000000001
4,10,4,1000000,10,0,1000,10,1024,100,2,29,5692.5499999999993
4,10,2,10,1,0,1,10,512,100,5,29,1.2583333333333331
2,1,2,10,1,0,1,10,1024,100,5,29,1.1166666666666665
4,10,2,10,1,0,1,1000,512,10000,5,29,1.2583333333333331
4,10,2,1000000,10,1,1,1000,512,10000,5,29,4.9416666666666673
2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,1513.0249999999999
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,4699.1999999999998
2,1,4,1000000,1,0,1,10,512,100,5,29,1.1083333333333332
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,1.2916666666666663
2,1,2,1000000,1,0,1000,10,1024,100,2,0,105.09166666666668
2,1,4,10,10,0,1,1000,1024,10000,2,29,1.9666666666666668
2,10,4,10,10,0,1000,10,512,100,5,29,1781.2250000000001
4,10,4,10,1,0,1,1000,512,10000,2,29,1.2666666666666664
2,1,4,10,10,0,1000,1000,1024,10000,5,29,1827.8166666666666
2,1,2,10,1,1,1,1000,1024,10000,2,29,1.1083333333333332
4,10,4,10,10,1,1000,10,1024,100,2,0,5318.6583333333338
4,1,4,10,10,1,1,1000,1024,10000,5,0,4.3666666666666663
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,223.64166666666668
4,10,4,1000000,10,0,1,10,1024,100,2,29,4.3249999999999993
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,1.2499999999999998
4,10,2,10,1,1,1000,1000,1024,10000,2,29,181.15000000000001
2,10,2,10,10,0,1000,1000,512,10000,5,29,1393.7666666666667
4,10,4,1000000,10,1,1000,10,512,100,2,29,5970.1416666666673
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,1.2916666666666663
2,1,2,10,10,0,1,10,1024,100,5,29,1.7916666666666663
2,10,4,10,10,1,1000,10,1024,100,5,29,1743.4499999999998
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,130.44166666666666
4,1,4,1000000,1,0,1,1000,512,10000,2,0,1.2416666666666665
4,10,2,10,1,1,1000,1000,512,10000,2,29,182.63333333333333
4,10,4,10,10,1,1,1000,1024,10000,2,0,4.2999999999999998
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,109.84166666666665
4,1,4,10,1,0,1000,10,512,100,2,29,212.26666666666668
2,1,2,10,10,0,1000,1000,1024,10000,5,0,1410.7
4,1,4,1000000,10,0,1,10,512,100,5,29,4.3249999999999993
4,10,2,10,1,0,1000,10,512,100,5,0,191.89166666666665
4,10,4,1000000,1,0,1,10,512,100,5,29,1.2499999999999998
2,1,2,10,1,0,1,10,512,100,2,29,1.1249999999999998
2,1,2,1000000,10,0,1,1000,1024,10000,2,29,2.2666666666666662
2,1,2,10,10,0,1000,1000,1024,10000,2,0,1490.7333333333333
4,10,4,10,1,1,1,10,1024,100,5,0,1.2583333333333331
4,1,2,1000000,10,0,1000,1000,1024,10000,5,0,3907.2416666666668
2,1,4,1000000,1,0,1,10,512,100,5,0,1.1249999999999998
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,184.54166666666666
4,1,2,1000000,1,1,1000,1000,1024,10000,5,0,191.51666666666665
4,10,2,10,1,1,1,10,1024,100,2,0,1.2416666666666665
2,1,4,1000000,1,0,1000,10,512,100,2,0,113.84166666666665
2,10,2,10,1,0,1000,1000,1024,10000,2,0,104.95833333333333
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,3.6166666666666667
4,10,4,10,1,0,1,10,1024,100,2,0,1.2499999999999998
2,10,4,1000000,10,1,1,10,512,100,2,29,1.9083333333333334
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,1.1166666666666665
4,1,4,1000000,10,0,1000,10,1024,100,5,29,5041.5583333333325
4,10,4,10,1,1,1000,10,1024,100,5,0,267.90833333333336
4,1,4,1000000,1,1,1,10,512,100,5,0,1.2749999999999997
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,1.7999999999999998
2,10,2,10,10,1,1000,10,1024,100,2,29,1614.9583333333333
2,1,2,10,1,1,1,10,1024,100,5,29,1.1083333333333332
4,10,4,10,1,1,1,1000,1024,10000,2,29,1.2666666666666664
4,1,4,1000000,10,1,1,10,1024,100,2,0,4.3583333333333334
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,110.75
2,1,4,10,1,1,1000,1000,1024,10000,2,29,115.84166666666665
4,1,4,10,10,0,1000,1000,512,10000,2,0,4968.1083333333327
2,10,4,10,10,1,1000,10,1024,100,5,0,1742.2
4,1,4,10,10,0,1,1000,512,10000,5,0,4.3166666666666664
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,3689.5249999999996
2,1,4,10,10,0,1,1000,512,10000,5,0,2.3166666666666669
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,1508.9749999999997
2,1,4,10,1,0,1,1000,512,10000,5,0,1.1249999999999998
4,1,4,1000000,10,0,1,10,1024,100,5,29,4.2000000000000002
2,10,4,1000000,1,1,1,10,512,100,2,29,1.1249999999999998
4,1,2,10,10,1,1000,1000,1024,10000,2,29,5388.6083333333336
2,1,4,10,10,1,1000,10,512,100,2,29,1744.3166666666668
4,10,2,10,10,1,1,10,1024,100,2,29,3.3916666666666662
2,1,4,10,10,0,1000,10,512,100,2,29,1794.0
4,1,2,10,10,0,1000,10,1024,100,5,0,3863.3166666666671
2,10,2,1000000,10,1,1,10,512,100,5,0,1.7749999999999997
4,10,4,1000000,10,1,1000,10,1024,100,2,0,4937.4666666666662
2,10,4,10,10,1,1,1000,1024,10000,2,0,2.3083333333333336
4,1,4,10,1,0,1,10,512,100,2,29,1.2583333333333331
2,1,4,1000000,1,1,1,10,1024,100,2,0,1.1333333333333331
4,1,4,1000000,1,1,1,1000,512,10000,5,29,1.2666666666666664
4,1,2,1000000,1,1,1000,10,512,100,5,29,171.3416666666667
2,10,4,10,10,1,1,1000,512,10000,2,29,2.0
2,1,2,10,1,1,1,1000,1024,10000,5,29,1.0999999999999999
4,1,4,10,10,0,1,1000,512,10000,2,29,4.2916666666666661
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,4059.108333333334
4,1,4,1000000,10,1,1000,10,1024,100,2,0,5050.7166666666662
2,1,2,10,1,1,1000,1000,512,10000,5,29,99.083333333333329
4,10,2,1000000,1,0,1000,10,512,100,5,0,174.02500000000001
2,10,4,1000000,1,1,1,10,512,100,2,0,1.1249999999999998
2,10,2,10,1,1,1000,10,1024,100,5,0,100.42500000000001
2,1,4,1000000,1,1,1,10,1024,100,5,29,1.1083333333333332
2,1,2,10,10,0,1000,1000,512,10000,5,29,1420.0916666666665
2,1,2,10,10,1,1,10,512,100,5,29,1.7833333333333332
4,1,4,10,1,1,1,10,512,100,5,0,1.2583333333333331
2,1,4,1000000,10,1,1000,10,512,100,2,0,1828.8916666666667
4,1,2,1000000,10,0,1,10,1024,100,2,0,3.3666666666666667
2,1,4,10,1,1,1000,10,512,100,5,29,118.60000000000001
4,1,2,10,1,0,1000,1000,512,10000,2,29,174.90833333333333
2,1,4,10,10,1,1000,10,1024,100,2,0,1892.9499999999998
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,110.18333333333334
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,201.13333333333335
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,1.2749999999999997
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,4946.2666666666664
4,1,4,10,10,1,1000,1000,512,10000,5,29,4233.4833333333336
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,195.23333333333332
4,1,2,1000000,1,1,1000,10,512,100,2,0,177.20833333333334
2,10,4,1000000,1,1,1000,10,512,100,5,0,115.32499999999999
2,10,2,10,10,1,1,1000,512,10000,2,29,2.2333333333333329
4,10,4,10,10,0,1000,10,512,100,5,0,4901.8833333333341
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,3.3249999999999993
4,1,4,1000000,10,0,1000,10,1024,100,5,0,5179.1333333333332
4,10,4,10,10,1,1,10,1024,100,5,0,4.4249999999999998
2,10,4,10,10,1,1,1000,512,10000,2,0,1.9749999999999999
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,4453.9499999999998
4,1,2,10,10,0,1,1000,1024,10000,5,0,3.191666666666666
2,10,2,10,1,1,1000,10,512,100,5,0,92.258333333333326
4,10,2,10,1,1,1,1000,1024,10000,2,29,1.2749999999999997
4,1,4,1000000,1,1,1,1000,512,10000,2,0,1.2583333333333331
2,1,2,10,1,1,1000,1000,1024,10000,5,0,101.05
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,190.73333333333335
2,10,4,1000000,10,0,1,10,1024,100,5,29,1.8666666666666669
4,1,4,10,1,0,1,10,1024,100,2,0,1.2583333333333331
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,1448.45
2,1,2,10,1,0,1,1000,1024,10000,2,0,1.1083333333333332
4,1,2,1000000,1,0,1,10,512,100,2,0,1.2499999999999998
4,10,2,10,10,1,1000,10,512,100,2,29,4156.5083333333323
2,1,4,1000000,10,0,1000,10,512,100,5,29,1778.7333333333336
2,10,4,1000000,1,1,1,1000,512,10000,5,0,3.7500000000000004
4,1,2,10,1,1,1,10,1024,100,5,29,1.2416666666666665
4,1,4,10,10,0,1,1000,1024,10000,5,29,4.3916666666666657
2,10,2,10,10,0,1,10,512,100,2,0,1.8166666666666664
4,10,2,1000000,1,1,1,10,1024,100,2,0,1.2666666666666664
4,1,4,10,1,0,1,10,1024,100,2,29,1.2833333333333332
2,10,2,1000000,10,1,1,10,1024,100,2,0,1.7666666666666666
4,10,2,10,10,0,1,1000,1024,10000,2,0,3.5833333333333335
4,10,2,10,1,1,1000,1000,512,10000,5,29,193.68333333333331
2,10,2,1000000,1,1,1000,1000,1024,10000,5,29,97.241666666666674
2,1,2,10,1,1,1000,1000,1024,10000,2,29,96.958333333333357
2,10,4,10,10,0,1000,1000,512,10000,2,29,1853.9416666666668
2,1,4,10,1,0,1,1000,1024,10000,5,29,1.1249999999999998
2,1,2,10,10,1,1000,10,512,100,5,29,1523.1999999999998
4,10,2,1000000,1,0,1,10,1024,100,5,29,1.2583333333333331
4,10,4,10,10,1,1,10,1024,100,2,29,4.2333333333333334
4,1,4,1000000,10,1,1,10,512,100,2,29,4.2249999999999996
4,1,2,10,10,1,1000,10,1024,100,2,29,5010.2666666666673
2,10,2,10,10,1,1,10,1024,100,2,0,1.825
2,10,2,10,10,0,1000,1000,1024,10000,5,0,1489.5583333333334
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,1.1166666666666665
4,10,4,1000000,10,1,1000,10,512,100,2,0,5173.6000000000004
2,10,2,10,10,0,1000,10,1024,100,2,29,1577.45
2,1,2,10,10,0,1,10,512,100,2,0,1.8166666666666664
4,1,2,10,1,0,1000,10,1024,100,2,0,195.93333333333337
2,1,4,10,1,0,1,10,1024,100,2,29,1.1249999999999998
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,1490.3
4,10,4,1000000,1,1,1000,10,1024,100,2,0,214.01666666666665
4,1,4,10,10,0,1,10,1024,100,5,29,4.3833333333333329
2,1,2,10,1,0,1000,1000,512,10000,5,0,96.316666666666663
2,1,4,1000000,10,1,1000,10,512,100,5,0,1711.1416666666667
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,1.2666666666666664
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,101.26666666666667
4,10,4,1000000,10,1,1,1000,512,10000,2,0,4.2833333333333323
2,10,2,1000000,10,0,1,1000,512,10000,5,29,2.2583333333333333
4,10,4,1000000,10,0,1,10,512,100,5,0,4.208333333333333
2,1,2,10,10,0,1,10,1024,100,2,29,1.8499999999999999
2,1,2,10,1,0,1000,1000,512,10000,2,0,104.94166666666666
2,1,2,10,10,1,1000,1000,1024,10000,5,0,1410.8583333333336
