SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,19.107
1,0,0,0,1,1,1,0,1,1,1,0,1,1,19.295
0,0,1,1,1,0,1,1,0,0,0,0,1,1,19.459
0,0,1,1,1,0,1,1,1,0,0,1,1,0,19.776
1,0,0,0,1,0,0,1,1,0,1,1,0,0,20.208
0,1,0,1,1,0,1,1,1,1,1,0,1,1,20.387
0,0,1,1,0,1,0,1,0,1,1,1,1,0,21.071
0,0,1,1,0,0,1,0,0,0,0,0,0,0,19.271
0,0,0,0,0,0,1,1,0,1,1,0,0,1,19.673
0,0,1,0,0,1,0,1,1,0,0,1,1,0,19.986
1,0,1,1,0,1,0,1,0,1,0,0,1,0,19.39
1,1,1,1,1,1,0,1,1,0,0,0,0,1,19.121
1,1,1,1,0,0,1,0,1,1,0,1,1,0,20.177
1,0,0,0,1,1,0,0,1,1,0,1,1,0,20.232
1,1,0,1,1,1,1,0,1,1,1,1,1,0,20.03
0,0,0,0,1,0,0,0,0,1,0,1,0,0,20.206
1,1,1,0,0,1,0,0,0,0,1,1,1,0,20.065
1,1,0,0,0,0,1,1,1,1,1,1,1,0,20.283
1,1,0,0,0,1,0,1,0,0,0,1,1,1,19.934
1,1,1,1,1,0,1,0,1,1,0,1,0,1,20.277
0,1,0,1,0,1,1,1,0,0,0,0,1,1,19.064
1,0,0,0,0,1,1,0,1,0,1,1,1,1,20.083
1,0,0,1,0,0,1,1,0,1,0,1,1,1,20.484
0,1,0,1,0,0,0,0,1,1,1,0,1,1,19.183
0,1,0,0,0,1,0,1,0,1,0,0,1,0,19.367
1,1,0,1,1,0,1,1,0,1,0,1,1,0,20.111
0,1,0,1,0,1,0,0,1,0,1,0,1,1,19.142
0,1,1,0,1,0,1,0,1,0,0,1,1,1,19.994
1,0,0,1,0,0,0,1,0,1,1,0,0,1,19.807
1,1,0,1,0,0,1,1,1,0,1,0,0,0,19.762
0,1,1,0,0,1,0,0,1,1,0,0,0,0,19.453
1,1,0,1,0,1,0,1,1,0,1,1,1,0,20.022
1,0,0,0,0,1,1,0,1,1,1,0,1,0,19.274
1,1,0,1,0,0,1,1,1,0,1,1,0,1,20.0
1,1,1,1,0,1,0,0,0,0,1,0,0,0,19.134
1,1,0,1,0,0,0,1,1,1,1,0,0,1,19.962
1,0,1,1,1,0,0,1,1,0,0,0,0,0,19.603
0,1,0,0,1,0,1,1,0,1,1,1,1,0,20.485
0,0,0,1,0,0,0,1,1,0,1,1,0,1,19.858
0,0,0,1,0,0,0,1,1,1,0,1,0,1,20.073
1,0,1,1,0,0,1,0,1,1,1,0,1,0,19.532
1,1,1,1,1,1,1,0,1,0,0,0,1,0,19.699
0,1,0,1,1,1,1,0,1,0,1,1,1,0,19.792
0,1,1,1,1,1,0,1,0,1,0,1,1,1,20.298
0,1,1,1,0,0,1,1,1,1,0,0,1,0,19.284
0,1,0,1,0,0,0,0,1,0,1,0,1,1,19.164
1,0,1,0,0,1,0,0,1,1,0,0,1,0,19.404
1,0,0,0,0,0,0,0,1,0,1,1,0,0,20.111
1,1,1,0,1,1,0,0,1,0,0,1,0,0,19.937
0,1,1,0,0,1,1,0,0,1,0,0,0,1,19.29
0,1,1,1,1,1,1,0,0,1,0,0,0,0,19.47
0,0,1,0,1,1,0,0,1,1,1,1,0,0,20.332
0,0,1,0,1,1,0,0,1,0,1,1,0,0,20.134
1,0,1,0,1,1,0,1,1,0,0,0,1,0,19.515
1,0,0,1,0,1,1,1,1,1,1,1,1,1,20.251
1,0,1,1,1,1,1,1,1,1,1,1,1,0,20.311
0,1,0,1,0,0,1,0,0,0,0,1,0,0,20.063
1,0,1,1,1,1,0,0,0,0,1,0,0,0,19.345
1,1,0,0,1,1,0,0,0,0,1,1,0,0,20.189
0,1,0,1,1,0,0,0,0,0,0,0,1,1,19.122
1,0,1,1,1,1,1,0,0,1,0,0,1,0,19.513
0,0,1,1,0,1,0,0,0,0,1,0,0,0,19.408
1,1,0,0,1,0,1,0,1,1,1,0,1,1,19.131
1,1,1,0,1,1,1,0,1,1,0,1,0,1,19.946
0,0,0,0,1,0,0,1,1,0,0,0,0,1,19.352
1,1,1,1,1,0,0,0,0,1,0,1,0,0,20.385
0,0,0,0,1,0,0,0,0,1,0,1,1,0,20.265
0,0,0,0,1,0,1,1,0,1,1,1,1,0,20.292
0,0,1,1,0,0,1,0,1,1,1,1,1,0,20.203
1,1,0,1,0,0,0,0,1,1,1,1,1,0,20.071
1,1,1,1,0,0,0,1,1,1,0,0,1,0,19.241
1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.532
0,0,0,1,0,1,0,1,1,1,0,1,0,1,20.288
0,0,1,0,1,0,0,1,0,1,1,1,0,1,19.823
1,0,0,0,1,0,1,1,0,0,1,1,0,1,20.262
0,1,1,1,1,0,0,0,1,1,1,1,1,0,20.557
1,0,0,1,0,0,0,0,1,0,1,0,0,0,19.246
0,0,0,1,1,0,0,1,1,1,1,0,0,1,19.367
0,0,0,0,0,0,0,0,0,1,0,1,0,1,20.613
1,0,0,0,0,0,1,0,0,1,0,1,0,0,20.305
1,0,1,0,1,1,0,1,1,1,0,1,1,1,20.322
0,1,1,0,0,1,1,1,0,1,1,0,1,1,19.24
1,0,1,0,0,0,0,0,1,0,1,1,1,0,20.354
0,0,1,0,0,1,1,0,0,1,1,0,1,0,19.385
1,1,1,0,0,0,0,1,1,0,1,0,1,1,19.418
0,1,0,0,1,1,1,1,1,0,0,1,1,0,19.839
1,0,1,0,1,1,1,0,1,1,0,0,0,1,19.59
0,0,1,0,1,0,0,1,0,1,0,0,1,1,19.271
0,0,1,0,0,1,1,1,0,1,0,1,0,1,19.985
0,0,0,0,1,0,0,1,1,1,1,0,1,0,19.506
0,0,0,1,0,1,0,1,1,1,1,1,0,1,19.926
0,0,1,0,1,0,0,0,1,0,1,1,1,0,19.915
0,1,0,0,1,0,0,0,1,1,0,1,0,0,20.391
1,1,1,0,1,1,0,1,1,0,1,0,1,1,19.013
1,1,1,0,0,0,1,1,1,0,0,0,0,1,19.293
0,1,0,1,0,1,1,0,0,1,0,0,0,1,19.526
0,0,1,1,0,1,0,0,1,0,1,0,0,1,19.269
0,1,1,0,1,1,1,1,0,0,1,1,0,1,20.118
0,0,0,0,1,0,1,1,0,0,0,1,1,1,20.083
0,0,0,0,1,1,0,0,1,0,0,1,0,1,19.729
0,0,1,0,0,1,1,1,1,1,0,1,0,0,20.29
1,1,0,1,1,0,0,0,1,0,1,1,0,1,20.234
0,0,0,1,0,0,1,0,0,0,1,0,1,1,19.295
0,0,0,0,0,0,0,1,1,1,0,0,1,1,19.378
0,0,1,1,0,0,0,1,1,1,1,1,1,1,19.941
0,0,0,1,0,1,1,0,0,0,1,1,1,0,19.929
0,0,1,0,1,1,1,1,1,0,1,1,0,0,19.903
0,1,0,0,1,1,1,0,0,1,1,0,0,1,19.414
1,0,0,1,1,0,0,1,0,0,0,0,0,1,19.344
1,1,0,1,1,1,1,1,1,1,0,1,1,0,20.077
1,1,0,1,1,0,0,0,0,0,1,1,0,1,20.112
1,1,1,0,0,1,0,1,1,0,1,0,0,1,19.668
0,0,1,1,0,0,0,0,0,0,1,0,1,1,19.056
1,1,1,1,1,0,1,1,1,0,1,0,1,0,19.279
1,1,1,0,0,0,0,0,0,0,1,0,1,1,19.006
0,0,1,0,0,1,0,0,0,1,0,1,1,1,20.014
0,1,0,0,0,0,1,1,0,1,0,0,1,0,19.624
0,1,0,0,0,0,0,0,0,1,0,0,0,1,19.548
1,1,0,0,0,0,1,1,0,1,1,1,0,1,20.269
0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.603
1,0,0,1,0,0,1,0,1,1,0,1,1,1,20.329
0,0,1,1,1,0,0,1,1,0,0,1,1,1,19.685
1,0,1,0,0,1,1,0,1,0,0,1,0,0,20.012
0,0,1,0,1,0,1,1,0,0,0,1,0,1,19.921
1,1,0,1,1,1,1,1,1,1,0,0,0,0,19.437
1,1,1,1,1,0,0,0,0,1,1,0,0,0,19.817
1,0,1,1,1,1,1,1,0,0,0,1,1,0,20.217
0,0,0,0,1,0,0,1,0,1,1,0,1,1,19.444
0,1,0,0,0,1,1,0,0,1,1,0,1,1,19.345
1,0,0,1,0,1,0,1,1,0,1,0,1,1,19.028
1,1,1,1,0,1,1,1,0,1,1,1,1,0,20.037
1,1,0,1,1,0,1,0,1,0,0,0,0,1,19.246
0,0,1,1,1,0,1,0,1,0,1,1,0,1,19.894
0,1,1,1,0,0,0,0,1,1,0,0,1,0,19.195
1,1,0,0,1,1,0,1,1,0,0,1,1,0,20.054
1,1,1,0,0,0,1,1,0,1,1,1,1,0,20.104
0,1,1,1,1,0,1,0,0,0,1,1,1,0,19.848
0,0,0,1,0,1,1,1,0,1,1,0,1,1,19.432
0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.469
0,0,0,1,0,1,1,0,1,0,0,1,1,0,20.42
1,0,0,1,1,0,1,0,1,0,1,0,0,1,19.468
0,1,0,0,0,0,0,0,0,1,0,0,0,1,19.432
1,0,0,1,0,1,1,0,0,1,1,0,1,1,19.411
0,1,1,1,1,0,0,1,0,0,1,1,0,0,19.908
0,1,1,0,0,1,0,1,1,0,0,0,0,1,19.17
0,0,0,0,0,1,1,1,0,0,1,0,0,0,20.034
0,1,0,0,1,1,0,1,0,1,1,1,1,1,19.957
0,0,1,1,1,0,1,1,1,0,0,1,0,0,20.215
0,1,1,0,1,0,1,1,1,0,1,0,0,0,19.637
0,1,0,1,0,0,0,0,1,0,1,1,1,0,19.747
1,1,1,1,1,1,0,0,1,1,1,1,0,0,20.387
0,0,1,0,1,0,1,1,1,1,1,0,1,1,19.134
0,0,1,0,0,1,0,1,1,1,1,1,0,1,20.112
1,0,0,0,0,0,1,0,0,0,0,0,1,1,19.391
1,0,1,0,1,0,0,0,0,1,0,0,1,1,19.598
