SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.2
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.317769516729
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.0813382899628
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.116431226766
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.380074349442
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.108252788104
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.298141263941
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.348698884758
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.291747211896
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.258884758364
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.102007434944
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.201338289963
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.444460966543
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.361486988848
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.364014869888
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.218587360595
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.418884758364
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.36907063197
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.367881040892
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.470780669145
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.154200743494
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.32029739777
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.136356877323
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.264832713755
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.222304832714
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.152118959108
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.340817843866
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.28282527881
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.158661710037
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.176356877323
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.345724907063
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.0917472118959
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.518066914498
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.272416356877
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.288178438662
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.217100371747
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0703345724907
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.414572490706
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.303048327138
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.349293680297
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.341710037175
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.242081784387
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.377249070632
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.391524163569
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.334869888476
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.343345724907
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.432862453532
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.331895910781
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.35405204461
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.416505576208
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.388401486989
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.229442379182
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.354795539033
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.312118959108
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.242379182156
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.310334572491
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.093531598513
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.360743494424
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.179776951673
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0846096654275
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.423345724907
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.172342007435
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.188996282528
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.281486988848
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.401486988848
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.213234200743
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.37219330855
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.228996282528
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.197026022305
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.444907063197
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.353457249071
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.119553903346
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.443568773234
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.471970260223
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.276579925651
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0960594795539
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.353903345725
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.048029739777
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.399851301115
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.186765799257
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.32594795539
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.514944237918
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.288921933086
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.200594795539
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.176208178439
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.419182156134
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.379330855019
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.457843866171
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.435836431227
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.31063197026
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.336356877323
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.155985130112
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.290855018587
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.156133828996
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.192713754647
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.121486988848
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.230483271375
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.459182156134
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.254869888476
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.412639405204
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.142156133829
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.2
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.240743494424
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.337843866171
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.163420074349
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.464237918216
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.39405204461
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.468104089219
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.448773234201
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.190037174721
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.397026022305
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.165650557621
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.37531598513
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.359107806691
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.204163568773
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.327732342007
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.310037174721
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.288475836431
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.228698884758
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.262007434944
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.442230483271
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0993308550186
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.0938289962825
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.408921933086
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.140074349442
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.291747211896
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.277620817844
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.210706319703
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.180669144981
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.219330855019
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.146171003717
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.385576208178
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.180669144981
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.292936802974
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.0991821561338
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0776208178439
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.335464684015
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.21531598513
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0736059479554
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.348104089219
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.204460966543
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.290408921933
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.0554646840149
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.333680297398
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.219330855019
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0930855018587
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.231672862454
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.219628252788
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.181115241636
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.244460966543
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.363420074349
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.434646840149
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.262156133829
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.159405204461
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.420966542751
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.435687732342
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.0676579925651
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.321784386617
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.353159851301
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.0273605947955
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.483420074349
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.219182156134
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.362379182156
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.104832713755
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.243717472119
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.0749442379182
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.358959107807
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0915985130112
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.424981412639
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.386617100372
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.207732342007
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.472713754647
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.238810408922
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.162081784387
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.309888475836
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.179925650558
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.24
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.136505576208
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.198364312268
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.310037174721
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.17249070632
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.293234200743
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.348550185874
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.526096654275
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.242081784387
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.188698884758
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.388847583643
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.272862453532
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.355539033457
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.343940520446
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.230185873606
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.167583643123
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.507657992565
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0798513011152
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.339925650558
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.134869888476
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.203568773234
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.193308550186
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0956133828996
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.261412639405
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.296951672862
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.184089219331
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.189591078067
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.299182156134
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.370408921933
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.321189591078
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.375464684015
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.424832713755
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.42126394052
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.495167286245
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.388550185874
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.233011152416
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.188104089219
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.192118959108
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.343345724907
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.24624535316
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.209665427509
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.207137546468
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.411895910781
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.237026022305
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.437323420074
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.393159851301
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.337100371747
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.248327137546
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.51092936803
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.425427509294
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.36312267658
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0667657992565
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.196282527881
