SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq.1
1,1,0,0,1,0,0,1,1,0,0,0,1,0,10.752
1,0,0,0,1,1,1,0,1,1,1,0,1,1,10.582
0,0,1,1,1,0,1,1,0,0,0,0,1,1,10.653
0,0,1,1,1,0,1,1,1,0,0,1,1,0,13.484
1,0,0,0,1,0,0,1,1,0,1,1,0,0,13.691
0,1,0,1,1,0,1,1,1,1,1,0,1,1,10.702
0,0,1,1,0,1,0,1,0,1,1,1,1,0,13.808
0,0,1,1,0,0,1,0,0,0,0,0,0,0,10.57
0,0,0,0,0,0,1,1,0,1,1,0,0,1,10.619
0,0,1,0,0,1,0,1,1,0,0,1,1,0,13.542
1,0,1,1,0,1,0,1,0,1,0,0,1,0,10.595
1,1,1,1,1,1,0,1,1,0,0,0,0,1,10.713
1,1,1,1,0,0,1,0,1,1,0,1,1,0,14.253
1,0,0,0,1,1,0,0,1,1,0,1,1,0,13.673
1,1,0,1,1,1,1,0,1,1,1,1,1,0,13.777
0,0,0,0,1,0,0,0,0,1,0,1,0,0,13.97
1,1,1,0,0,1,0,0,0,0,1,1,1,0,13.599
1,1,0,0,0,0,1,1,1,1,1,1,1,0,13.689
1,1,0,0,0,1,0,1,0,0,0,1,1,1,13.962
1,1,1,1,1,0,1,0,1,1,0,1,0,1,14.104
0,1,0,1,0,1,1,1,0,0,0,0,1,1,10.524
1,0,0,0,0,1,1,0,1,0,1,1,1,1,13.769
1,0,0,1,0,0,1,1,0,1,0,1,1,1,13.599
0,1,0,1,0,0,0,0,1,1,1,0,1,1,10.606
0,1,0,0,0,1,0,1,0,1,0,0,1,0,11.027
1,1,0,1,1,0,1,1,0,1,0,1,1,0,13.909
0,1,0,1,0,1,0,0,1,0,1,0,1,1,10.674
0,1,1,0,1,0,1,0,1,0,0,1,1,1,13.961
1,0,0,1,0,0,0,1,0,1,1,0,0,1,10.726
1,1,0,1,0,0,1,1,1,0,1,0,0,0,10.707
0,1,1,0,0,1,0,0,1,1,0,0,0,0,10.732
1,1,0,1,0,1,0,1,1,0,1,1,1,0,13.529
1,0,0,0,0,1,1,0,1,1,1,0,1,0,10.56
1,1,0,1,0,0,1,1,1,0,1,1,0,1,13.927
1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.931
1,1,0,1,0,0,0,1,1,1,1,0,0,1,11.173
1,0,1,1,1,0,0,1,1,0,0,0,0,0,10.931
0,1,0,0,1,0,1,1,0,1,1,1,1,0,13.674
0,0,0,1,0,0,0,1,1,0,1,1,0,1,13.581
0,0,0,1,0,0,0,1,1,1,0,1,0,1,13.861
1,0,1,1,0,0,1,0,1,1,1,0,1,0,10.579
1,1,1,1,1,1,1,0,1,0,0,0,1,0,10.594
0,1,0,1,1,1,1,0,1,0,1,1,1,0,13.642
0,1,1,1,1,1,0,1,0,1,0,1,1,1,13.795
0,1,1,1,0,0,1,1,1,1,0,0,1,0,10.946
0,1,0,1,0,0,0,0,1,0,1,0,1,1,10.622
1,0,1,0,0,1,0,0,1,1,0,0,1,0,10.723
1,0,0,0,0,0,0,0,1,0,1,1,0,0,13.763
1,1,1,0,1,1,0,0,1,0,0,1,0,0,14.065
0,1,1,0,0,1,1,0,0,1,0,0,0,1,11.009
0,1,1,1,1,1,1,0,0,1,0,0,0,0,10.889
0,0,1,0,1,1,0,0,1,1,1,1,0,0,13.748
0,0,1,0,1,1,0,0,1,0,1,1,0,0,13.943
1,0,1,0,1,1,0,1,1,0,0,0,1,0,10.65
1,0,0,1,0,1,1,1,1,1,1,1,1,1,13.984
1,0,1,1,1,1,1,1,1,1,1,1,1,0,13.93
0,1,0,1,0,0,1,0,0,0,0,1,0,0,13.578
1,0,1,1,1,1,0,0,0,0,1,0,0,0,10.639
1,1,0,0,1,1,0,0,0,0,1,1,0,0,13.917
0,1,0,1,1,0,0,0,0,0,0,0,1,1,10.62
1,0,1,1,1,1,1,0,0,1,0,0,1,0,10.551
0,0,1,1,0,1,0,0,0,0,1,0,0,0,10.916
1,1,0,0,1,0,1,0,1,1,1,0,1,1,10.803
1,1,1,0,1,1,1,0,1,1,0,1,0,1,13.756
0,0,0,0,1,0,0,1,1,0,0,0,0,1,10.778
1,1,1,1,1,0,0,0,0,1,0,1,0,0,13.851
0,0,0,0,1,0,0,0,0,1,0,1,1,0,14.189
0,0,0,0,1,0,1,1,0,1,1,1,1,0,13.603
0,0,1,1,0,0,1,0,1,1,1,1,1,0,13.831
1,1,0,1,0,0,0,0,1,1,1,1,1,0,13.846
1,1,1,1,0,0,0,1,1,1,0,0,1,0,10.866
1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.839
0,0,0,1,0,1,0,1,1,1,0,1,0,1,13.764
0,0,1,0,1,0,0,1,0,1,1,1,0,1,14.142
1,0,0,0,1,0,1,1,0,0,1,1,0,1,13.68
0,1,1,1,1,0,0,0,1,1,1,1,1,0,13.774
1,0,0,1,0,0,0,0,1,0,1,0,0,0,10.777
0,0,0,1,1,0,0,1,1,1,1,0,0,1,10.718
0,0,0,0,0,0,0,0,0,1,0,1,0,1,13.773
1,0,0,0,0,0,1,0,0,1,0,1,0,0,13.829
1,0,1,0,1,1,0,1,1,1,0,1,1,1,13.841
0,1,1,0,0,1,1,1,0,1,1,0,1,1,10.567
1,0,1,0,0,0,0,0,1,0,1,1,1,0,13.585
0,0,1,0,0,1,1,0,0,1,1,0,1,0,10.591
1,1,1,0,0,0,0,1,1,0,1,0,1,1,10.554
0,1,0,0,1,1,1,1,1,0,0,1,1,0,13.691
1,0,1,0,1,1,1,0,1,1,0,0,0,1,10.62
0,0,1,0,1,0,0,1,0,1,0,0,1,1,10.733
0,0,1,0,0,1,1,1,0,1,0,1,0,1,13.613
0,0,0,0,1,0,0,1,1,1,1,0,1,0,10.637
0,0,0,1,0,1,0,1,1,1,1,1,0,1,14.096
0,0,1,0,1,0,0,0,1,0,1,1,1,0,13.762
0,1,0,0,1,0,0,0,1,1,0,1,0,0,15.037
1,1,1,0,1,1,0,1,1,0,1,0,1,1,10.699
1,1,1,0,0,0,1,1,1,0,0,0,0,1,10.689
0,1,0,1,0,1,1,0,0,1,0,0,0,1,10.883
0,0,1,1,0,1,0,0,1,0,1,0,0,1,11.118
0,1,1,0,1,1,1,1,0,0,1,1,0,1,13.856
0,0,0,0,1,0,1,1,0,0,0,1,1,1,13.753
0,0,0,0,1,1,0,0,1,0,0,1,0,1,14.15
0,0,1,0,0,1,1,1,1,1,0,1,0,0,13.738
1,1,0,1,1,0,0,0,1,0,1,1,0,1,13.808
0,0,0,1,0,0,1,0,0,0,1,0,1,1,10.749
0,0,0,0,0,0,0,1,1,1,0,0,1,1,10.506
0,0,1,1,0,0,0,1,1,1,1,1,1,1,13.618
0,0,0,1,0,1,1,0,0,0,1,1,1,0,13.532
0,0,1,0,1,1,1,1,1,0,1,1,0,0,13.693
0,1,0,0,1,1,1,0,0,1,1,0,0,1,11.069
1,0,0,1,1,0,0,1,0,0,0,0,0,1,10.599
1,1,0,1,1,1,1,1,1,1,0,1,1,0,13.673
1,1,0,1,1,0,0,0,0,0,1,1,0,1,13.753
1,1,1,0,0,1,0,1,1,0,1,0,0,1,10.722
0,0,1,1,0,0,0,0,0,0,1,0,1,1,10.621
1,1,1,1,1,0,1,1,1,0,1,0,1,0,10.593
1,1,1,0,0,0,0,0,0,0,1,0,1,1,10.855
0,0,1,0,0,1,0,0,0,1,0,1,1,1,13.749
0,1,0,0,0,0,1,1,0,1,0,0,1,0,10.608
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.838
1,1,0,0,0,0,1,1,0,1,1,1,0,1,13.737
0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.917
1,0,0,1,0,0,1,0,1,1,0,1,1,1,13.702
0,0,1,1,1,0,0,1,1,0,0,1,1,1,13.671
1,0,1,0,0,1,1,0,1,0,0,1,0,0,13.706
0,0,1,0,1,0,1,1,0,0,0,1,0,1,13.656
1,1,0,1,1,1,1,1,1,1,0,0,0,0,10.906
1,1,1,1,1,0,0,0,0,1,1,0,0,0,10.918
1,0,1,1,1,1,1,1,0,0,0,1,1,0,13.65
0,0,0,0,1,0,0,1,0,1,1,0,1,1,10.749
0,1,0,0,0,1,1,0,0,1,1,0,1,1,10.66
1,0,0,1,0,1,0,1,1,0,1,0,1,1,10.818
1,1,1,1,0,1,1,1,0,1,1,1,1,0,13.577
1,1,0,1,1,0,1,0,1,0,0,0,0,1,10.856
0,0,1,1,1,0,1,0,1,0,1,1,0,1,13.732
0,1,1,1,0,0,0,0,1,1,0,0,1,0,10.771
1,1,0,0,1,1,0,1,1,0,0,1,1,0,14.196
1,1,1,0,0,0,1,1,0,1,1,1,1,0,13.681
0,1,1,1,1,0,1,0,0,0,1,1,1,0,13.464
0,0,0,1,0,1,1,1,0,1,1,0,1,1,10.522
0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.726
0,0,0,1,0,1,1,0,1,0,0,1,1,0,13.789
1,0,0,1,1,0,1,0,1,0,1,0,0,1,10.727
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.684
1,0,0,1,0,1,1,0,0,1,1,0,1,1,10.503
0,1,1,1,1,0,0,1,0,0,1,1,0,0,13.741
0,1,1,0,0,1,0,1,1,0,0,0,0,1,10.998
0,0,0,0,0,1,1,1,0,0,1,0,0,0,10.705
0,1,0,0,1,1,0,1,0,1,1,1,1,1,13.63
0,0,1,1,1,0,1,1,1,0,0,1,0,0,13.605
0,1,1,0,1,0,1,1,1,0,1,0,0,0,10.882
0,1,0,1,0,0,0,0,1,0,1,1,1,0,13.525
1,1,1,1,1,1,0,0,1,1,1,1,0,0,14.445
0,0,1,0,1,0,1,1,1,1,1,0,1,1,10.564
0,0,1,0,0,1,0,1,1,1,1,1,0,1,13.91
1,0,0,0,0,0,1,0,0,0,0,0,1,1,11.075
1,0,1,0,1,0,0,0,0,1,0,0,1,1,10.54
