SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.4
0,1,1,0,1,0,1,0,1,0,0,1,1,1,15072
1,0,0,1,0,0,0,1,0,1,1,0,0,1,16536
1,1,0,1,0,0,1,1,1,0,1,0,0,0,16306
0,1,1,0,0,1,0,0,1,1,0,0,0,0,16547
1,1,0,1,0,1,0,1,1,0,1,1,1,0,15067
1,0,0,0,0,1,1,0,1,1,1,0,1,0,16656
1,1,0,1,0,0,1,1,1,0,1,1,0,1,15145
1,1,1,1,0,1,0,0,0,0,1,0,0,0,16958
1,1,0,1,0,0,0,1,1,1,1,0,0,1,16630
1,0,1,1,1,0,0,1,1,0,0,0,0,0,16982
0,1,0,0,1,0,1,1,0,1,1,1,1,0,15463
0,0,0,1,0,0,0,1,1,0,1,1,0,1,13449
0,0,0,1,0,0,0,1,1,1,0,1,0,1,13485
1,0,1,1,0,0,1,0,1,1,1,0,1,0,14071
1,1,1,1,1,1,1,0,1,0,0,0,1,0,13748
0,1,0,1,1,1,1,0,1,0,1,1,1,0,13538
0,1,1,1,1,1,0,1,0,1,0,1,1,1,13575
0,1,1,1,0,0,1,1,1,1,0,0,1,0,14225
0,1,0,1,0,0,0,0,1,0,1,0,1,1,14033
1,0,1,0,0,1,0,0,1,1,0,0,1,0,14644
1,0,0,0,0,0,0,0,1,0,1,1,0,0,13618
1,1,1,0,1,1,0,0,1,0,0,1,0,0,13789
0,1,1,0,0,1,1,0,0,1,0,0,0,1,14562
0,1,1,1,1,1,1,0,0,1,0,0,0,0,14408
0,0,1,0,1,1,0,0,1,1,1,1,0,0,13760
0,0,1,0,1,1,0,0,1,0,1,1,0,0,13817
1,0,1,0,1,1,0,1,1,0,0,0,1,0,14617
1,0,0,1,0,1,1,1,1,1,1,1,1,1,13690
1,0,1,1,1,1,1,1,1,1,1,1,1,0,13671
0,1,0,1,0,0,1,0,0,0,0,1,0,0,13624
1,0,1,1,1,1,0,0,0,0,1,0,0,0,14307
1,1,0,0,1,1,0,0,0,0,1,1,0,0,13913
0,1,0,1,1,0,0,0,0,0,0,0,1,1,14460
1,0,1,1,1,1,1,0,0,1,0,0,1,0,14293
0,0,1,1,0,1,0,0,0,0,1,0,0,0,14062
1,1,0,0,1,0,1,0,1,1,1,0,1,1,14104
1,1,1,0,1,1,1,0,1,1,0,1,0,1,13454
0,0,0,0,1,0,0,1,1,0,0,0,0,1,14083
1,1,1,1,1,0,0,0,0,1,0,1,0,0,13428
0,0,0,0,1,0,0,0,0,1,0,1,1,0,13509
0,0,0,0,1,0,1,1,0,1,1,1,1,0,13708
0,0,1,1,0,0,1,0,1,1,1,1,1,0,13559
1,1,0,1,0,0,0,0,1,1,1,1,1,0,13734
1,1,1,1,0,0,0,1,1,1,0,0,1,0,14482
1,0,0,0,0,0,0,0,0,0,0,0,1,0,14500
0,0,0,1,0,1,0,1,1,1,0,1,0,1,13899
0,0,1,0,1,0,0,1,0,1,1,1,0,1,13652
1,0,0,0,1,0,1,1,0,0,1,1,0,1,13668
0,1,1,1,1,0,0,0,1,1,1,1,1,0,13619
1,0,0,1,0,0,0,0,1,0,1,0,0,0,14776
0,0,0,1,1,0,0,1,1,1,1,0,0,1,14309
0,0,0,0,0,0,0,0,0,1,0,1,0,1,13799
1,0,0,0,0,0,1,0,0,1,0,1,0,0,13850
1,0,1,0,1,1,0,1,1,1,0,1,1,1,13867
0,1,1,0,0,1,1,1,0,1,1,0,1,1,14711
1,0,1,0,0,0,0,0,1,0,1,1,1,0,13874
0,0,1,0,0,1,1,0,0,1,1,0,1,0,14721
1,1,1,0,0,0,0,1,1,0,1,0,1,1,14779
0,1,0,0,1,1,1,1,1,0,0,1,1,0,13758
1,0,1,0,1,1,1,0,1,1,0,0,0,1,14595
0,0,1,0,1,0,0,1,0,1,0,0,1,1,14781
0,0,1,0,0,1,1,1,0,1,0,1,0,1,14035
0,0,0,0,1,0,0,1,1,1,1,0,1,0,14853
0,0,0,1,0,1,0,1,1,1,1,1,0,1,13981
0,0,1,0,1,0,0,0,1,0,1,1,1,0,13975
0,1,0,0,1,0,0,0,1,1,0,1,0,0,13959
1,1,1,0,1,1,0,1,1,0,1,0,1,1,15175
1,1,1,0,0,0,1,1,1,0,0,0,0,1,14726
0,1,0,1,0,1,1,0,0,1,0,0,0,1,14639
0,0,1,1,0,1,0,0,1,0,1,0,0,1,15286
0,1,1,0,1,1,1,1,0,0,1,1,0,1,14493
0,0,0,0,1,0,1,1,0,0,0,1,1,1,13989
0,0,0,0,1,1,0,0,1,0,0,1,0,1,14010
0,0,1,0,0,1,1,1,1,1,0,1,0,0,14067
1,1,0,1,1,0,0,0,1,0,1,1,0,1,14226
0,0,0,1,0,0,1,0,0,0,1,0,1,1,15194
0,0,0,0,0,0,0,1,1,1,0,0,1,1,15021
0,0,1,1,0,0,0,1,1,1,1,1,1,1,14227
0,0,0,1,0,1,1,0,0,0,1,1,1,0,14257
0,0,1,0,1,1,1,1,1,0,1,1,0,0,14115
0,1,0,0,1,1,1,0,0,1,1,0,0,1,15235
1,0,0,1,1,0,0,1,0,0,0,0,0,1,15156
1,1,0,1,1,1,1,1,1,1,0,1,1,0,14235
1,1,0,1,1,0,0,0,0,0,1,1,0,1,14604
1,1,1,0,0,1,0,1,1,0,1,0,0,1,15196
0,0,1,1,0,0,0,0,0,0,1,0,1,1,15157
1,1,1,1,1,0,1,1,1,0,1,0,1,0,15205
1,1,1,0,0,0,0,0,0,0,1,0,1,1,15423
0,0,1,0,0,1,0,0,0,1,0,1,1,1,14120
0,1,0,0,0,0,1,1,0,1,0,0,1,0,15414
0,1,0,0,0,0,0,0,0,1,0,0,0,1,15235
1,1,0,0,0,0,1,1,0,1,1,1,0,1,14348
0,1,0,0,0,0,0,0,0,0,0,0,1,0,15285
1,0,0,1,0,0,1,0,1,1,0,1,1,1,14196
0,0,1,1,1,0,0,1,1,0,0,1,1,1,14222
1,0,1,0,0,1,1,0,1,0,0,1,0,0,14395
0,0,1,0,1,0,1,1,0,0,0,1,0,1,14217
1,1,0,1,1,1,1,1,1,1,0,0,0,0,15507
1,1,1,1,1,0,0,0,0,1,1,0,0,0,15051
1,0,1,1,1,1,1,1,0,0,0,1,1,0,14299
0,0,0,0,1,0,0,1,0,1,1,0,1,1,15347
0,1,0,0,0,1,1,0,0,1,1,0,1,1,15339
1,0,0,1,0,1,0,1,1,0,1,0,1,1,15695
1,1,1,1,0,1,1,1,0,1,1,1,1,0,14278
1,1,0,1,1,0,1,0,1,0,0,0,0,1,15737
0,0,1,1,1,0,1,0,1,0,1,1,0,1,14444
0,1,1,1,0,0,0,0,1,1,0,0,1,0,15385
1,1,0,0,1,1,0,1,1,0,0,1,1,0,14351
1,1,1,0,0,0,1,1,0,1,1,1,1,0,14349
0,1,1,1,1,0,1,0,0,0,1,1,1,0,14667
0,0,0,1,0,1,1,1,0,1,1,0,1,1,15160
0,0,0,1,0,0,0,1,0,0,0,0,1,0,15431
0,0,0,1,0,1,1,0,1,0,0,1,1,0,14364
1,0,0,1,1,0,1,0,1,0,1,0,0,1,15505
0,1,0,0,0,0,0,0,0,1,0,0,0,1,15179
1,0,0,1,0,1,1,0,0,1,1,0,1,1,15228
0,1,1,1,1,0,0,1,0,0,1,1,0,0,14361
0,1,1,0,0,1,0,1,1,0,0,0,0,1,15515
0,0,0,0,0,1,1,1,0,0,1,0,0,0,15609
0,1,0,0,1,1,0,1,0,1,1,1,1,1,14411
0,0,1,1,1,0,1,1,1,0,0,1,0,0,14592
0,1,1,0,1,0,1,1,1,0,1,0,0,0,15581
0,1,0,1,0,0,0,0,1,0,1,1,1,0,14426
1,1,1,1,1,1,0,0,1,1,1,1,0,0,14475
0,0,1,0,1,0,1,1,1,1,1,0,1,1,15503
0,0,1,0,0,1,0,1,1,1,1,1,0,1,14570
1,0,0,0,0,0,1,0,0,0,0,0,1,1,15213
1,0,1,0,1,0,0,0,0,1,0,0,1,1,15598
