SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.5
1,1,0,0,1,0,0,1,1,0,0,0,1,0,376.21
1,0,0,0,1,1,1,0,1,1,1,0,1,1,374.19
0,0,1,1,1,0,1,1,0,0,0,0,1,1,370.98
0,0,1,1,1,0,1,1,1,0,0,1,1,0,381.0
1,0,0,0,1,0,0,1,1,0,1,1,0,0,383.97
0,1,0,1,1,0,1,1,1,1,1,0,1,1,372.09
0,0,1,1,0,1,0,1,0,1,1,1,1,0,383.72
0,0,1,1,0,0,1,0,0,0,0,0,0,0,370.35
0,0,0,0,0,0,1,1,0,1,1,0,0,1,371.94
0,0,1,0,0,1,0,1,1,0,0,1,1,0,381.81
1,0,1,1,0,1,0,1,0,1,0,0,1,0,374.55
1,1,1,1,1,1,0,1,1,0,0,0,0,1,385.61
1,1,1,1,0,0,1,0,1,1,0,1,1,0,384.95
1,0,0,0,1,1,0,0,1,1,0,1,1,0,382.7
1,1,0,1,1,1,1,0,1,1,1,1,1,0,387.17
0,0,0,0,1,0,0,0,0,1,0,1,0,0,381.08
1,1,1,0,0,1,0,0,0,0,1,1,1,0,384.85
1,1,0,0,0,0,1,1,1,1,1,1,1,0,390.04
1,1,0,0,0,1,0,1,0,0,0,1,1,1,386.59
1,1,1,1,1,0,1,0,1,1,0,1,0,1,392.32
0,1,0,1,0,1,1,1,0,0,0,0,1,1,373.17
1,0,0,0,0,1,1,0,1,0,1,1,1,1,384.07
1,0,0,1,0,0,1,1,0,1,0,1,1,1,386.7
0,1,0,1,0,0,0,0,1,1,1,0,1,1,374.34
0,1,0,0,0,1,0,1,0,1,0,0,1,0,374.17
1,1,0,1,1,0,1,1,0,1,0,1,1,0,385.08
0,1,0,1,0,1,0,0,1,0,1,0,1,1,374.11
0,1,1,0,1,0,1,0,1,0,0,1,1,1,381.46
1,0,0,1,0,0,0,1,0,1,1,0,0,1,374.97
1,1,0,1,0,0,1,1,1,0,1,0,0,0,379.84
0,1,1,0,0,1,0,0,1,1,0,0,0,0,375.09
1,1,0,1,0,1,0,1,1,0,1,1,1,0,384.67
1,0,0,0,0,1,1,0,1,1,1,0,1,0,374.44
1,1,0,1,0,0,1,1,1,0,1,1,0,1,384.84
1,1,1,1,0,1,0,0,0,0,1,0,0,0,376.14
1,1,0,1,0,0,0,1,1,1,1,0,0,1,379.5
1,0,1,1,1,0,0,1,1,0,0,0,0,0,373.77
0,1,0,0,1,0,1,1,0,1,1,1,1,0,386.46
0,0,0,1,0,0,0,1,1,0,1,1,0,1,386.4
0,0,0,1,0,0,0,1,1,1,0,1,0,1,380.28
1,0,1,1,0,0,1,0,1,1,1,0,1,0,374.32
1,1,1,1,1,1,1,0,1,0,0,0,1,0,371.88
0,1,0,1,1,1,1,0,1,0,1,1,1,0,380.58
0,1,1,1,1,1,0,1,0,1,0,1,1,1,381.34
0,1,1,1,0,0,1,1,1,1,0,0,1,0,378.27
0,1,0,1,0,0,0,0,1,0,1,0,1,1,369.1
1,0,1,0,0,1,0,0,1,1,0,0,1,0,375.04
1,0,0,0,0,0,0,0,1,0,1,1,0,0,391.58
1,1,1,0,1,1,0,0,1,0,0,1,0,0,385.14
0,1,1,0,0,1,1,0,0,1,0,0,0,1,371.85
0,1,1,1,1,1,1,0,0,1,0,0,0,0,374.63
0,0,1,0,1,1,0,0,1,1,1,1,0,0,383.4
0,0,1,0,1,1,0,0,1,0,1,1,0,0,382.33
1,0,1,0,1,1,0,1,1,0,0,0,1,0,374.57
1,0,0,1,0,1,1,1,1,1,1,1,1,1,383.66
1,0,1,1,1,1,1,1,1,1,1,1,1,0,392.21
0,1,0,1,0,0,1,0,0,0,0,1,0,0,381.42
1,0,1,1,1,1,0,0,0,0,1,0,0,0,373.92
1,1,0,0,1,1,0,0,0,0,1,1,0,0,389.38
0,1,0,1,1,0,0,0,0,0,0,0,1,1,371.13
1,0,1,1,1,1,1,0,0,1,0,0,1,0,375.44
0,0,1,1,0,1,0,0,0,0,1,0,0,0,371.91
1,1,0,0,1,0,1,0,1,1,1,0,1,1,373.76
1,1,1,0,1,1,1,0,1,1,0,1,0,1,392.21
0,0,0,0,1,0,0,1,1,0,0,0,0,1,375.18
1,1,1,1,1,0,0,0,0,1,0,1,0,0,388.48
0,0,0,0,1,0,0,0,0,1,0,1,1,0,381.39
0,0,0,0,1,0,1,1,0,1,1,1,1,0,381.36
0,0,1,1,0,0,1,0,1,1,1,1,1,0,382.05
1,1,0,1,0,0,0,0,1,1,1,1,1,0,388.57
1,1,1,1,0,0,0,1,1,1,0,0,1,0,375.08
1,0,0,0,0,0,0,0,0,0,0,0,1,0,375.0
0,0,0,1,0,1,0,1,1,1,0,1,0,1,380.54
0,0,1,0,1,0,0,1,0,1,1,1,0,1,382.46
1,0,0,0,1,0,1,1,0,0,1,1,0,1,387.38
0,1,1,1,1,0,0,0,1,1,1,1,1,0,384.79
1,0,0,1,0,0,0,0,1,0,1,0,0,0,372.97
0,0,0,1,1,0,0,1,1,1,1,0,0,1,374.76
0,0,0,0,0,0,0,0,0,1,0,1,0,1,380.18
1,0,0,0,0,0,1,0,0,1,0,1,0,0,386.64
1,0,1,0,1,1,0,1,1,1,0,1,1,1,389.04
0,1,1,0,0,1,1,1,0,1,1,0,1,1,371.59
1,0,1,0,0,0,0,0,1,0,1,1,1,0,383.75
0,0,1,0,0,1,1,0,0,1,1,0,1,0,373.97
1,1,1,0,0,0,0,1,1,0,1,0,1,1,373.57
0,1,0,0,1,1,1,1,1,0,0,1,1,0,383.06
1,0,1,0,1,1,1,0,1,1,0,0,0,1,378.53
0,0,1,0,1,0,0,1,0,1,0,0,1,1,375.78
0,0,1,0,0,1,1,1,0,1,0,1,0,1,381.02
0,0,0,0,1,0,0,1,1,1,1,0,1,0,371.64
0,0,0,1,0,1,0,1,1,1,1,1,0,1,380.12
0,0,1,0,1,0,0,0,1,0,1,1,1,0,379.5
0,1,0,0,1,0,0,0,1,1,0,1,0,0,386.02
1,1,1,0,1,1,0,1,1,0,1,0,1,1,374.8
1,1,1,0,0,0,1,1,1,0,0,0,0,1,375.03
0,1,0,1,0,1,1,0,0,1,0,0,0,1,376.23
0,0,1,1,0,1,0,0,1,0,1,0,0,1,373.41
0,1,1,0,1,1,1,1,0,0,1,1,0,1,381.28
0,0,0,0,1,0,1,1,0,0,0,1,1,1,386.31
0,0,0,0,1,1,0,0,1,0,0,1,0,1,383.96
0,0,1,0,0,1,1,1,1,1,0,1,0,0,391.35
1,1,0,1,1,0,0,0,1,0,1,1,0,1,388.62
0,0,0,1,0,0,1,0,0,0,1,0,1,1,371.99
0,0,0,0,0,0,0,1,1,1,0,0,1,1,372.25
0,0,1,1,0,0,0,1,1,1,1,1,1,1,384.68
0,0,0,1,0,1,1,0,0,0,1,1,1,0,380.42
0,0,1,0,1,1,1,1,1,0,1,1,0,0,399.46
0,1,0,0,1,1,1,0,0,1,1,0,0,1,376.15
1,0,0,1,1,0,0,1,0,0,0,0,0,1,375.92
1,1,0,1,1,1,1,1,1,1,0,1,1,0,383.59
1,1,0,1,1,0,0,0,0,0,1,1,0,1,384.13
1,1,1,0,0,1,0,1,1,0,1,0,0,1,376.73
0,0,1,1,0,0,0,0,0,0,1,0,1,1,383.57
1,1,1,1,1,0,1,1,1,0,1,0,1,0,375.5
1,1,1,0,0,0,0,0,0,0,1,0,1,1,376.23
0,0,1,0,0,1,0,0,0,1,0,1,1,1,388.24
0,1,0,0,0,0,1,1,0,1,0,0,1,0,374.96
0,1,0,0,0,0,0,0,0,1,0,0,0,1,375.93
1,1,0,0,0,0,1,1,0,1,1,1,0,1,393.38
0,1,0,0,0,0,0,0,0,0,0,0,1,0,374.02
1,0,0,1,0,0,1,0,1,1,0,1,1,1,383.47
0,0,1,1,1,0,0,1,1,0,0,1,1,1,383.28
1,0,1,0,0,1,1,0,1,0,0,1,0,0,398.34
0,0,1,0,1,0,1,1,0,0,0,1,0,1,380.23
1,1,0,1,1,1,1,1,1,1,0,0,0,0,382.17
1,1,1,1,1,0,0,0,0,1,1,0,0,0,380.27
1,0,1,1,1,1,1,1,0,0,0,1,1,0,386.25
0,0,0,0,1,0,0,1,0,1,1,0,1,1,373.13
0,1,0,0,0,1,1,0,0,1,1,0,1,1,374.23
1,0,0,1,0,1,0,1,1,0,1,0,1,1,386.08
1,1,1,1,0,1,1,1,0,1,1,1,1,0,396.69
1,1,0,1,1,0,1,0,1,0,0,0,0,1,377.56
0,0,1,1,1,0,1,0,1,0,1,1,0,1,384.65
0,1,1,1,0,0,0,0,1,1,0,0,1,0,390.69
1,1,0,0,1,1,0,1,1,0,0,1,1,0,383.32
1,1,1,0,0,0,1,1,0,1,1,1,1,0,387.41
0,1,1,1,1,0,1,0,0,0,1,1,1,0,386.93
0,0,0,1,0,1,1,1,0,1,1,0,1,1,377.49
0,0,0,1,0,0,0,1,0,0,0,0,1,0,373.24
0,0,0,1,0,1,1,0,1,0,0,1,1,0,389.39
1,0,0,1,1,0,1,0,1,0,1,0,0,1,376.89
0,1,0,0,0,0,0,0,0,1,0,0,0,1,377.81
1,0,0,1,0,1,1,0,0,1,1,0,1,1,375.24
0,1,1,1,1,0,0,1,0,0,1,1,0,0,389.82
0,1,1,0,0,1,0,1,1,0,0,0,0,1,372.41
0,0,0,0,0,1,1,1,0,0,1,0,0,0,372.95
0,1,0,0,1,1,0,1,0,1,1,1,1,1,385.84
0,0,1,1,1,0,1,1,1,0,0,1,0,0,383.66
0,1,1,0,1,0,1,1,1,0,1,0,0,0,374.36
0,1,0,1,0,0,0,0,1,0,1,1,1,0,378.78
1,1,1,1,1,1,0,0,1,1,1,1,0,0,388.93
0,0,1,0,1,0,1,1,1,1,1,0,1,1,374.81
0,0,1,0,0,1,0,1,1,1,1,1,0,1,381.77
1,0,0,0,0,0,1,0,0,0,0,0,1,1,377.34
1,0,1,0,1,0,0,0,0,1,0,0,1,1,373.11
