SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.2
1,1,0,0,1,0,0,1,1,0,0,0,1,0,10.379
1,0,0,0,1,1,1,0,1,1,1,0,1,1,10.907
0,0,1,1,1,0,1,1,0,0,0,0,1,1,10.241
0,0,1,1,1,0,1,1,1,0,0,1,1,0,10.619
1,0,0,0,1,0,0,1,1,0,1,1,0,0,10.688
0,1,0,1,1,0,1,1,1,1,1,0,1,1,10.873
0,0,1,1,0,1,0,1,0,1,1,1,1,0,11.174
0,0,1,1,0,0,1,0,0,0,0,0,0,0,10.388
0,0,0,0,0,0,1,1,0,1,1,0,0,1,10.868
0,0,1,0,0,1,0,1,1,0,0,1,1,0,10.584
1,0,1,1,0,1,0,1,0,1,0,0,1,0,10.852
1,1,1,1,1,1,0,1,1,0,0,0,0,1,10.409
1,1,1,1,0,0,1,0,1,1,0,1,1,0,11.082
1,0,0,0,1,1,0,0,1,1,0,1,1,0,11.122
1,1,0,1,1,1,1,0,1,1,1,1,1,0,11.157
0,0,0,0,1,0,0,0,0,1,0,1,0,0,11.105
1,1,1,0,0,1,0,0,0,0,1,1,1,0,10.669
1,1,0,0,0,0,1,1,1,1,1,1,1,0,11.131
1,1,0,0,0,1,0,1,0,0,0,1,1,1,10.736
1,1,1,1,1,0,1,0,1,1,0,1,0,1,11.283
0,1,0,1,0,1,1,1,0,0,0,0,1,1,10.303
1,0,0,0,0,1,1,0,1,0,1,1,1,1,10.664
1,0,0,1,0,0,1,1,0,1,0,1,1,1,11.085
0,1,0,1,0,0,0,0,1,1,1,0,1,1,10.876
0,1,0,0,0,1,0,1,0,1,0,0,1,0,10.83
1,1,0,1,1,0,1,1,0,1,0,1,1,0,11.114
0,1,0,1,0,1,0,0,1,0,1,0,1,1,10.285
0,1,1,0,1,0,1,0,1,0,0,1,1,1,10.611
1,0,0,1,0,0,0,1,0,1,1,0,0,1,10.89
1,1,0,1,0,0,1,1,1,0,1,0,0,0,10.405
0,1,1,0,0,1,0,0,1,1,0,0,0,0,10.808
1,1,0,1,0,1,0,1,1,0,1,1,1,0,10.671
1,0,0,0,0,1,1,0,1,1,1,0,1,0,10.906
1,1,0,1,0,0,1,1,1,0,1,1,0,1,10.71
1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.37
1,1,0,1,0,0,0,1,1,1,1,0,0,1,10.905
1,0,1,1,1,0,0,1,1,0,0,0,0,0,10.395
0,1,0,0,1,0,1,1,0,1,1,1,1,0,11.092
0,0,0,1,0,0,0,1,1,0,1,1,0,1,10.667
0,0,0,1,0,0,0,1,1,1,0,1,0,1,11.157
1,0,1,1,0,0,1,0,1,1,1,0,1,0,11.084
1,1,1,1,1,1,1,0,1,0,0,0,1,0,10.283
0,1,0,1,1,1,1,0,1,0,1,1,1,0,10.631
0,1,1,1,1,1,0,1,0,1,0,1,1,1,11.144
0,1,1,1,0,0,1,1,1,1,0,0,1,0,10.823
0,1,0,1,0,0,0,0,1,0,1,0,1,1,10.301
1,0,1,0,0,1,0,0,1,1,0,0,1,0,10.836
1,0,0,0,0,0,0,0,1,0,1,1,0,0,10.866
1,1,1,0,1,1,0,0,1,0,0,1,0,0,10.636
0,1,1,0,0,1,1,0,0,1,0,0,0,1,10.834
0,1,1,1,1,1,1,0,0,1,0,0,0,0,10.843
0,0,1,0,1,1,0,0,1,1,1,1,0,0,11.089
0,0,1,0,1,1,0,0,1,0,1,1,0,0,10.711
1,0,1,0,1,1,0,1,1,0,0,0,1,0,10.327
1,0,0,1,0,1,1,1,1,1,1,1,1,1,11.058
1,0,1,1,1,1,1,1,1,1,1,1,1,0,11.036
0,1,0,1,0,0,1,0,0,0,0,1,0,0,10.659
1,0,1,1,1,1,0,0,0,0,1,0,0,0,10.35
1,1,0,0,1,1,0,0,0,0,1,1,0,0,11.022
0,1,0,1,1,0,0,0,0,0,0,0,1,1,10.288
1,0,1,1,1,1,1,0,0,1,0,0,1,0,10.827
0,0,1,1,0,1,0,0,0,0,1,0,0,0,10.331
1,1,0,0,1,0,1,0,1,1,1,0,1,1,10.822
1,1,1,0,1,1,1,0,1,1,0,1,0,1,11.162
0,0,0,0,1,0,0,1,1,0,0,0,0,1,10.344
1,1,1,1,1,0,0,0,0,1,0,1,0,0,11.143
0,0,0,0,1,0,0,0,0,1,0,1,1,0,11.101
0,0,0,0,1,0,1,1,0,1,1,1,1,0,11.195
0,0,1,1,0,0,1,0,1,1,1,1,1,0,11.085
1,1,0,1,0,0,0,0,1,1,1,1,1,0,11.146
1,1,1,1,0,0,0,1,1,1,0,0,1,0,10.878
1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.303
0,0,0,1,0,1,0,1,1,1,0,1,0,1,11.104
0,0,1,0,1,0,0,1,0,1,1,1,0,1,11.158
1,0,0,0,1,0,1,1,0,0,1,1,0,1,10.668
0,1,1,1,1,0,0,0,1,1,1,1,1,0,11.103
1,0,0,1,0,0,0,0,1,0,1,0,0,0,10.336
0,0,0,1,1,0,0,1,1,1,1,0,0,1,10.781
0,0,0,0,0,0,0,0,0,1,0,1,0,1,11.145
1,0,0,0,0,0,1,0,0,1,0,1,0,0,11.124
1,0,1,0,1,1,0,1,1,1,0,1,1,1,11.203
0,1,1,0,0,1,1,1,0,1,1,0,1,1,10.849
1,0,1,0,0,0,0,0,1,0,1,1,1,0,10.665
0,0,1,0,0,1,1,0,0,1,1,0,1,0,10.883
1,1,1,0,0,0,0,1,1,0,1,0,1,1,10.365
0,1,0,0,1,1,1,1,1,0,0,1,1,0,10.635
1,0,1,0,1,1,1,0,1,1,0,0,0,1,10.895
0,0,1,0,1,0,0,1,0,1,0,0,1,1,10.839
0,0,1,0,0,1,1,1,0,1,0,1,0,1,11.096
0,0,0,0,1,0,0,1,1,1,1,0,1,0,11.008
0,0,0,1,0,1,0,1,1,1,1,1,0,1,11.13
0,0,1,0,1,0,0,0,1,0,1,1,1,0,10.662
0,1,0,0,1,0,0,0,1,1,0,1,0,0,11.15
1,1,1,0,1,1,0,1,1,0,1,0,1,1,10.334
1,1,1,0,0,0,1,1,1,0,0,0,0,1,10.389
0,1,0,1,0,1,1,0,0,1,0,0,0,1,10.878
0,0,1,1,0,1,0,0,1,0,1,0,0,1,10.428
0,1,1,0,1,1,1,1,0,0,1,1,0,1,10.676
0,0,0,0,1,0,1,1,0,0,0,1,1,1,10.743
0,0,0,0,1,1,0,0,1,0,0,1,0,1,10.658
0,0,1,0,0,1,1,1,1,1,0,1,0,0,11.163
1,1,0,1,1,0,0,0,1,0,1,1,0,1,10.689
0,0,0,1,0,0,1,0,0,0,1,0,1,1,10.4
0,0,0,0,0,0,0,1,1,1,0,0,1,1,10.896
0,0,1,1,0,0,0,1,1,1,1,1,1,1,11.115
0,0,0,1,0,1,1,0,0,0,1,1,1,0,10.642
0,0,1,0,1,1,1,1,1,0,1,1,0,0,10.656
0,1,0,0,1,1,1,0,0,1,1,0,0,1,10.913
1,0,0,1,1,0,0,1,0,0,0,0,0,1,10.334
1,1,0,1,1,1,1,1,1,1,0,1,1,0,11.125
1,1,0,1,1,0,0,0,0,0,1,1,0,1,10.818
1,1,1,0,0,1,0,1,1,0,1,0,0,1,10.355
0,0,1,1,0,0,0,0,0,0,1,0,1,1,10.344
1,1,1,1,1,0,1,1,1,0,1,0,1,0,10.379
1,1,1,0,0,0,0,0,0,0,1,0,1,1,10.363
0,0,1,0,0,1,0,0,0,1,0,1,1,1,11.183
0,1,0,0,0,0,1,1,0,1,0,0,1,0,10.848
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.878
1,1,0,0,0,0,1,1,0,1,1,1,0,1,11.117
0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.344
1,0,0,1,0,0,1,0,1,1,0,1,1,1,11.148
0,0,1,1,1,0,0,1,1,0,0,1,1,1,10.732
1,0,1,0,0,1,1,0,1,0,0,1,0,0,10.698
0,0,1,0,1,0,1,1,0,0,0,1,0,1,10.784
1,1,0,1,1,1,1,1,1,1,0,0,0,0,10.936
1,1,1,1,1,0,0,0,0,1,1,0,0,0,10.929
1,0,1,1,1,1,1,1,0,0,0,1,1,0,10.69
0,0,0,0,1,0,0,1,0,1,1,0,1,1,10.852
0,1,0,0,0,1,1,0,0,1,1,0,1,1,10.855
1,0,0,1,0,1,0,1,1,0,1,0,1,1,10.342
1,1,1,1,0,1,1,1,0,1,1,1,1,0,11.187
1,1,0,1,1,0,1,0,1,0,0,0,0,1,10.359
0,0,1,1,1,0,1,0,1,0,1,1,0,1,10.666
0,1,1,1,0,0,0,0,1,1,0,0,1,0,10.893
1,1,0,0,1,1,0,1,1,0,0,1,1,0,10.678
1,1,1,0,0,0,1,1,0,1,1,1,1,0,11.159
0,1,1,1,1,0,1,0,0,0,1,1,1,0,10.645
0,0,0,1,0,1,1,1,0,1,1,0,1,1,10.869
0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.329
0,0,0,1,0,1,1,0,1,0,0,1,1,0,10.652
1,0,0,1,1,0,1,0,1,0,1,0,0,1,10.351
0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.805
1,0,0,1,0,1,1,0,0,1,1,0,1,1,10.908
0,1,1,1,1,0,0,1,0,0,1,1,0,0,10.662
0,1,1,0,0,1,0,1,1,0,0,0,0,1,10.483
0,0,0,0,0,1,1,1,0,0,1,0,0,0,10.397
0,1,0,0,1,1,0,1,0,1,1,1,1,1,11.109
0,0,1,1,1,0,1,1,1,0,0,1,0,0,10.669
0,1,1,0,1,0,1,1,1,0,1,0,0,0,10.319
0,1,0,1,0,0,0,0,1,0,1,1,1,0,10.683
1,1,1,1,1,1,0,0,1,1,1,1,0,0,11.164
0,0,1,0,1,0,1,1,1,1,1,0,1,1,10.974
0,0,1,0,0,1,0,1,1,1,1,1,0,1,11.104
1,0,0,0,0,0,1,0,0,0,0,0,1,1,10.329
1,0,1,0,1,0,0,0,0,1,0,0,1,1,10.932
