SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.4
0,1,1,0,1,0,1,0,1,0,0,1,1,1,15629
1,0,0,1,0,0,0,1,0,1,1,0,0,1,16826
1,1,0,1,0,0,1,1,1,0,1,0,0,0,16926
0,1,1,0,0,1,0,0,1,1,0,0,0,0,16651
1,1,0,1,0,1,0,1,1,0,1,1,1,0,15652
1,0,0,0,0,1,1,0,1,1,1,0,1,0,16687
1,1,0,1,0,0,1,1,1,0,1,1,0,1,15865
1,1,1,1,0,1,0,0,0,0,1,0,0,0,16788
1,1,0,1,0,0,0,1,1,1,1,0,0,1,16766
1,0,1,1,1,0,0,1,1,0,0,0,0,0,16902
0,1,0,0,1,0,1,1,0,1,1,1,1,0,15714
0,0,0,1,0,0,0,1,1,0,1,1,0,1,15733
0,0,0,1,0,0,0,1,1,1,0,1,0,1,14132
1,0,1,1,0,0,1,0,1,1,1,0,1,0,14238
1,1,1,1,1,1,1,0,1,0,0,0,1,0,14001
0,1,0,1,1,1,1,0,1,0,1,1,1,0,13816
0,1,1,1,1,1,0,1,0,1,0,1,1,1,13860
0,1,1,1,0,0,1,1,1,1,0,0,1,0,14490
0,1,0,1,0,0,0,0,1,0,1,0,1,1,14759
1,0,1,0,0,1,0,0,1,1,0,0,1,0,14941
1,0,0,0,0,0,0,0,1,0,1,1,0,0,13984
1,1,1,0,1,1,0,0,1,0,0,1,0,0,14089
0,1,1,0,0,1,1,0,0,1,0,0,0,1,14753
0,1,1,1,1,1,1,0,0,1,0,0,0,0,14701
0,0,1,0,1,1,0,0,1,1,1,1,0,0,14106
0,0,1,0,1,1,0,0,1,0,1,1,0,0,14101
1,0,1,0,1,1,0,1,1,0,0,0,1,0,14610
1,0,0,1,0,1,1,1,1,1,1,1,1,1,13917
1,0,1,1,1,1,1,1,1,1,1,1,1,0,14012
0,1,0,1,0,0,1,0,0,0,0,1,0,0,14101
1,0,1,1,1,1,0,0,0,0,1,0,0,0,14678
1,1,0,0,1,1,0,0,0,0,1,1,0,0,14451
0,1,0,1,1,0,0,0,0,0,0,0,1,1,14375
1,0,1,1,1,1,1,0,0,1,0,0,1,0,14219
0,0,1,1,0,1,0,0,0,0,1,0,0,0,14431
1,1,0,0,1,0,1,0,1,1,1,0,1,1,14043
1,1,1,0,1,1,1,0,1,1,0,1,0,1,13700
0,0,0,0,1,0,0,1,1,0,0,0,0,1,14257
1,1,1,1,1,0,0,0,0,1,0,1,0,0,13785
0,0,0,0,1,0,0,0,0,1,0,1,1,0,13960
0,0,0,0,1,0,1,1,0,1,1,1,1,0,13841
0,0,1,1,0,0,1,0,1,1,1,1,1,0,13889
1,1,0,1,0,0,0,0,1,1,1,1,1,0,13941
1,1,1,1,0,0,0,1,1,1,0,0,1,0,15019
1,0,0,0,0,0,0,0,0,0,0,0,1,0,14707
0,0,0,1,0,1,0,1,1,1,0,1,0,1,14060
0,0,1,0,1,0,0,1,0,1,1,1,0,1,14239
1,0,0,0,1,0,1,1,0,0,1,1,0,1,13991
0,1,1,1,1,0,0,0,1,1,1,1,1,0,14057
1,0,0,1,0,0,0,0,1,0,1,0,0,0,14672
0,0,0,1,1,0,0,1,1,1,1,0,0,1,14673
0,0,0,0,0,0,0,0,0,1,0,1,0,1,14011
1,0,0,0,0,0,1,0,0,1,0,1,0,0,14161
1,0,1,0,1,1,0,1,1,1,0,1,1,1,14308
0,1,1,0,0,1,1,1,0,1,1,0,1,1,14819
1,0,1,0,0,0,0,0,1,0,1,1,1,0,14357
0,0,1,0,0,1,1,0,0,1,1,0,1,0,14913
1,1,1,0,0,0,0,1,1,0,1,0,1,1,14773
0,1,0,0,1,1,1,1,1,0,0,1,1,0,14341
1,0,1,0,1,1,1,0,1,1,0,0,0,1,14985
0,0,1,0,1,0,0,1,0,1,0,0,1,1,14948
0,0,1,0,0,1,1,1,0,1,0,1,0,1,14277
0,0,0,0,1,0,0,1,1,1,1,0,1,0,15268
0,0,0,1,0,1,0,1,1,1,1,1,0,1,14348
0,0,1,0,1,0,0,0,1,0,1,1,1,0,14913
0,1,0,0,1,0,0,0,1,1,0,1,0,0,14825
1,1,1,0,1,1,0,1,1,0,1,0,1,1,15030
1,1,1,0,0,0,1,1,1,0,0,0,0,1,15255
0,1,0,1,0,1,1,0,0,1,0,0,0,1,15261
0,0,1,1,0,1,0,0,1,0,1,0,0,1,15119
0,1,1,0,1,1,1,1,0,0,1,1,0,1,14377
0,0,0,0,1,0,1,1,0,0,0,1,1,1,14689
0,0,0,0,1,1,0,0,1,0,0,1,0,1,14524
0,0,1,0,0,1,1,1,1,1,0,1,0,0,14469
1,1,0,1,1,0,0,0,1,0,1,1,0,1,14555
0,0,0,1,0,0,1,0,0,0,1,0,1,1,15137
0,0,0,0,0,0,0,1,1,1,0,0,1,1,15152
0,0,1,1,0,0,0,1,1,1,1,1,1,1,14460
0,0,0,1,0,1,1,0,0,0,1,1,1,0,14997
0,0,1,0,1,1,1,1,1,0,1,1,0,0,14519
0,1,0,0,1,1,1,0,0,1,1,0,0,1,15259
1,0,0,1,1,0,0,1,0,0,0,0,0,1,15325
1,1,0,1,1,1,1,1,1,1,0,1,1,0,14468
1,1,0,1,1,0,0,0,0,0,1,1,0,1,14861
1,1,1,0,0,1,0,1,1,0,1,0,0,1,15284
0,0,1,1,0,0,0,0,0,0,1,0,1,1,15343
1,1,1,1,1,0,1,1,1,0,1,0,1,0,15332
1,1,1,0,0,0,0,0,0,0,1,0,1,1,15387
0,0,1,0,0,1,0,0,0,1,0,1,1,1,14448
0,1,0,0,0,0,1,1,0,1,0,0,1,0,15248
0,1,0,0,0,0,0,0,0,1,0,0,0,1,15308
1,1,0,0,0,0,1,1,0,1,1,1,0,1,14632
0,1,0,0,0,0,0,0,0,0,0,0,1,0,15563
1,0,0,1,0,0,1,0,1,1,0,1,1,1,14933
0,0,1,1,1,0,0,1,1,0,0,1,1,1,14616
1,0,1,0,0,1,1,0,1,0,0,1,0,0,14627
0,0,1,0,1,0,1,1,0,0,0,1,0,1,14564
1,1,0,1,1,1,1,1,1,1,0,0,0,0,15597
1,1,1,1,1,0,0,0,0,1,1,0,0,0,15628
1,0,1,1,1,1,1,1,0,0,0,1,1,0,14691
0,0,0,0,1,0,0,1,0,1,1,0,1,1,15530
0,1,0,0,0,1,1,0,0,1,1,0,1,1,15757
1,0,0,1,0,1,0,1,1,0,1,0,1,1,15920
1,1,1,1,0,1,1,1,0,1,1,1,1,0,14750
1,1,0,1,1,0,1,0,1,0,0,0,0,1,15565
0,0,1,1,1,0,1,0,1,0,1,1,0,1,14785
0,1,1,1,0,0,0,0,1,1,0,0,1,0,15622
1,1,0,0,1,1,0,1,1,0,0,1,1,0,14681
1,1,1,0,0,0,1,1,0,1,1,1,1,0,14775
0,1,1,1,1,0,1,0,0,0,1,1,1,0,15269
0,0,0,1,0,1,1,1,0,1,1,0,1,1,15529
0,0,0,1,0,0,0,1,0,0,0,0,1,0,15603
0,0,0,1,0,1,1,0,1,0,0,1,1,0,14728
1,0,0,1,1,0,1,0,1,0,1,0,0,1,15690
0,1,0,0,0,0,0,0,0,1,0,0,0,1,15687
1,0,0,1,0,1,1,0,0,1,1,0,1,1,15673
0,1,1,1,1,0,0,1,0,0,1,1,0,0,14844
0,1,1,0,0,1,0,1,1,0,0,0,0,1,15695
0,0,0,0,0,1,1,1,0,0,1,0,0,0,15701
0,1,0,0,1,1,0,1,0,1,1,1,1,1,14855
0,0,1,1,1,0,1,1,1,0,0,1,0,0,14846
0,1,1,0,1,0,1,1,1,0,1,0,0,0,15758
0,1,0,1,0,0,0,0,1,0,1,1,1,0,14842
1,1,1,1,1,1,0,0,1,1,1,1,0,0,14861
0,0,1,0,1,0,1,1,1,1,1,0,1,1,15664
0,0,1,0,0,1,0,1,1,1,1,1,0,1,14874
1,0,0,0,0,0,1,0,0,0,0,0,1,1,15871
1,0,1,0,1,0,0,0,0,1,0,0,1,1,15804
