SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.1
0,1,1,1,0,1,0,0,1,0,1,1,0,0,2494.3
0,1,1,1,0,1,1,0,0,1,0,0,1,0,2480.6
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2490.9
0,1,0,0,0,1,0,0,0,0,0,0,1,1,2496.4
0,0,1,0,0,0,1,1,1,1,1,0,0,1,2483.7
1,1,0,1,1,1,1,0,0,1,1,0,0,0,2475.8
0,1,0,1,0,1,1,1,0,0,0,1,0,0,2490.5
1,0,1,1,0,0,1,1,1,0,1,1,0,0,2500.0
1,0,0,1,0,0,0,0,0,0,1,0,0,1,2489.5
1,1,0,1,0,0,1,1,1,0,0,1,0,0,2497.0
1,0,1,1,0,0,0,1,1,0,0,1,0,0,2502.7
0,1,0,1,1,1,0,1,0,1,1,0,0,1,2490.1
1,1,0,1,1,1,0,1,1,0,0,0,1,0,2479.5
1,1,1,1,1,1,0,0,1,0,0,1,1,0,2509.0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,2493.0
0,0,0,1,1,0,0,1,0,0,0,1,1,1,2517.0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,2498.3
1,0,1,1,0,1,0,0,0,1,0,0,0,0,2491.3
0,0,0,0,1,1,1,1,0,0,0,0,0,0,2475.6
1,0,0,1,0,0,0,0,0,1,1,1,0,0,2508.5
1,1,1,0,1,0,1,1,0,1,1,0,1,0,2479.4
0,1,0,0,0,1,0,1,0,1,1,1,0,0,2500.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,2503.5
1,0,0,0,0,0,0,1,0,1,0,1,0,1,2491.1
0,0,1,1,1,0,1,1,0,1,0,0,1,1,2504.6
0,0,1,1,1,1,0,1,0,1,1,1,0,0,2499.9
1,1,0,0,1,0,0,1,1,0,0,0,1,0,2492.5
1,0,0,0,1,1,1,0,1,1,1,0,1,1,2482.3
0,0,1,1,1,0,1,1,0,0,0,0,1,1,2489.2
0,0,1,1,1,0,1,1,1,0,0,1,1,0,2493.3
1,0,0,0,1,0,0,1,1,0,1,1,0,0,2506.6
0,1,0,1,1,0,1,1,1,1,1,0,1,1,2487.1
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2508.8
0,0,1,1,0,0,1,0,0,0,0,0,0,0,2491.6
0,0,0,0,0,0,1,1,0,1,1,0,0,1,2501.9
0,0,1,0,0,1,0,1,1,0,0,1,1,0,2515.4
1,0,1,1,0,1,0,1,0,1,0,0,1,0,2486.4
1,1,1,1,1,1,0,1,1,0,0,0,0,1,2478.7
1,1,1,1,0,0,1,0,1,1,0,1,1,0,2507.1
1,0,0,0,1,1,0,0,1,1,0,1,1,0,2488.9
1,1,0,1,1,1,1,0,1,1,1,1,1,0,2505.9
0,0,0,0,1,0,0,0,0,1,0,1,0,0,2495.9
1,1,1,0,0,1,0,0,0,0,1,1,1,0,2482.6
1,1,0,0,0,0,1,1,1,1,1,1,1,0,2471.9
1,1,0,0,0,1,0,1,0,0,0,1,1,1,2510.0
1,1,1,1,1,0,1,0,1,1,0,1,0,1,2506.5
0,1,0,1,0,1,1,1,0,0,0,0,1,1,2486.5
1,0,0,0,0,1,1,0,1,0,1,1,1,1,2491.8
1,0,0,1,0,0,1,1,0,1,0,1,1,1,2502.1
0,1,0,1,0,0,0,0,1,1,1,0,1,1,2491.4
0,1,0,0,0,1,0,1,0,1,0,0,1,0,2474.6
1,1,0,1,1,0,1,1,0,1,0,1,1,0,2482.4
0,1,0,1,0,1,0,0,1,0,1,0,1,1,2490.0
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2505.1
1,0,0,1,0,0,0,1,0,1,1,0,0,1,2484.4
1,1,0,1,0,0,1,1,1,0,1,0,0,0,2483.2
0,1,1,0,0,1,0,0,1,1,0,0,0,0,2496.1
1,1,0,1,0,1,0,1,1,0,1,1,1,0,2501.4
1,0,0,0,0,1,1,0,1,1,1,0,1,0,2486.8
1,1,0,1,0,0,1,1,1,0,1,1,0,1,2501.8
1,1,1,1,0,1,0,0,0,0,1,0,0,0,2493.9
1,1,0,1,0,0,0,1,1,1,1,0,0,1,2481.8
1,0,1,1,1,0,0,1,1,0,0,0,0,0,2491.7
0,1,0,0,1,0,1,1,0,1,1,1,1,0,2484.5
0,0,0,1,0,0,0,1,1,0,1,1,0,1,2498.8
0,0,0,1,0,0,0,1,1,1,0,1,0,1,2492.6
1,0,1,1,0,0,1,0,1,1,1,0,1,0,2487.6
1,1,1,1,1,1,1,0,1,0,0,0,1,0,2486.8
0,1,0,1,1,1,1,0,1,0,1,1,1,0,2497.0
0,1,1,1,1,1,0,1,0,1,0,1,1,1,2495.5
0,1,1,1,0,0,1,1,1,1,0,0,1,0,2475.4
0,1,0,1,0,0,0,0,1,0,1,0,1,1,2467.5
1,0,1,0,0,1,0,0,1,1,0,0,1,0,2466.7
1,0,0,0,0,0,0,0,1,0,1,1,0,0,2491.5
1,1,1,0,1,1,0,0,1,0,0,1,0,0,2521.5
0,1,1,0,0,1,1,0,0,1,0,0,0,1,2490.1
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2472.5
0,0,1,0,1,1,0,0,1,1,1,1,0,0,2495.8
0,0,1,0,1,1,0,0,1,0,1,1,0,0,2513.0
1,0,1,0,1,1,0,1,1,0,0,0,1,0,2485.9
1,0,0,1,0,1,1,1,1,1,1,1,1,1,2501.4
1,0,1,1,1,1,1,1,1,1,1,1,1,0,2495.7
0,1,0,1,0,0,1,0,0,0,0,1,0,0,2489.2
1,0,1,1,1,1,0,0,0,0,1,0,0,0,2491.6
1,1,0,0,1,1,0,0,0,0,1,1,0,0,2486.6
0,1,0,1,1,0,0,0,0,0,0,0,1,1,2489.8
1,0,1,1,1,1,1,0,0,1,0,0,1,0,2492.0
0,0,1,1,0,1,0,0,0,0,1,0,0,0,2474.5
1,1,0,0,1,0,1,0,1,1,1,0,1,1,2468.3
1,1,1,0,1,1,1,0,1,1,0,1,0,1,2493.5
0,0,0,0,1,0,0,1,1,0,0,0,0,1,2479.7
1,1,1,1,1,0,0,0,0,1,0,1,0,0,2502.0
0,0,0,0,1,0,0,0,0,1,0,1,1,0,2490.8
0,0,0,0,1,0,1,1,0,1,1,1,1,0,2503.4
0,0,1,1,0,0,1,0,1,1,1,1,1,0,2491.3
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2480.1
1,1,1,1,0,0,0,1,1,1,0,0,1,0,2503.3
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2495.3
0,0,0,1,0,1,0,1,1,1,0,1,0,1,2505.7
0,0,1,0,1,0,0,1,0,1,1,1,0,1,2490.8
1,0,0,0,1,0,1,1,0,0,1,1,0,1,2507.6
0,1,1,1,1,0,0,0,1,1,1,1,1,0,2518.2
1,0,0,1,0,0,0,0,1,0,1,0,0,0,2478.9
0,0,0,1,1,0,0,1,1,1,1,0,0,1,2488.5
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2495.3
1,0,0,0,0,0,1,0,0,1,0,1,0,0,2502.0
1,0,1,0,1,1,0,1,1,1,0,1,1,1,2483.1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,2475.9
1,0,1,0,0,0,0,0,1,0,1,1,1,0,2502.8
0,0,1,0,0,1,1,0,0,1,1,0,1,0,2465.5
1,1,1,0,0,0,0,1,1,0,1,0,1,1,2485.2
0,1,0,0,1,1,1,1,1,0,0,1,1,0,2504.5
1,0,1,0,1,1,1,0,1,1,0,0,0,1,2482.5
0,0,1,0,1,0,0,1,0,1,0,0,1,1,2487.9
0,0,1,0,0,1,1,1,0,1,0,1,0,1,2502.4
0,0,0,0,1,0,0,1,1,1,1,0,1,0,2487.1
0,0,0,1,0,1,0,1,1,1,1,1,0,1,2487.2
0,0,1,0,1,0,0,0,1,0,1,1,1,0,2508.2
0,1,0,0,1,0,0,0,1,1,0,1,0,0,2495.8
1,1,1,0,1,1,0,1,1,0,1,0,1,1,2478.5
1,1,1,0,0,0,1,1,1,0,0,0,0,1,2479.1
0,1,0,1,0,1,1,0,0,1,0,0,0,1,2487.6
0,0,1,1,0,1,0,0,1,0,1,0,0,1,2483.1
0,1,1,0,1,1,1,1,0,0,1,1,0,1,2489.2
0,0,0,0,1,0,1,1,0,0,0,1,1,1,2500.8
0,0,0,0,1,1,0,0,1,0,0,1,0,1,2498.4
0,0,1,0,0,1,1,1,1,1,0,1,0,0,2498.1
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2463.3
0,0,0,1,0,0,1,0,0,0,1,0,1,1,2469.9
0,0,0,0,0,0,0,1,1,1,0,0,1,1,2476.5
0,0,1,1,0,0,0,1,1,1,1,1,1,1,2493.8
0,0,0,1,0,1,1,0,0,0,1,1,1,0,2479.6
0,0,1,0,1,1,1,1,1,0,1,1,0,0,2489.1
0,1,0,0,1,1,1,0,0,1,1,0,0,1,2499.3
1,0,0,1,1,0,0,1,0,0,0,0,0,1,2487.3
1,1,0,1,1,1,1,1,1,1,0,1,1,0,2522.3
1,1,0,1,1,0,0,0,0,0,1,1,0,1,2485.5
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2490.9
0,0,1,1,0,0,0,0,0,0,1,0,1,1,2510.3
1,1,1,1,1,0,1,1,1,0,1,0,1,0,2488.3
1,1,1,0,0,0,0,0,0,0,1,0,1,1,2475.3
0,0,1,0,0,1,0,0,0,1,0,1,1,1,2492.4
0,1,0,0,0,0,1,1,0,1,0,0,1,0,2474.1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2491.6
1,1,0,0,0,0,1,1,0,1,1,1,0,1,2512.9
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2468.3
1,0,0,1,0,0,1,0,1,1,0,1,1,1,2505.5
0,0,1,1,1,0,0,1,1,0,0,1,1,1,2483.6
1,0,1,0,0,1,1,0,1,0,0,1,0,0,2495.3
0,0,1,0,1,0,1,1,0,0,0,1,0,1,2491.8
1,1,0,1,1,1,1,1,1,1,0,0,0,0,2489.6
1,1,1,1,1,0,0,0,0,1,1,0,0,0,2479.0
1,0,1,1,1,1,1,1,0,0,0,1,1,0,2486.6
0,0,0,0,1,0,0,1,0,1,1,0,1,1,2471.9
0,1,0,0,0,1,1,0,0,1,1,0,1,1,2469.9
1,0,0,1,0,1,0,1,1,0,1,0,1,1,2483.9
1,1,1,1,0,1,1,1,0,1,1,1,1,0,2481.4
1,1,0,1,1,0,1,0,1,0,0,0,0,1,2480.1
0,0,1,1,1,0,1,0,1,0,1,1,0,1,2502.4
0,1,1,1,0,0,0,0,1,1,0,0,1,0,2497.9
1,1,0,0,1,1,0,1,1,0,0,1,1,0,2510.8
1,1,1,0,0,0,1,1,0,1,1,1,1,0,2481.7
0,1,1,1,1,0,1,0,0,0,1,1,1,0,2497.5
0,0,0,1,0,1,1,1,0,1,1,0,1,1,2482.0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,2488.6
0,0,0,1,0,1,1,0,1,0,0,1,1,0,2494.8
1,0,0,1,1,0,1,0,1,0,1,0,0,1,2496.9
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2488.3
1,0,0,1,0,1,1,0,0,1,1,0,1,1,2488.3
0,1,1,1,1,0,0,1,0,0,1,1,0,0,2486.1
0,1,1,0,0,1,0,1,1,0,0,0,0,1,2475.7
0,0,0,0,0,1,1,1,0,0,1,0,0,0,2466.6
0,1,0,0,1,1,0,1,0,1,1,1,1,1,2502.4
0,0,1,1,1,0,1,1,1,0,0,1,0,0,2499.3
0,1,1,0,1,0,1,1,1,0,1,0,0,0,2490.1
0,1,0,1,0,0,0,0,1,0,1,1,1,0,2480.4
1,1,1,1,1,1,0,0,1,1,1,1,0,0,2484.6
0,0,1,0,1,0,1,1,1,1,1,0,1,1,2466.9
0,0,1,0,0,1,0,1,1,1,1,1,0,1,2501.4
1,0,0,0,0,0,1,0,0,0,0,0,1,1,2486.6
1,0,1,0,1,0,0,0,0,1,0,0,1,1,2488.7
