SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.2
1,1,0,0,1,0,0,1,1,0,0,0,1,0,30.964
1,0,0,0,1,1,1,0,1,1,1,0,1,1,32.698
0,0,1,1,1,0,1,1,0,0,0,0,1,1,30.641
0,0,1,1,1,0,1,1,1,0,0,1,1,0,33.007
1,0,0,0,1,0,0,1,1,0,1,1,0,0,31.574
0,1,0,1,1,0,1,1,1,1,1,0,1,1,32.51
0,0,1,1,0,1,0,1,0,1,1,1,1,0,33.781
0,0,1,1,0,0,1,0,0,0,0,0,0,0,32.261
0,0,0,0,0,0,1,1,0,1,1,0,0,1,31.667
0,0,1,0,0,1,0,1,1,0,0,1,1,0,31.503
1,0,1,1,0,1,0,1,0,1,0,0,1,0,33.137
1,1,1,1,1,1,0,1,1,0,0,0,0,1,32.869
1,1,1,1,0,0,1,0,1,1,0,1,1,0,33.397
1,0,0,0,1,1,0,0,1,1,0,1,1,0,33.249
1,1,0,1,1,1,1,0,1,1,1,1,1,0,32.407
0,0,0,0,1,0,0,0,0,1,0,1,0,0,32.58
1,1,1,0,0,1,0,0,0,0,1,1,1,0,31.367
1,1,0,0,0,0,1,1,1,1,1,1,1,0,32.274
1,1,0,0,0,1,0,1,0,0,0,1,1,1,31.368
1,1,1,1,1,0,1,0,1,1,0,1,0,1,31.614
0,1,0,1,0,1,1,1,0,0,0,0,1,1,31.135
1,0,0,0,0,1,1,0,1,0,1,1,1,1,31.868
1,0,0,1,0,0,1,1,0,1,0,1,1,1,33.406
0,1,0,1,0,0,0,0,1,1,1,0,1,1,32.032
0,1,0,0,0,1,0,1,0,1,0,0,1,0,33.093
1,1,0,1,1,0,1,1,0,1,0,1,1,0,31.274
0,1,0,1,0,1,0,0,1,0,1,0,1,1,31.663
0,1,1,0,1,0,1,0,1,0,0,1,1,1,31.937
1,0,0,1,0,0,0,1,0,1,1,0,0,1,32.59
1,1,0,1,0,0,1,1,1,0,1,0,0,0,31.417
0,1,1,0,0,1,0,0,1,1,0,0,0,0,33.44
1,1,0,1,0,1,0,1,1,0,1,1,1,0,32.968
1,0,0,0,0,1,1,0,1,1,1,0,1,0,33.466
1,1,0,1,0,0,1,1,1,0,1,1,0,1,33.336
1,1,1,1,0,1,0,0,0,0,1,0,0,0,31.596
1,1,0,1,0,0,0,1,1,1,1,0,0,1,32.988
1,0,1,1,1,0,0,1,1,0,0,0,0,0,31.432
0,1,0,0,1,0,1,1,0,1,1,1,1,0,32.842
0,0,0,1,0,0,0,1,1,0,1,1,0,1,32.733
0,0,0,1,0,0,0,1,1,1,0,1,0,1,31.691
1,0,1,1,0,0,1,0,1,1,1,0,1,0,32.522
1,1,1,1,1,1,1,0,1,0,0,0,1,0,32.403
0,1,0,1,1,1,1,0,1,0,1,1,1,0,32.258
0,1,1,1,1,1,0,1,0,1,0,1,1,1,31.856
0,1,1,1,0,0,1,1,1,1,0,0,1,0,32.08
0,1,0,1,0,0,0,0,1,0,1,0,1,1,30.318
1,0,1,0,0,1,0,0,1,1,0,0,1,0,33.292
1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.986
1,1,1,0,1,1,0,0,1,0,0,1,0,0,30.949
0,1,1,0,0,1,1,0,0,1,0,0,0,1,33.068
0,1,1,1,1,1,1,0,0,1,0,0,0,0,31.26
0,0,1,0,1,1,0,0,1,1,1,1,0,0,32.28
0,0,1,0,1,1,0,0,1,0,1,1,0,0,32.185
1,0,1,0,1,1,0,1,1,0,0,0,1,0,31.735
1,0,0,1,0,1,1,1,1,1,1,1,1,1,31.533
1,0,1,1,1,1,1,1,1,1,1,1,1,0,31.793
0,1,0,1,0,0,1,0,0,0,0,1,0,0,31.301
1,0,1,1,1,1,0,0,0,0,1,0,0,0,32.911
1,1,0,0,1,1,0,0,0,0,1,1,0,0,31.533
0,1,0,1,1,0,0,0,0,0,0,0,1,1,32.288
1,0,1,1,1,1,1,0,0,1,0,0,1,0,30.985
0,0,1,1,0,1,0,0,0,0,1,0,0,0,30.84
1,1,0,0,1,0,1,0,1,1,1,0,1,1,32.574
1,1,1,0,1,1,1,0,1,1,0,1,0,1,31.766
0,0,0,0,1,0,0,1,1,0,0,0,0,1,30.813
1,1,1,1,1,0,0,0,0,1,0,1,0,0,32.659
0,0,0,0,1,0,0,0,0,1,0,1,1,0,31.693
0,0,0,0,1,0,1,1,0,1,1,1,1,0,32.271
0,0,1,1,0,0,1,0,1,1,1,1,1,0,30.691
1,1,0,1,0,0,0,0,1,1,1,1,1,0,32.562
1,1,1,1,0,0,0,1,1,1,0,0,1,0,31.793
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30.944
0,0,0,1,0,1,0,1,1,1,0,1,0,1,31.876
0,0,1,0,1,0,0,1,0,1,1,1,0,1,31.795
1,0,0,0,1,0,1,1,0,0,1,1,0,1,31.536
0,1,1,1,1,0,0,0,1,1,1,1,1,0,31.962
1,0,0,1,0,0,0,0,1,0,1,0,0,0,32.762
0,0,0,1,1,0,0,1,1,1,1,0,0,1,33.241
0,0,0,0,0,0,0,0,0,1,0,1,0,1,32.081
1,0,0,0,0,0,1,0,0,1,0,1,0,0,31.39
1,0,1,0,1,1,0,1,1,1,0,1,1,1,33.149
0,1,1,0,0,1,1,1,0,1,1,0,1,1,33.248
1,0,1,0,0,0,0,0,1,0,1,1,1,0,30.773
0,0,1,0,0,1,1,0,0,1,1,0,1,0,32.482
1,1,1,0,0,0,0,1,1,0,1,0,1,1,32.693
0,1,0,0,1,1,1,1,1,0,0,1,1,0,30.502
1,0,1,0,1,1,1,0,1,1,0,0,0,1,33.569
0,0,1,0,1,0,0,1,0,1,0,0,1,1,31.792
0,0,1,0,0,1,1,1,0,1,0,1,0,1,32.755
0,0,0,0,1,0,0,1,1,1,1,0,1,0,31.023
0,0,0,1,0,1,0,1,1,1,1,1,0,1,31.957
0,0,1,0,1,0,0,0,1,0,1,1,1,0,30.822
0,1,0,0,1,0,0,0,1,1,0,1,0,0,32.732
1,1,1,0,1,1,0,1,1,0,1,0,1,1,30.934
1,1,1,0,0,0,1,1,1,0,0,0,0,1,33.176
0,1,0,1,0,1,1,0,0,1,0,0,0,1,32.918
0,0,1,1,0,1,0,0,1,0,1,0,0,1,31.715
0,1,1,0,1,1,1,1,0,0,1,1,0,1,33.497
0,0,0,0,1,0,1,1,0,0,0,1,1,1,31.924
0,0,0,0,1,1,0,0,1,0,0,1,0,1,31.408
0,0,1,0,0,1,1,1,1,1,0,1,0,0,32.402
1,1,0,1,1,0,0,0,1,0,1,1,0,1,31.528
0,0,0,1,0,0,1,0,0,0,1,0,1,1,31.932
0,0,0,0,0,0,0,1,1,1,0,0,1,1,31.236
0,0,1,1,0,0,0,1,1,1,1,1,1,1,31.652
0,0,0,1,0,1,1,0,0,0,1,1,1,0,32.403
0,0,1,0,1,1,1,1,1,0,1,1,0,0,31.478
0,1,0,0,1,1,1,0,0,1,1,0,0,1,32.29
1,0,0,1,1,0,0,1,0,0,0,0,0,1,32.662
1,1,0,1,1,1,1,1,1,1,0,1,1,0,33.856
1,1,0,1,1,0,0,0,0,0,1,1,0,1,31.946
1,1,1,0,0,1,0,1,1,0,1,0,0,1,31.587
0,0,1,1,0,0,0,0,0,0,1,0,1,1,32.933
1,1,1,1,1,0,1,1,1,0,1,0,1,0,32.153
1,1,1,0,0,0,0,0,0,0,1,0,1,1,32.709
0,0,1,0,0,1,0,0,0,1,0,1,1,1,32.631
0,1,0,0,0,0,1,1,0,1,0,0,1,0,31.866
0,1,0,0,0,0,0,0,0,1,0,0,0,1,31.445
1,1,0,0,0,0,1,1,0,1,1,1,0,1,33.732
0,1,0,0,0,0,0,0,0,0,0,0,1,0,30.855
1,0,0,1,0,0,1,0,1,1,0,1,1,1,32.604
0,0,1,1,1,0,0,1,1,0,0,1,1,1,31.225
1,0,1,0,0,1,1,0,1,0,0,1,0,0,31.687
0,0,1,0,1,0,1,1,0,0,0,1,0,1,31.618
1,1,0,1,1,1,1,1,1,1,0,0,0,0,30.961
1,1,1,1,1,0,0,0,0,1,1,0,0,0,32.076
1,0,1,1,1,1,1,1,0,0,0,1,1,0,32.315
0,0,0,0,1,0,0,1,0,1,1,0,1,1,31.556
0,1,0,0,0,1,1,0,0,1,1,0,1,1,31.593
1,0,0,1,0,1,0,1,1,0,1,0,1,1,32.33
1,1,1,1,0,1,1,1,0,1,1,1,1,0,32.809
1,1,0,1,1,0,1,0,1,0,0,0,0,1,32.478
0,0,1,1,1,0,1,0,1,0,1,1,0,1,32.843
0,1,1,1,0,0,0,0,1,1,0,0,1,0,33.175
1,1,0,0,1,1,0,1,1,0,0,1,1,0,33.151
1,1,1,0,0,0,1,1,0,1,1,1,1,0,33.648
0,1,1,1,1,0,1,0,0,0,1,1,1,0,32.931
0,0,0,1,0,1,1,1,0,1,1,0,1,1,31.885
0,0,0,1,0,0,0,1,0,0,0,0,1,0,31.583
0,0,0,1,0,1,1,0,1,0,0,1,1,0,31.61
1,0,0,1,1,0,1,0,1,0,1,0,0,1,32.627
0,1,0,0,0,0,0,0,0,1,0,0,0,1,31.974
1,0,0,1,0,1,1,0,0,1,1,0,1,1,31.728
0,1,1,1,1,0,0,1,0,0,1,1,0,0,31.711
0,1,1,0,0,1,0,1,1,0,0,0,0,1,33.088
0,0,0,0,0,1,1,1,0,0,1,0,0,0,31.912
0,1,0,0,1,1,0,1,0,1,1,1,1,1,33.259
0,0,1,1,1,0,1,1,1,0,0,1,0,0,32.962
0,1,1,0,1,0,1,1,1,0,1,0,0,0,32.585
0,1,0,1,0,0,0,0,1,0,1,1,1,0,31.988
1,1,1,1,1,1,0,0,1,1,1,1,0,0,33.754
0,0,1,0,1,0,1,1,1,1,1,0,1,1,33.179
0,0,1,0,0,1,0,1,1,1,1,1,0,1,32.76
1,0,0,0,0,0,1,0,0,0,0,0,1,1,30.767
1,0,1,0,1,0,0,0,0,1,0,0,1,1,31.638
