SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.3
0,1,1,1,0,1,0,0,1,0,1,1,0,0,2512.5
0,1,1,1,0,1,1,0,0,1,0,0,1,0,2508.7
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2492.6
0,1,0,0,0,1,0,0,0,0,0,0,1,1,2479.7
0,0,1,0,0,0,1,1,1,1,1,0,0,1,2495.0
1,1,0,1,1,1,1,0,0,1,1,0,0,0,2470.7
0,1,0,1,0,1,1,1,0,0,0,1,0,0,2505.6
1,0,1,1,0,0,1,1,1,0,1,1,0,0,2490.6
1,0,0,1,0,0,0,0,0,0,1,0,0,1,2480.6
1,1,0,1,0,0,1,1,1,0,0,1,0,0,2519.5
1,0,1,1,0,0,0,1,1,0,0,1,0,0,2506.8
0,1,0,1,1,1,0,1,0,1,1,0,0,1,2514.8
1,1,0,1,1,1,0,1,1,0,0,0,1,0,2480.5
1,1,1,1,1,1,0,0,1,0,0,1,1,0,2505.7
1,0,1,0,1,0,1,0,1,0,0,1,0,0,2509.3
0,0,0,1,1,0,0,1,0,0,0,1,1,1,2493.9
0,0,1,0,0,0,0,1,0,0,0,1,0,0,2511.4
1,0,1,1,0,1,0,0,0,1,0,0,0,0,2511.4
0,0,0,0,1,1,1,1,0,0,0,0,0,0,2481.6
1,0,0,1,0,0,0,0,0,1,1,1,0,0,2517.6
1,1,1,0,1,0,1,1,0,1,1,0,1,0,2500.1
0,1,0,0,0,1,0,1,0,1,1,1,0,0,2506.2
1,0,1,1,0,1,1,1,0,1,1,1,0,1,2512.9
1,0,0,0,0,0,0,1,0,1,0,1,0,1,2514.5
0,0,1,1,1,0,1,1,0,1,0,0,1,1,2475.7
0,0,1,1,1,1,0,1,0,1,1,1,0,0,2501.5
1,1,0,0,1,0,0,1,1,0,0,0,1,0,2508.6
1,0,0,0,1,1,1,0,1,1,1,0,1,1,2491.3
0,0,1,1,1,0,1,1,0,0,0,0,1,1,2476.5
0,0,1,1,1,0,1,1,1,0,0,1,1,0,2519.2
1,0,0,0,1,0,0,1,1,0,1,1,0,0,2476.1
0,1,0,1,1,0,1,1,1,1,1,0,1,1,2487.8
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2503.6
0,0,1,1,0,0,1,0,0,0,0,0,0,0,2482.5
0,0,0,0,0,0,1,1,0,1,1,0,0,1,2492.2
0,0,1,0,0,1,0,1,1,0,0,1,1,0,2487.9
1,0,1,1,0,1,0,1,0,1,0,0,1,0,2489.7
1,1,1,1,1,1,0,1,1,0,0,0,0,1,2487.7
1,1,1,1,0,0,1,0,1,1,0,1,1,0,2516.3
1,0,0,0,1,1,0,0,1,1,0,1,1,0,2506.9
1,1,0,1,1,1,1,0,1,1,1,1,1,0,2488.7
0,0,0,0,1,0,0,0,0,1,0,1,0,0,2505.0
1,1,1,0,0,1,0,0,0,0,1,1,1,0,2503.8
1,1,0,0,0,0,1,1,1,1,1,1,1,0,2501.1
1,1,0,0,0,1,0,1,0,0,0,1,1,1,2508.4
1,1,1,1,1,0,1,0,1,1,0,1,0,1,2530.4
0,1,0,1,0,1,1,1,0,0,0,0,1,1,2486.4
1,0,0,0,0,1,1,0,1,0,1,1,1,1,2502.2
1,0,0,1,0,0,1,1,0,1,0,1,1,1,2498.1
0,1,0,1,0,0,0,0,1,1,1,0,1,1,2486.3
0,1,0,0,0,1,0,1,0,1,0,0,1,0,2477.4
1,1,0,1,1,0,1,1,0,1,0,1,1,0,2496.0
0,1,0,1,0,1,0,0,1,0,1,0,1,1,2487.6
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2516.7
1,0,0,1,0,0,0,1,0,1,1,0,0,1,2492.9
1,1,0,1,0,0,1,1,1,0,1,0,0,0,2472.8
0,1,1,0,0,1,0,0,1,1,0,0,0,0,2477.7
1,1,0,1,0,1,0,1,1,0,1,1,1,0,2491.9
1,0,0,0,0,1,1,0,1,1,1,0,1,0,2469.3
1,1,0,1,0,0,1,1,1,0,1,1,0,1,2492.3
1,1,1,1,0,1,0,0,0,0,1,0,0,0,2480.3
1,1,0,1,0,0,0,1,1,1,1,0,0,1,2509.7
1,0,1,1,1,0,0,1,1,0,0,0,0,0,2480.0
0,1,0,0,1,0,1,1,0,1,1,1,1,0,2511.2
0,0,0,1,0,0,0,1,1,0,1,1,0,1,2510.5
0,0,0,1,0,0,0,1,1,1,0,1,0,1,2507.3
1,0,1,1,0,0,1,0,1,1,1,0,1,0,2487.4
1,1,1,1,1,1,1,0,1,0,0,0,1,0,2487.3
0,1,0,1,1,1,1,0,1,0,1,1,1,0,2496.0
0,1,1,1,1,1,0,1,0,1,0,1,1,1,2495.0
0,1,1,1,0,0,1,1,1,1,0,0,1,0,2473.1
0,1,0,1,0,0,0,0,1,0,1,0,1,1,2495.3
1,0,1,0,0,1,0,0,1,1,0,0,1,0,2486.2
1,0,0,0,0,0,0,0,1,0,1,1,0,0,2515.5
1,1,1,0,1,1,0,0,1,0,0,1,0,0,2492.8
0,1,1,0,0,1,1,0,0,1,0,0,0,1,2482.2
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2482.0
0,0,1,0,1,1,0,0,1,1,1,1,0,0,2509.2
0,0,1,0,1,1,0,0,1,0,1,1,0,0,2500.1
1,0,1,0,1,1,0,1,1,0,0,0,1,0,2491.4
1,0,0,1,0,1,1,1,1,1,1,1,1,1,2498.3
1,0,1,1,1,1,1,1,1,1,1,1,1,0,2503.5
0,1,0,1,0,0,1,0,0,0,0,1,0,0,2496.3
1,0,1,1,1,1,0,0,0,0,1,0,0,0,2502.4
1,1,0,0,1,1,0,0,0,0,1,1,0,0,2482.1
0,1,0,1,1,0,0,0,0,0,0,0,1,1,2486.4
1,0,1,1,1,1,1,0,0,1,0,0,1,0,2496.3
0,0,1,1,0,1,0,0,0,0,1,0,0,0,2495.9
1,1,0,0,1,0,1,0,1,1,1,0,1,1,2492.8
1,1,1,0,1,1,1,0,1,1,0,1,0,1,2519.8
0,0,0,0,1,0,0,1,1,0,0,0,0,1,2488.1
1,1,1,1,1,0,0,0,0,1,0,1,0,0,2495.7
0,0,0,0,1,0,0,0,0,1,0,1,1,0,2501.5
0,0,0,0,1,0,1,1,0,1,1,1,1,0,2508.9
0,0,1,1,0,0,1,0,1,1,1,1,1,0,2501.5
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2492.1
1,1,1,1,0,0,0,1,1,1,0,0,1,0,2504.6
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2483.6
0,0,0,1,0,1,0,1,1,1,0,1,0,1,2506.4
0,0,1,0,1,0,0,1,0,1,1,1,0,1,2517.0
1,0,0,0,1,0,1,1,0,0,1,1,0,1,2493.4
0,1,1,1,1,0,0,0,1,1,1,1,1,0,2495.3
1,0,0,1,0,0,0,0,1,0,1,0,0,0,2490.5
0,0,0,1,1,0,0,1,1,1,1,0,0,1,2484.6
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2495.2
1,0,0,0,0,0,1,0,0,1,0,1,0,0,2517.0
1,0,1,0,1,1,0,1,1,1,0,1,1,1,2496.7
0,1,1,0,0,1,1,1,0,1,1,0,1,1,2472.7
1,0,1,0,0,0,0,0,1,0,1,1,1,0,2488.7
0,0,1,0,0,1,1,0,0,1,1,0,1,0,2490.5
1,1,1,0,0,0,0,1,1,0,1,0,1,1,2489.1
0,1,0,0,1,1,1,1,1,0,0,1,1,0,2504.2
1,0,1,0,1,1,1,0,1,1,0,0,0,1,2505.8
0,0,1,0,1,0,0,1,0,1,0,0,1,1,2480.0
0,0,1,0,0,1,1,1,0,1,0,1,0,1,2505.0
0,0,0,0,1,0,0,1,1,1,1,0,1,0,2503.7
0,0,0,1,0,1,0,1,1,1,1,1,0,1,2516.9
0,0,1,0,1,0,0,0,1,0,1,1,1,0,2507.3
0,1,0,0,1,0,0,0,1,1,0,1,0,0,2501.8
1,1,1,0,1,1,0,1,1,0,1,0,1,1,2463.1
1,1,1,0,0,0,1,1,1,0,0,0,0,1,2486.8
0,1,0,1,0,1,1,0,0,1,0,0,0,1,2475.4
0,0,1,1,0,1,0,0,1,0,1,0,0,1,2496.3
0,1,1,0,1,1,1,1,0,0,1,1,0,1,2507.0
0,0,0,0,1,0,1,1,0,0,0,1,1,1,2491.8
0,0,0,0,1,1,0,0,1,0,0,1,0,1,2518.6
0,0,1,0,0,1,1,1,1,1,0,1,0,0,2505.6
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2498.0
0,0,0,1,0,0,1,0,0,0,1,0,1,1,2480.1
0,0,0,0,0,0,0,1,1,1,0,0,1,1,2490.9
0,0,1,1,0,0,0,1,1,1,1,1,1,1,2491.0
0,0,0,1,0,1,1,0,0,0,1,1,1,0,2500.1
0,0,1,0,1,1,1,1,1,0,1,1,0,0,2532.3
0,1,0,0,1,1,1,0,0,1,1,0,0,1,2509.4
1,0,0,1,1,0,0,1,0,0,0,0,0,1,2495.1
1,1,0,1,1,1,1,1,1,1,0,1,1,0,2507.1
1,1,0,1,1,0,0,0,0,0,1,1,0,1,2506.5
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2499.5
0,0,1,1,0,0,0,0,0,0,1,0,1,1,2500.4
1,1,1,1,1,0,1,1,1,0,1,0,1,0,2490.4
1,1,1,0,0,0,0,0,0,0,1,0,1,1,2490.5
0,0,1,0,0,1,0,0,0,1,0,1,1,1,2495.4
0,1,0,0,0,0,1,1,0,1,0,0,1,0,2493.1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2482.2
1,1,0,0,0,0,1,1,0,1,1,1,0,1,2499.3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2495.6
1,0,0,1,0,0,1,0,1,1,0,1,1,1,2505.5
0,0,1,1,1,0,0,1,1,0,0,1,1,1,2511.9
1,0,1,0,0,1,1,0,1,0,0,1,0,0,2503.5
0,0,1,0,1,0,1,1,0,0,0,1,0,1,2505.7
1,1,0,1,1,1,1,1,1,1,0,0,0,0,2518.1
1,1,1,1,1,0,0,0,0,1,1,0,0,0,2483.6
1,0,1,1,1,1,1,1,0,0,0,1,1,0,2495.8
0,0,0,0,1,0,0,1,0,1,1,0,1,1,2474.6
0,1,0,0,0,1,1,0,0,1,1,0,1,1,2486.1
1,0,0,1,0,1,0,1,1,0,1,0,1,1,2481.1
1,1,1,1,0,1,1,1,0,1,1,1,1,0,2511.5
1,1,0,1,1,0,1,0,1,0,0,0,0,1,2476.8
0,0,1,1,1,0,1,0,1,0,1,1,0,1,2498.9
0,1,1,1,0,0,0,0,1,1,0,0,1,0,2489.2
1,1,0,0,1,1,0,1,1,0,0,1,1,0,2503.8
1,1,1,0,0,0,1,1,0,1,1,1,1,0,2504.6
0,1,1,1,1,0,1,0,0,0,1,1,1,0,2485.1
0,0,0,1,0,1,1,1,0,1,1,0,1,1,2476.1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,2480.9
0,0,0,1,0,1,1,0,1,0,0,1,1,0,2496.5
1,0,0,1,1,0,1,0,1,0,1,0,0,1,2490.2
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2505.2
1,0,0,1,0,1,1,0,0,1,1,0,1,1,2487.2
0,1,1,1,1,0,0,1,0,0,1,1,0,0,2518.0
0,1,1,0,0,1,0,1,1,0,0,0,0,1,2498.6
0,0,0,0,0,1,1,1,0,0,1,0,0,0,2477.9
0,1,0,0,1,1,0,1,0,1,1,1,1,1,2511.3
0,0,1,1,1,0,1,1,1,0,0,1,0,0,2505.2
0,1,1,0,1,0,1,1,1,0,1,0,0,0,2499.8
0,1,0,1,0,0,0,0,1,0,1,1,1,0,2497.1
1,1,1,1,1,1,0,0,1,1,1,1,0,0,2498.0
0,0,1,0,1,0,1,1,1,1,1,0,1,1,2485.3
0,0,1,0,0,1,0,1,1,1,1,1,0,1,2495.7
1,0,0,0,0,0,1,0,0,0,0,0,1,1,2497.3
1,0,1,0,1,0,0,0,0,1,0,0,1,1,2498.3
