SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.4
1,1,0,0,1,0,0,1,1,0,0,0,1,0,129.39
1,0,0,0,1,1,1,0,1,1,1,0,1,1,129.65
0,0,1,1,1,0,1,1,0,0,0,0,1,1,130.49
0,0,1,1,1,0,1,1,1,0,0,1,1,0,128.62
1,0,0,0,1,0,0,1,1,0,1,1,0,0,128.53
0,1,0,1,1,0,1,1,1,1,1,0,1,1,129.58
0,0,1,1,0,1,0,1,0,1,1,1,1,0,129.35
0,0,1,1,0,0,1,0,0,0,0,0,0,0,129.82
0,0,0,0,0,0,1,1,0,1,1,0,0,1,129.36
0,0,1,0,0,1,0,1,1,0,0,1,1,0,133.89
1,0,1,1,0,1,0,1,0,1,0,0,1,0,128.29
1,1,1,1,1,1,0,1,1,0,0,0,0,1,130.43
1,1,1,1,0,0,1,0,1,1,0,1,1,0,129.75
1,0,0,0,1,1,0,0,1,1,0,1,1,0,129.54
1,1,0,1,1,1,1,0,1,1,1,1,1,0,130.57
0,0,0,0,1,0,0,0,0,1,0,1,0,0,128.3
1,1,1,0,0,1,0,0,0,0,1,1,1,0,129.53
1,1,0,0,0,0,1,1,1,1,1,1,1,0,129.6
1,1,0,0,0,1,0,1,0,0,0,1,1,1,129.41
1,1,1,1,1,0,1,0,1,1,0,1,0,1,130.69
0,1,0,1,0,1,1,1,0,0,0,0,1,1,128.5
1,0,0,0,0,1,1,0,1,0,1,1,1,1,129.41
1,0,0,1,0,0,1,1,0,1,0,1,1,1,129.14
0,1,0,1,0,0,0,0,1,1,1,0,1,1,129.37
0,1,0,0,0,1,0,1,0,1,0,0,1,0,129.56
1,1,0,1,1,0,1,1,0,1,0,1,1,0,129.91
0,1,0,1,0,1,0,0,1,0,1,0,1,1,130.09
0,1,1,0,1,0,1,0,1,0,0,1,1,1,128.48
1,0,0,1,0,0,0,1,0,1,1,0,0,1,130.67
1,1,0,1,0,0,1,1,1,0,1,0,0,0,129.23
0,1,1,0,0,1,0,0,1,1,0,0,0,0,130.81
1,1,0,1,0,1,0,1,1,0,1,1,1,0,130.37
1,0,0,0,0,1,1,0,1,1,1,0,1,0,128.87
1,1,0,1,0,0,1,1,1,0,1,1,0,1,130.17
1,1,1,1,0,1,0,0,0,0,1,0,0,0,130.19
1,1,0,1,0,0,0,1,1,1,1,0,0,1,129.58
1,0,1,1,1,0,0,1,1,0,0,0,0,0,129.26
0,1,0,0,1,0,1,1,0,1,1,1,1,0,131.41
0,0,0,1,0,0,0,1,1,0,1,1,0,1,129.46
0,0,0,1,0,0,0,1,1,1,0,1,0,1,128.76
1,0,1,1,0,0,1,0,1,1,1,0,1,0,128.94
1,1,1,1,1,1,1,0,1,0,0,0,1,0,133.43
0,1,0,1,1,1,1,0,1,0,1,1,1,0,129.28
0,1,1,1,1,1,0,1,0,1,0,1,1,1,130.9
0,1,1,1,0,0,1,1,1,1,0,0,1,0,129.51
0,1,0,1,0,0,0,0,1,0,1,0,1,1,129.58
1,0,1,0,0,1,0,0,1,1,0,0,1,0,130.68
1,0,0,0,0,0,0,0,1,0,1,1,0,0,129.41
1,1,1,0,1,1,0,0,1,0,0,1,0,0,129.69
0,1,1,0,0,1,1,0,0,1,0,0,0,1,129.3
0,1,1,1,1,1,1,0,0,1,0,0,0,0,130.68
0,0,1,0,1,1,0,0,1,1,1,1,0,0,130.04
0,0,1,0,1,1,0,0,1,0,1,1,0,0,128.87
1,0,1,0,1,1,0,1,1,0,0,0,1,0,130.1
1,0,0,1,0,1,1,1,1,1,1,1,1,1,133.09
1,0,1,1,1,1,1,1,1,1,1,1,1,0,131.38
0,1,0,1,0,0,1,0,0,0,0,1,0,0,130.06
1,0,1,1,1,1,0,0,0,0,1,0,0,0,129.52
1,1,0,0,1,1,0,0,0,0,1,1,0,0,129.62
0,1,0,1,1,0,0,0,0,0,0,0,1,1,127.8
1,0,1,1,1,1,1,0,0,1,0,0,1,0,128.62
0,0,1,1,0,1,0,0,0,0,1,0,0,0,128.99
1,1,0,0,1,0,1,0,1,1,1,0,1,1,129.12
1,1,1,0,1,1,1,0,1,1,0,1,0,1,130.7
0,0,0,0,1,0,0,1,1,0,0,0,0,1,128.12
1,1,1,1,1,0,0,0,0,1,0,1,0,0,129.1
0,0,0,0,1,0,0,0,0,1,0,1,1,0,132.42
0,0,0,0,1,0,1,1,0,1,1,1,1,0,129.94
0,0,1,1,0,0,1,0,1,1,1,1,1,0,129.06
1,1,0,1,0,0,0,0,1,1,1,1,1,0,130.28
1,1,1,1,0,0,0,1,1,1,0,0,1,0,128.96
1,0,0,0,0,0,0,0,0,0,0,0,1,0,129.61
0,0,0,1,0,1,0,1,1,1,0,1,0,1,130.11
0,0,1,0,1,0,0,1,0,1,1,1,0,1,129.56
1,0,0,0,1,0,1,1,0,0,1,1,0,1,129.06
0,1,1,1,1,0,0,0,1,1,1,1,1,0,130.95
1,0,0,1,0,0,0,0,1,0,1,0,0,0,129.82
0,0,0,1,1,0,0,1,1,1,1,0,0,1,130.27
0,0,0,0,0,0,0,0,0,1,0,1,0,1,129.41
1,0,0,0,0,0,1,0,0,1,0,1,0,0,130.07
1,0,1,0,1,1,0,1,1,1,0,1,1,1,128.16
0,1,1,0,0,1,1,1,0,1,1,0,1,1,130.22
1,0,1,0,0,0,0,0,1,0,1,1,1,0,129.29
0,0,1,0,0,1,1,0,0,1,1,0,1,0,129.0
1,1,1,0,0,0,0,1,1,0,1,0,1,1,128.65
0,1,0,0,1,1,1,1,1,0,0,1,1,0,130.12
1,0,1,0,1,1,1,0,1,1,0,0,0,1,131.26
0,0,1,0,1,0,0,1,0,1,0,0,1,1,129.18
0,0,1,0,0,1,1,1,0,1,0,1,0,1,128.34
0,0,0,0,1,0,0,1,1,1,1,0,1,0,130.0
0,0,0,1,0,1,0,1,1,1,1,1,0,1,130.37
0,0,1,0,1,0,0,0,1,0,1,1,1,0,129.18
0,1,0,0,1,0,0,0,1,1,0,1,0,0,130.66
1,1,1,0,1,1,0,1,1,0,1,0,1,1,128.26
1,1,1,0,0,0,1,1,1,0,0,0,0,1,129.37
0,1,0,1,0,1,1,0,0,1,0,0,0,1,129.67
0,0,1,1,0,1,0,0,1,0,1,0,0,1,129.48
0,1,1,0,1,1,1,1,0,0,1,1,0,1,128.16
0,0,0,0,1,0,1,1,0,0,0,1,1,1,130.83
0,0,0,0,1,1,0,0,1,0,0,1,0,1,128.99
0,0,1,0,0,1,1,1,1,1,0,1,0,0,129.71
1,1,0,1,1,0,0,0,1,0,1,1,0,1,129.33
0,0,0,1,0,0,1,0,0,0,1,0,1,1,129.69
0,0,0,0,0,0,0,1,1,1,0,0,1,1,130.14
0,0,1,1,0,0,0,1,1,1,1,1,1,1,130.33
0,0,0,1,0,1,1,0,0,0,1,1,1,0,132.05
0,0,1,0,1,1,1,1,1,0,1,1,0,0,127.78
0,1,0,0,1,1,1,0,0,1,1,0,0,1,128.96
1,0,0,1,1,0,0,1,0,0,0,0,0,1,128.71
1,1,0,1,1,1,1,1,1,1,0,1,1,0,130.46
1,1,0,1,1,0,0,0,0,0,1,1,0,1,129.04
1,1,1,0,0,1,0,1,1,0,1,0,0,1,129.69
0,0,1,1,0,0,0,0,0,0,1,0,1,1,127.98
1,1,1,1,1,0,1,1,1,0,1,0,1,0,129.25
1,1,1,0,0,0,0,0,0,0,1,0,1,1,129.7
0,0,1,0,0,1,0,0,0,1,0,1,1,1,129.41
0,1,0,0,0,0,1,1,0,1,0,0,1,0,128.38
0,1,0,0,0,0,0,0,0,1,0,0,0,1,130.7
1,1,0,0,0,0,1,1,0,1,1,1,0,1,131.96
0,1,0,0,0,0,0,0,0,0,0,0,1,0,128.42
1,0,0,1,0,0,1,0,1,1,0,1,1,1,129.84
0,0,1,1,1,0,0,1,1,0,0,1,1,1,128.79
1,0,1,0,0,1,1,0,1,0,0,1,0,0,130.48
0,0,1,0,1,0,1,1,0,0,0,1,0,1,129.61
1,1,0,1,1,1,1,1,1,1,0,0,0,0,129.98
1,1,1,1,1,0,0,0,0,1,1,0,0,0,132.66
1,0,1,1,1,1,1,1,0,0,0,1,1,0,129.41
0,0,0,0,1,0,0,1,0,1,1,0,1,1,129.37
0,1,0,0,0,1,1,0,0,1,1,0,1,1,129.74
1,0,0,1,0,1,0,1,1,0,1,0,1,1,129.66
1,1,1,1,0,1,1,1,0,1,1,1,1,0,130.02
1,1,0,1,1,0,1,0,1,0,0,0,0,1,135.31
0,0,1,1,1,0,1,0,1,0,1,1,0,1,127.72
0,1,1,1,0,0,0,0,1,1,0,0,1,0,129.62
1,1,0,0,1,1,0,1,1,0,0,1,1,0,128.72
1,1,1,0,0,0,1,1,0,1,1,1,1,0,129.71
0,1,1,1,1,0,1,0,0,0,1,1,1,0,129.45
0,0,0,1,0,1,1,1,0,1,1,0,1,1,127.83
0,0,0,1,0,0,0,1,0,0,0,0,1,0,127.69
0,0,0,1,0,1,1,0,1,0,0,1,1,0,127.2
1,0,0,1,1,0,1,0,1,0,1,0,0,1,129.23
0,1,0,0,0,0,0,0,0,1,0,0,0,1,132.17
1,0,0,1,0,1,1,0,0,1,1,0,1,1,130.25
0,1,1,1,1,0,0,1,0,0,1,1,0,0,130.0
0,1,1,0,0,1,0,1,1,0,0,0,0,1,128.74
0,0,0,0,0,1,1,1,0,0,1,0,0,0,129.42
0,1,0,0,1,1,0,1,0,1,1,1,1,1,130.08
0,0,1,1,1,0,1,1,1,0,0,1,0,0,128.68
0,1,1,0,1,0,1,1,1,0,1,0,0,0,130.86
0,1,0,1,0,0,0,0,1,0,1,1,1,0,130.18
1,1,1,1,1,1,0,0,1,1,1,1,0,0,129.71
0,0,1,0,1,0,1,1,1,1,1,0,1,1,130.09
0,0,1,0,0,1,0,1,1,1,1,1,0,1,130.31
1,0,0,0,0,0,1,0,0,0,0,0,1,1,130.78
1,0,1,0,1,0,0,0,0,1,0,0,1,1,130.06
