SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.1
0,1,1,1,0,1,0,0,1,0,1,1,0,0,2547.9
0,1,1,1,0,1,1,0,0,1,0,0,1,0,2529.9
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2527.1
0,1,0,0,0,1,0,0,0,0,0,0,1,1,2529.3
0,0,1,0,0,0,1,1,1,1,1,0,0,1,2550.5
1,1,0,1,1,1,1,0,0,1,1,0,0,0,2541.4
0,1,0,1,0,1,1,1,0,0,0,1,0,0,2541.9
1,0,1,1,0,0,1,1,1,0,1,1,0,0,2532.6
1,0,0,1,0,0,0,0,0,0,1,0,0,1,2516.0
1,1,0,1,0,0,1,1,1,0,0,1,0,0,2539.3
1,0,1,1,0,0,0,1,1,0,0,1,0,0,2529.2
0,1,0,1,1,1,0,1,0,1,1,0,0,1,2552.9
1,1,0,1,1,1,0,1,1,0,0,0,1,0,2529.2
1,1,1,1,1,1,0,0,1,0,0,1,1,0,2519.0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,2549.0
0,0,0,1,1,0,0,1,0,0,0,1,1,1,2541.0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,2555.1
1,0,1,1,0,1,0,0,0,1,0,0,0,0,2540.8
0,0,0,0,1,1,1,1,0,0,0,0,0,0,2521.5
1,0,0,1,0,0,0,0,0,1,1,1,0,0,2541.3
1,1,1,0,1,0,1,1,0,1,1,0,1,0,2543.9
0,1,0,0,0,1,0,1,0,1,1,1,0,0,2544.8
1,0,1,1,0,1,1,1,0,1,1,1,0,1,2543.4
1,0,0,0,0,0,0,1,0,1,0,1,0,1,2535.2
0,0,1,1,1,0,1,1,0,1,0,0,1,1,2528.6
0,0,1,1,1,1,0,1,0,1,1,1,0,0,2548.5
1,1,0,0,1,0,0,1,1,0,0,0,1,0,2525.9
1,0,0,0,1,1,1,0,1,1,1,0,1,1,2540.5
0,0,1,1,1,0,1,1,0,0,0,0,1,1,2512.4
0,0,1,1,1,0,1,1,1,0,0,1,1,0,2538.4
1,0,0,0,1,0,0,1,1,0,1,1,0,0,2525.4
0,1,0,1,1,0,1,1,1,1,1,0,1,1,2565.9
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2536.5
0,0,1,1,0,0,1,0,0,0,0,0,0,0,2549.2
0,0,0,0,0,0,1,1,0,1,1,0,0,1,2516.0
0,0,1,0,0,1,0,1,1,0,0,1,1,0,2550.4
1,0,1,1,0,1,0,1,0,1,0,0,1,0,2511.6
1,1,1,1,1,1,0,1,1,0,0,0,0,1,2551.0
1,1,1,1,0,0,1,0,1,1,0,1,1,0,2551.7
1,0,0,0,1,1,0,0,1,1,0,1,1,0,2525.9
1,1,0,1,1,1,1,0,1,1,1,1,1,0,2555.7
0,0,0,0,1,0,0,0,0,1,0,1,0,0,2549.3
1,1,1,0,0,1,0,0,0,0,1,1,1,0,2528.6
1,1,0,0,0,0,1,1,1,1,1,1,1,0,2521.2
1,1,0,0,0,1,0,1,0,0,0,1,1,1,2548.7
1,1,1,1,1,0,1,0,1,1,0,1,0,1,2533.4
0,1,0,1,0,1,1,1,0,0,0,0,1,1,2521.8
1,0,0,0,0,1,1,0,1,0,1,1,1,1,2540.2
1,0,0,1,0,0,1,1,0,1,0,1,1,1,2547.0
0,1,0,1,0,0,0,0,1,1,1,0,1,1,2532.4
0,1,0,0,0,1,0,1,0,1,0,0,1,0,2530.1
1,1,0,1,1,0,1,1,0,1,0,1,1,0,2538.6
0,1,0,1,0,1,0,0,1,0,1,0,1,1,2516.0
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2548.1
1,0,0,1,0,0,0,1,0,1,1,0,0,1,2543.0
1,1,0,1,0,0,1,1,1,0,1,0,0,0,2545.8
0,1,1,0,0,1,0,0,1,1,0,0,0,0,2538.8
1,1,0,1,0,1,0,1,1,0,1,1,1,0,2529.6
1,0,0,0,0,1,1,0,1,1,1,0,1,0,2534.0
1,1,0,1,0,0,1,1,1,0,1,1,0,1,2546.9
1,1,1,1,0,1,0,0,0,0,1,0,0,0,2523.1
1,1,0,1,0,0,0,1,1,1,1,0,0,1,2536.5
1,0,1,1,1,0,0,1,1,0,0,0,0,0,2525.5
0,1,0,0,1,0,1,1,0,1,1,1,1,0,2528.4
0,0,0,1,0,0,0,1,1,0,1,1,0,1,2536.4
0,0,0,1,0,0,0,1,1,1,0,1,0,1,2538.7
1,0,1,1,0,0,1,0,1,1,1,0,1,0,2514.7
1,1,1,1,1,1,1,0,1,0,0,0,1,0,2513.9
0,1,0,1,1,1,1,0,1,0,1,1,1,0,2526.1
0,1,1,1,1,1,0,1,0,1,0,1,1,1,2540.3
0,1,1,1,0,0,1,1,1,1,0,0,1,0,2514.4
0,1,0,1,0,0,0,0,1,0,1,0,1,1,2536.6
1,0,1,0,0,1,0,0,1,1,0,0,1,0,2524.8
1,0,0,0,0,0,0,0,1,0,1,1,0,0,2558.2
1,1,1,0,1,1,0,0,1,0,0,1,0,0,2548.4
0,1,1,0,0,1,1,0,0,1,0,0,0,1,2520.2
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2529.2
0,0,1,0,1,1,0,0,1,1,1,1,0,0,2540.6
0,0,1,0,1,1,0,0,1,0,1,1,0,0,2523.8
1,0,1,0,1,1,0,1,1,0,0,0,1,0,2532.4
1,0,0,1,0,1,1,1,1,1,1,1,1,1,2548.9
1,0,1,1,1,1,1,1,1,1,1,1,1,0,2476.2
0,1,0,1,0,0,1,0,0,0,0,1,0,0,2529.2
1,0,1,1,1,1,0,0,0,0,1,0,0,0,2517.5
1,1,0,0,1,1,0,0,0,0,1,1,0,0,2529.3
0,1,0,1,1,0,0,0,0,0,0,0,1,1,2529.1
1,0,1,1,1,1,1,0,0,1,0,0,1,0,2518.9
0,0,1,1,0,1,0,0,0,0,1,0,0,0,2518.2
1,1,0,0,1,0,1,0,1,1,1,0,1,1,2530.5
1,1,1,0,1,1,1,0,1,1,0,1,0,1,2536.9
0,0,0,0,1,0,0,1,1,0,0,0,0,1,2540.7
1,1,1,1,1,0,0,0,0,1,0,1,0,0,2546.9
0,0,0,0,1,0,0,0,0,1,0,1,1,0,2535.4
0,0,0,0,1,0,1,1,0,1,1,1,1,0,2556.6
0,0,1,1,0,0,1,0,1,1,1,1,1,0,2536.7
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2529.5
1,1,1,1,0,0,0,1,1,1,0,0,1,0,2517.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,2516.9
0,0,0,1,0,1,0,1,1,1,0,1,0,1,2549.4
0,0,1,0,1,0,0,1,0,1,1,1,0,1,2534.3
1,0,0,0,1,0,1,1,0,0,1,1,0,1,2561.1
0,1,1,1,1,0,0,0,1,1,1,1,1,0,2531.0
1,0,0,1,0,0,0,0,1,0,1,0,0,0,2533.0
0,0,0,1,1,0,0,1,1,1,1,0,0,1,2551.1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2550.6
1,0,0,0,0,0,1,0,0,1,0,1,0,0,2531.6
1,0,1,0,1,1,0,1,1,1,0,1,1,1,2540.4
0,1,1,0,0,1,1,1,0,1,1,0,1,1,2529.9
1,0,1,0,0,0,0,0,1,0,1,1,1,0,2537.9
0,0,1,0,0,1,1,0,0,1,1,0,1,0,2525.6
1,1,1,0,0,0,0,1,1,0,1,0,1,1,2537.4
0,1,0,0,1,1,1,1,1,0,0,1,1,0,2541.2
1,0,1,0,1,1,1,0,1,1,0,0,0,1,2509.4
0,0,1,0,1,0,0,1,0,1,0,0,1,1,2526.5
0,0,1,0,0,1,1,1,0,1,0,1,0,1,2530.0
0,0,0,0,1,0,0,1,1,1,1,0,1,0,2514.2
0,0,0,1,0,1,0,1,1,1,1,1,0,1,2524.8
0,0,1,0,1,0,0,0,1,0,1,1,1,0,2525.5
0,1,0,0,1,0,0,0,1,1,0,1,0,0,2546.1
1,1,1,0,1,1,0,1,1,0,1,0,1,1,2519.7
1,1,1,0,0,0,1,1,1,0,0,0,0,1,2511.8
0,1,0,1,0,1,1,0,0,1,0,0,0,1,2529.1
0,0,1,1,0,1,0,0,1,0,1,0,0,1,2529.3
0,1,1,0,1,1,1,1,0,0,1,1,0,1,2529.7
0,0,0,0,1,0,1,1,0,0,0,1,1,1,2541.3
0,0,0,0,1,1,0,0,1,0,0,1,0,1,2536.2
0,0,1,0,0,1,1,1,1,1,0,1,0,0,2527.6
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2547.7
0,0,0,1,0,0,1,0,0,0,1,0,1,1,2512.6
0,0,0,0,0,0,0,1,1,1,0,0,1,1,2531.9
0,0,1,1,0,0,0,1,1,1,1,1,1,1,2534.2
0,0,0,1,0,1,1,0,0,0,1,1,1,0,2538.7
0,0,1,0,1,1,1,1,1,0,1,1,0,0,2524.7
0,1,0,0,1,1,1,0,0,1,1,0,0,1,2517.8
1,0,0,1,1,0,0,1,0,0,0,0,0,1,2532.5
1,1,0,1,1,1,1,1,1,1,0,1,1,0,2540.3
1,1,0,1,1,0,0,0,0,0,1,1,0,1,2537.6
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2539.7
0,0,1,1,0,0,0,0,0,0,1,0,1,1,2532.9
1,1,1,1,1,0,1,1,1,0,1,0,1,0,2510.6
1,1,1,0,0,0,0,0,0,0,1,0,1,1,2510.7
0,0,1,0,0,1,0,0,0,1,0,1,1,1,2532.3
0,1,0,0,0,0,1,1,0,1,0,0,1,0,2547.6
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2530.3
1,1,0,0,0,0,1,1,0,1,1,1,0,1,2532.6
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2523.2
1,0,0,1,0,0,1,0,1,1,0,1,1,1,2539.6
0,0,1,1,1,0,0,1,1,0,0,1,1,1,2530.2
1,0,1,0,0,1,1,0,1,0,0,1,0,0,2547.2
0,0,1,0,1,0,1,1,0,0,0,1,0,1,2529.5
1,1,0,1,1,1,1,1,1,1,0,0,0,0,2523.4
1,1,1,1,1,0,0,0,0,1,1,0,0,0,2556.1
1,0,1,1,1,1,1,1,0,0,0,1,1,0,2553.2
0,0,0,0,1,0,0,1,0,1,1,0,1,1,2531.4
0,1,0,0,0,1,1,0,0,1,1,0,1,1,2528.6
1,0,0,1,0,1,0,1,1,0,1,0,1,1,2516.9
1,1,1,1,0,1,1,1,0,1,1,1,1,0,2543.6
1,1,0,1,1,0,1,0,1,0,0,0,0,1,2547.0
0,0,1,1,1,0,1,0,1,0,1,1,0,1,2541.7
0,1,1,1,0,0,0,0,1,1,0,0,1,0,2505.1
1,1,0,0,1,1,0,1,1,0,0,1,1,0,2541.1
1,1,1,0,0,0,1,1,0,1,1,1,1,0,2513.2
0,1,1,1,1,0,1,0,0,0,1,1,1,0,2538.3
0,0,0,1,0,1,1,1,0,1,1,0,1,1,2518.4
0,0,0,1,0,0,0,1,0,0,0,0,1,0,2515.5
0,0,0,1,0,1,1,0,1,0,0,1,1,0,2535.6
1,0,0,1,1,0,1,0,1,0,1,0,0,1,2528.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2506.3
1,0,0,1,0,1,1,0,0,1,1,0,1,1,2536.7
0,1,1,1,1,0,0,1,0,0,1,1,0,0,2538.7
0,1,1,0,0,1,0,1,1,0,0,0,0,1,2517.9
0,0,0,0,0,1,1,1,0,0,1,0,0,0,2508.2
0,1,0,0,1,1,0,1,0,1,1,1,1,1,2528.7
0,0,1,1,1,0,1,1,1,0,0,1,0,0,2528.5
0,1,1,0,1,0,1,1,1,0,1,0,0,0,2501.7
0,1,0,1,0,0,0,0,1,0,1,1,1,0,2531.1
1,1,1,1,1,1,0,0,1,1,1,1,0,0,2543.0
0,0,1,0,1,0,1,1,1,1,1,0,1,1,2536.0
0,0,1,0,0,1,0,1,1,1,1,1,0,1,2543.1
1,0,0,0,0,0,1,0,0,0,0,0,1,1,2530.7
1,0,1,0,1,0,0,0,0,1,0,0,1,1,2521.9
